MM/DD/YYYY-hr:mn:se,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
07/30/2025-15:48:28.033924,0.0,1.76,0.0,0.57,7.56,0.0,0.09,8.74,0.0,0.0,5.91,0.0,0.04,10.89,5.36,2.17,5.39,0.0,4.13,6.03,1.74,0.0,2.53,0.44,0.03,18.71,4.49,0.78,2.9,0.21,0.0,1.73,4.05,0.0,4.1,2.77
07/30/2025-15:48:28.455018,0.0,1.76,0.0,0.57,7.56,0.0,0.09,8.74,0.0,0.0,5.91,0.0,0.04,10.89,5.36,2.17,5.39,0.0,4.13,6.03,1.74,0.0,2.53,0.44,0.03,18.71,4.49,0.78,2.9,0.21,0.0,1.73,4.05,0.0,4.1,2.77
07/30/2025-15:48:28.946622,0.0,1.76,0.0,0.57,7.56,0.0,0.09,8.74,0.0,0.0,5.91,0.0,0.04,10.89,5.36,2.17,5.39,0.0,4.13,6.03,1.74,0.0,2.53,0.44,0.03,18.71,4.49,0.78,2.9,0.21,0.0,1.73,4.05,0.0,4.1,2.77
07/30/2025-15:48:29.410300,0.0,1.76,0.0,0.57,7.56,0.0,0.09,8.74,0.0,0.0,5.91,0.0,0.04,10.89,5.36,2.17,5.39,0.0,4.13,6.03,1.74,0.0,2.53,0.44,0.03,18.71,4.49,0.78,2.9,0.21,0.0,1.73,4.05,0.0,4.1,2.77
07/30/2025-15:48:29.865627,0.05,1.44,0.0,0.57,7.31,0.0,0.11,8.5,0.0,0.0,6.19,0.0,0.02,11.06,5.41,2.18,5.43,0.0,2.42,6.28,1.79,0.0,2.55,0.52,0.02,18.86,4.51,0.81,2.93,0.19,0.0,1.89,4.38,0.0,4.22,2.8
07/30/2025-15:48:30.298183,0.05,1.44,0.0,0.57,7.31,0.0,0.11,8.5,0.0,0.0,6.19,0.0,0.02,11.06,5.41,2.18,5.43,0.0,2.42,6.28,1.79,0.0,2.55,0.52,0.02,18.86,4.51,0.81,2.93,0.19,0.0,1.89,4.38,0.0,4.22,2.8
07/30/2025-15:48:30.758290,0.05,1.44,0.0,0.57,7.31,0.0,0.11,8.5,0.0,0.0,6.19,0.0,0.02,11.06,5.41,2.18,5.43,0.0,2.42,6.28,1.79,0.0,2.55,0.52,0.02,18.86,4.51,0.81,2.93,0.19,0.0,1.89,4.38,0.0,4.22,2.8
07/30/2025-15:48:31.230682,0.05,1.44,0.0,0.57,7.31,0.0,0.11,8.5,0.0,0.0,6.19,0.0,0.02,11.06,5.41,2.18,5.43,0.0,2.42,6.28,1.79,0.0,2.55,0.52,0.02,18.86,4.51,0.81,2.93,0.19,0.0,1.89,4.38,0.0,4.22,2.8
07/30/2025-15:48:31.669115,0.0,1.41,0.0,0.58,7.22,0.0,0.09,7.9,0.0,0.0,6.06,0.0,0.06,11.39,5.44,2.17,5.37,0.0,3.05,6.07,1.74,0.0,2.54,0.54,0.13,18.95,4.61,0.82,2.91,0.22,0.0,1.95,4.43,0.0,4.2,2.78
07/30/2025-15:48:32.201326,0.0,1.41,0.0,0.58,7.22,0.0,0.09,7.9,0.0,0.0,6.06,0.0,0.06,11.39,5.44,2.17,5.37,0.0,3.05,6.07,1.74,0.0,2.54,0.54,0.13,18.95,4.61,0.82,2.91,0.22,0.0,1.95,4.43,0.0,4.2,2.78
07/30/2025-15:48:32.636647,0.0,1.41,0.0,0.58,7.22,0.0,0.09,7.9,0.0,0.0,6.06,0.0,0.06,11.39,5.44,2.17,5.37,0.0,3.05,6.07,1.74,0.0,2.54,0.54,0.13,18.95,4.61,0.82,2.91,0.22,0.0,1.95,4.43,0.0,4.2,2.78
07/30/2025-15:48:33.181664,0.05,1.44,0.0,0.58,7.47,0.0,0.05,8.44,0.0,0.0,5.49,0.0,0.02,10.61,5.46,2.26,5.54,0.0,3.5,5.95,1.78,0.0,2.62,0.48,0.21,19.26,4.67,0.86,2.94,0.18,0.0,1.93,4.33,0.0,3.8,2.64
07/30/2025-15:48:33.625893,0.05,1.44,0.0,0.58,7.47,0.0,0.05,8.44,0.0,0.0,5.49,0.0,0.02,10.61,5.46,2.26,5.54,0.0,3.5,5.95,1.78,0.0,2.62,0.48,0.21,19.26,4.67,0.86,2.94,0.18,0.0,1.93,4.33,0.0,3.8,2.64
07/30/2025-15:48:34.123642,0.05,1.44,0.0,0.58,7.47,0.0,0.05,8.44,0.0,0.0,5.49,0.0,0.02,10.61,5.46,2.26,5.54,0.0,3.5,5.95,1.78,0.0,2.62,0.48,0.21,19.26,4.67,0.86,2.94,0.18,0.0,1.93,4.33,0.0,3.8,2.64
07/30/2025-15:48:34.689125,0.05,1.44,0.0,0.58,7.47,0.0,0.05,8.44,0.0,0.0,5.49,0.0,0.02,10.61,5.46,2.26,5.54,0.0,3.5,5.95,1.78,0.0,2.62,0.48,0.21,19.26,4.67,0.86,2.94,0.18,0.0,1.93,4.33,0.0,3.8,2.64
07/30/2025-15:48:35.141409,0.0,1.27,0.0,0.6,6.89,0.0,0.09,9.15,0.0,0.0,4.77,0.0,0.06,11.29,5.53,2.26,5.45,0.0,2.69,6.33,1.77,0.0,2.62,0.52,0.13,19.29,4.68,0.83,2.96,0.13,0.0,2.0,4.45,0.0,4.08,2.66
07/30/2025-15:48:35.657623,0.0,1.27,0.0,0.6,6.89,0.0,0.09,9.15,0.0,0.0,4.77,0.0,0.06,11.29,5.53,2.26,5.45,0.0,2.69,6.33,1.77,0.0,2.62,0.52,0.13,19.29,4.68,0.83,2.96,0.13,0.0,2.0,4.45,0.0,4.08,2.66
07/30/2025-15:48:36.100374,0.0,1.27,0.0,0.6,6.89,0.0,0.09,9.15,0.0,0.0,4.77,0.0,0.06,11.29,5.53,2.26,5.45,0.0,2.69,6.33,1.77,0.0,2.62,0.52,0.13,19.29,4.68,0.83,2.96,0.13,0.0,2.0,4.45,0.0,4.08,2.66
07/30/2025-15:48:36.596241,0.0,1.14,0.0,0.58,7.31,0.0,0.09,9.67,3.32,0.0,6.07,0.0,0.05,11.24,5.44,2.3,5.63,0.0,3.68,6.58,1.86,0.0,2.65,0.5,0.2,19.48,4.78,0.81,3.03,0.1,0.0,1.98,4.83,0.0,4.13,2.79
07/30/2025-15:48:36.998960,0.0,1.14,0.0,0.58,7.31,0.0,0.09,9.67,3.32,0.0,6.07,0.0,0.05,11.24,5.44,2.3,5.63,0.0,3.68,6.58,1.86,0.0,2.65,0.5,0.2,19.48,4.78,0.81,3.03,0.1,0.0,1.98,4.83,0.0,4.13,2.79
07/30/2025-15:48:37.433781,0.0,1.14,0.0,0.58,7.31,0.0,0.09,9.67,3.32,0.0,6.07,0.0,0.05,11.24,5.44,2.3,5.63,0.0,3.68,6.58,1.86,0.0,2.65,0.5,0.2,19.48,4.78,0.81,3.03,0.1,0.0,1.98,4.83,0.0,4.13,2.79
07/30/2025-15:48:37.972273,0.0,1.14,0.0,0.58,7.31,0.0,0.09,9.67,3.32,0.0,6.07,0.0,0.05,11.24,5.44,2.3,5.63,0.0,3.68,6.58,1.86,0.0,2.65,0.5,0.2,19.48,4.78,0.81,3.03,0.1,0.0,1.98,4.83,0.0,4.13,2.79
07/30/2025-15:48:38.421070,0.0,1.25,0.0,0.61,7.26,0.0,0.09,10.05,2.61,0.0,3.42,0.0,0.05,10.71,5.2,1.96,4.92,0.0,2.87,6.71,1.75,0.0,2.45,0.44,0.19,19.59,4.71,0.75,2.93,0.0,0.0,1.63,3.69,0.0,4.12,2.44
07/30/2025-15:48:38.864537,0.0,1.25,0.0,0.61,7.26,0.0,0.09,10.05,2.61,0.0,3.42,0.0,0.05,10.71,5.2,1.96,4.92,0.0,2.87,6.71,1.75,0.0,2.45,0.44,0.19,19.59,4.71,0.75,2.93,0.0,0.0,1.63,3.69,0.0,4.12,2.44
07/30/2025-15:48:39.316324,0.0,1.25,0.0,0.61,7.26,0.0,0.09,10.05,2.61,0.0,3.42,0.0,0.05,10.71,5.2,1.96,4.92,0.0,2.87,6.71,1.75,0.0,2.45,0.44,0.19,19.59,4.71,0.75,2.93,0.0,0.0,1.63,3.69,0.0,4.12,2.44
07/30/2025-15:48:39.757288,0.0,1.25,0.0,0.61,7.26,0.0,0.09,10.05,2.61,0.0,3.42,0.0,0.05,10.71,5.2,1.96,4.92,0.0,2.87,6.71,1.75,0.0,2.45,0.44,0.19,19.59,4.71,0.75,2.93,0.0,0.0,1.63,3.69,0.0,4.12,2.44
07/30/2025-15:48:40.264639,0.0,1.44,0.0,0.64,7.18,0.0,0.08,10.66,0.0,0.0,4.66,0.0,0.01,10.66,5.35,2.03,5.2,0.0,2.87,6.49,1.86,0.0,2.52,0.54,0.15,19.29,4.72,0.77,2.91,0.0,1.27,1.79,4.26,0.0,4.17,2.67
07/30/2025-15:48:40.750447,0.0,1.44,0.0,0.64,7.18,0.0,0.08,10.66,0.0,0.0,4.66,0.0,0.01,10.66,5.35,2.03,5.2,0.0,2.87,6.49,1.86,0.0,2.52,0.54,0.15,19.29,4.72,0.77,2.91,0.0,1.27,1.79,4.26,0.0,4.17,2.67
07/30/2025-15:48:41.214215,0.0,1.44,0.0,0.64,7.18,0.0,0.08,10.66,0.0,0.0,4.66,0.0,0.01,10.66,5.35,2.03,5.2,0.0,2.87,6.49,1.86,0.0,2.52,0.54,0.15,19.29,4.72,0.77,2.91,0.0,1.27,1.79,4.26,0.0,4.17,2.67
07/30/2025-15:48:41.710194,0.0,1.44,0.0,0.64,7.18,0.0,0.08,10.66,0.0,0.0,4.66,0.0,0.01,10.66,5.35,2.03,5.2,0.0,2.87,6.49,1.86,0.0,2.52,0.54,0.15,19.29,4.72,0.77,2.91,0.0,1.27,1.79,4.26,0.0,4.17,2.67
07/30/2025-15:48:42.137193,0.0,1.19,0.0,0.63,6.89,0.0,0.12,10.78,0.0,0.0,5.48,0.0,0.04,10.56,5.59,2.28,5.65,0.0,1.97,6.66,1.87,0.0,2.66,0.54,0.42,19.61,4.86,0.67,2.97,0.0,0.78,1.7,4.82,0.0,4.08,2.46
07/30/2025-15:48:42.605593,0.0,1.19,0.0,0.63,6.89,0.0,0.12,10.78,0.0,0.0,5.48,0.0,0.04,10.56,5.59,2.28,5.65,0.0,1.97,6.66,1.87,0.0,2.66,0.54,0.42,19.61,4.86,0.67,2.97,0.0,0.78,1.7,4.82,0.0,4.08,2.46
07/30/2025-15:48:43.027115,0.0,1.19,0.0,0.63,6.89,0.0,0.12,10.78,0.0,0.0,5.48,0.0,0.04,10.56,5.59,2.28,5.65,0.0,1.97,6.66,1.87,0.0,2.66,0.54,0.42,19.61,4.86,0.67,2.97,0.0,0.78,1.7,4.82,0.0,4.08,2.46
07/30/2025-15:48:43.498803,0.0,1.19,0.0,0.63,6.89,0.0,0.12,10.78,0.0,0.0,5.48,0.0,0.04,10.56,5.59,2.28,5.65,0.0,1.97,6.66,1.87,0.0,2.66,0.54,0.42,19.61,4.86,0.67,2.97,0.0,0.78,1.7,4.82,0.0,4.08,2.46
07/30/2025-15:48:43.998475,0.09,0.92,0.0,0.59,7.26,0.0,0.08,9.69,0.0,0.0,5.67,0.0,0.02,10.89,5.59,2.37,5.58,0.0,3.41,6.49,1.81,0.0,2.63,0.52,0.31,19.91,4.89,0.82,2.97,-0.0,0.88,2.03,5.46,0.0,4.16,2.67
07/30/2025-15:48:44.566322,0.09,0.92,0.0,0.59,7.26,0.0,0.08,9.69,0.0,0.0,5.67,0.0,0.02,10.89,5.59,2.37,5.58,0.0,3.41,6.49,1.81,0.0,2.63,0.52,0.31,19.91,4.89,0.82,2.97,-0.0,0.88,2.03,5.46,0.0,4.16,2.67
07/30/2025-15:48:45.078856,0.09,0.92,0.0,0.59,7.26,0.0,0.08,9.69,0.0,0.0,5.67,0.0,0.02,10.89,5.59,2.37,5.58,0.0,3.41,6.49,1.81,0.0,2.63,0.52,0.31,19.91,4.89,0.82,2.97,-0.0,0.88,2.03,5.46,0.0,4.16,2.67
07/30/2025-15:48:45.521126,0.0,0.89,0.0,0.65,7.35,0.0,0.09,10.44,0.0,0.0,6.09,0.0,0.02,11.16,5.63,2.38,5.71,0.0,3.86,6.2,1.91,0.0,2.66,0.59,0.3,19.98,4.94,0.82,3.0,0.0,1.07,2.18,5.6,0.0,4.15,2.85
07/30/2025-15:48:45.992077,0.0,0.89,0.0,0.65,7.35,0.0,0.09,10.44,0.0,0.0,6.09,0.0,0.02,11.16,5.63,2.38,5.71,0.0,3.86,6.2,1.91,0.0,2.66,0.59,0.3,19.98,4.94,0.82,3.0,0.0,1.07,2.18,5.6,0.0,4.15,2.85
07/30/2025-15:48:46.425400,0.0,0.89,0.0,0.65,7.35,0.0,0.09,10.44,0.0,0.0,6.09,0.0,0.02,11.16,5.63,2.38,5.71,0.0,3.86,6.2,1.91,0.0,2.66,0.59,0.3,19.98,4.94,0.82,3.0,0.0,1.07,2.18,5.6,0.0,4.15,2.85
07/30/2025-15:48:46.950201,0.0,0.89,0.0,0.65,7.35,0.0,0.09,10.44,0.0,0.0,6.09,0.0,0.02,11.16,5.63,2.38,5.71,0.0,3.86,6.2,1.91,0.0,2.66,0.59,0.3,19.98,4.94,0.82,3.0,0.0,1.07,2.18,5.6,0.0,4.15,2.85
07/30/2025-15:48:47.397753,0.0,0.89,0.0,0.64,6.8,0.0,0.09,10.7,0.0,0.0,5.97,0.0,0.02,11.72,5.7,2.36,5.71,0.0,3.5,6.33,1.94,0.0,2.63,0.56,0.56,20.18,4.99,0.84,3.0,0.02,1.07,2.26,6.2,0.0,4.17,2.89
07/30/2025-15:48:47.879522,0.0,0.89,0.0,0.64,6.8,0.0,0.09,10.7,0.0,0.0,5.97,0.0,0.02,11.72,5.7,2.36,5.71,0.0,3.5,6.33,1.94,0.0,2.63,0.56,0.56,20.18,4.99,0.84,3.0,0.02,1.07,2.26,6.2,0.0,4.17,2.89
07/30/2025-15:48:48.365075,0.0,0.89,0.0,0.64,6.8,0.0,0.09,10.7,0.0,0.0,5.97,0.0,0.02,11.72,5.7,2.36,5.71,0.0,3.5,6.33,1.94,0.0,2.63,0.56,0.56,20.18,4.99,0.84,3.0,0.02,1.07,2.26,6.2,0.0,4.17,2.89
07/30/2025-15:48:48.859472,0.0,0.89,0.0,0.64,6.8,0.0,0.09,10.7,0.0,0.0,5.97,0.0,0.02,11.72,5.7,2.36,5.71,0.0,3.5,6.33,1.94,0.0,2.63,0.56,0.56,20.18,4.99,0.84,3.0,0.02,1.07,2.26,6.2,0.0,4.17,2.89
07/30/2025-15:48:49.328720,0.0,0.76,0.0,0.6,6.93,0.0,0.06,10.94,0.0,0.0,6.39,0.0,0.04,11.52,5.66,2.43,5.8,0.0,3.14,5.86,1.86,0.0,2.7,0.5,0.6,20.23,4.99,0.87,3.04,0.02,1.5,2.38,6.18,0.0,4.17,2.88
07/30/2025-15:48:49.827174,0.0,0.76,0.0,0.6,6.93,0.0,0.06,10.94,0.0,0.0,6.39,0.0,0.04,11.52,5.66,2.43,5.8,0.0,3.14,5.86,1.86,0.0,2.7,0.5,0.6,20.23,4.99,0.87,3.04,0.02,1.5,2.38,6.18,0.0,4.17,2.88
07/30/2025-15:48:50.275466,0.0,0.76,0.0,0.6,6.93,0.0,0.06,10.94,0.0,0.0,6.39,0.0,0.04,11.52,5.66,2.43,5.8,0.0,3.14,5.86,1.86,0.0,2.7,0.5,0.6,20.23,4.99,0.87,3.04,0.02,1.5,2.38,6.18,0.0,4.17,2.88
07/30/2025-15:48:50.792538,0.0,0.57,0.0,0.66,6.89,0.0,0.06,11.36,0.0,0.0,6.42,0.0,0.02,11.7,5.76,2.46,5.86,0.0,3.77,6.16,1.88,0.0,2.71,0.5,0.64,20.31,5.1,0.86,3.07,0.0,1.2,2.38,6.39,0.0,4.2,2.59
07/30/2025-15:48:51.227751,0.0,0.57,0.0,0.66,6.89,0.0,0.06,11.36,0.0,0.0,6.42,0.0,0.02,11.7,5.76,2.46,5.86,0.0,3.77,6.16,1.88,0.0,2.71,0.5,0.64,20.31,5.1,0.86,3.07,0.0,1.2,2.38,6.39,0.0,4.2,2.59
07/30/2025-15:48:51.815507,0.0,0.57,0.0,0.66,6.89,0.0,0.06,11.36,0.0,0.0,6.42,0.0,0.02,11.7,5.76,2.46,5.86,0.0,3.77,6.16,1.88,0.0,2.71,0.5,0.64,20.31,5.1,0.86,3.07,0.0,1.2,2.38,6.39,0.0,4.2,2.59
07/30/2025-15:48:52.481415,0.0,0.57,0.0,0.66,6.89,0.0,0.06,11.36,0.0,0.0,6.42,0.0,0.02,11.7,5.76,2.46,5.86,0.0,3.77,6.16,1.88,0.0,2.71,0.5,0.64,20.31,5.1,0.86,3.07,0.0,1.2,2.38,6.39,0.0,4.2,2.59
07/30/2025-15:48:52.929892,0.23,0.49,0.0,0.68,7.35,0.0,0.03,10.72,0.0,0.0,6.64,0.0,0.03,12.1,5.74,2.43,5.85,0.0,3.95,5.99,2.01,0.0,2.69,0.56,0.51,20.76,5.1,0.83,3.01,0.02,1.21,2.41,6.58,0.0,4.34,2.89
07/30/2025-15:48:53.408662,0.23,0.49,0.0,0.68,7.35,0.0,0.03,10.72,0.0,0.0,6.64,0.0,0.03,12.1,5.74,2.43,5.85,0.0,3.95,5.99,2.01,0.0,2.69,0.56,0.51,20.76,5.1,0.83,3.01,0.02,1.21,2.41,6.58,0.0,4.34,2.89
07/30/2025-15:48:53.847378,0.23,0.49,0.0,0.68,7.35,0.0,0.03,10.72,0.0,0.0,6.64,0.0,0.03,12.1,5.74,2.43,5.85,0.0,3.95,5.99,2.01,0.0,2.69,0.56,0.51,20.76,5.1,0.83,3.01,0.02,1.21,2.41,6.58,0.0,4.34,2.89
07/30/2025-15:48:54.373973,0.05,0.68,0.0,0.64,6.68,0.0,0.11,11.08,0.0,0.0,6.33,0.0,0.04,12.26,5.82,2.44,5.78,0.0,4.66,6.07,1.88,0.0,2.72,0.56,0.56,20.81,5.16,0.89,3.04,0.02,1.31,2.19,6.71,0.0,4.37,2.8
07/30/2025-15:48:54.875911,0.05,0.68,0.0,0.64,6.68,0.0,0.11,11.08,0.0,0.0,6.33,0.0,0.04,12.26,5.82,2.44,5.78,0.0,4.66,6.07,1.88,0.0,2.72,0.56,0.56,20.81,5.16,0.89,3.04,0.02,1.31,2.19,6.71,0.0,4.37,2.8
07/30/2025-15:48:55.306709,0.05,0.68,0.0,0.64,6.68,0.0,0.11,11.08,0.0,0.0,6.33,0.0,0.04,12.26,5.82,2.44,5.78,0.0,4.66,6.07,1.88,0.0,2.72,0.56,0.56,20.81,5.16,0.89,3.04,0.02,1.31,2.19,6.71,0.0,4.37,2.8
07/30/2025-15:48:55.864929,0.05,0.68,0.0,0.64,6.68,0.0,0.11,11.08,0.0,0.0,6.33,0.0,0.04,12.26,5.82,2.44,5.78,0.0,4.66,6.07,1.88,0.0,2.72,0.56,0.56,20.81,5.16,0.89,3.04,0.02,1.31,2.19,6.71,0.0,4.37,2.8
07/30/2025-15:48:56.302431,0.0,0.62,0.0,0.64,6.51,0.0,0.06,11.14,0.0,0.0,6.27,0.0,0.03,11.98,5.75,2.4,5.81,0.0,5.11,6.37,1.91,0.0,2.67,0.48,0.71,20.98,5.2,0.93,3.07,-0.0,1.71,2.33,6.83,0.0,4.43,2.93
07/30/2025-15:48:56.792117,0.0,0.62,0.0,0.64,6.51,0.0,0.06,11.14,0.0,0.0,6.27,0.0,0.03,11.98,5.75,2.4,5.81,0.0,5.11,6.37,1.91,0.0,2.67,0.48,0.71,20.98,5.2,0.93,3.07,-0.0,1.71,2.33,6.83,0.0,4.43,2.93
07/30/2025-15:48:57.273738,0.0,0.62,0.0,0.64,6.51,0.0,0.06,11.14,0.0,0.0,6.27,0.0,0.03,11.98,5.75,2.4,5.81,0.0,5.11,6.37,1.91,0.0,2.67,0.48,0.71,20.98,5.2,0.93,3.07,-0.0,1.71,2.33,6.83,0.0,4.43,2.93
07/30/2025-15:48:57.723671,0.0,0.62,0.0,0.64,6.51,0.0,0.06,11.14,0.0,0.0,6.27,0.0,0.03,11.98,5.75,2.4,5.81,0.0,5.11,6.37,1.91,0.0,2.67,0.48,0.71,20.98,5.2,0.93,3.07,-0.0,1.71,2.33,6.83,0.0,4.43,2.93
07/30/2025-15:48:58.228317,0.0,0.57,0.0,0.64,6.51,0.0,0.08,11.38,0.0,0.0,5.82,0.0,0.02,12.43,5.86,2.32,5.21,0.0,4.22,6.49,1.94,0.0,2.56,0.52,0.54,20.9,5.22,0.84,3.0,0.05,1.65,2.38,6.83,0.0,4.39,2.85
07/30/2025-15:48:58.706899,0.0,0.57,0.0,0.64,6.51,0.0,0.08,11.38,0.0,0.0,5.82,0.0,0.02,12.43,5.86,2.32,5.21,0.0,4.22,6.49,1.94,0.0,2.56,0.52,0.54,20.9,5.22,0.84,3.0,0.05,1.65,2.38,6.83,0.0,4.39,2.85
07/30/2025-15:48:59.228721,0.0,0.57,0.0,0.64,6.51,0.0,0.08,11.38,0.0,0.0,5.82,0.0,0.02,12.43,5.86,2.32,5.21,0.0,4.22,6.49,1.94,0.0,2.56,0.52,0.54,20.9,5.22,0.84,3.0,0.05,1.65,2.38,6.83,0.0,4.39,2.85
07/30/2025-15:48:59.747578,0.0,0.76,0.0,0.65,6.72,0.0,0.08,10.92,0.0,0.0,6.04,0.0,0.04,12.23,5.7,2.43,5.77,0.0,4.3,6.2,1.97,0.0,2.72,0.56,0.53,20.71,5.28,0.95,3.04,0.0,1.7,2.29,6.59,0.0,4.21,2.98
07/30/2025-15:49:00.188439,0.0,0.76,0.0,0.65,6.72,0.0,0.08,10.92,0.0,0.0,6.04,0.0,0.04,12.23,5.7,2.43,5.77,0.0,4.3,6.2,1.97,0.0,2.72,0.56,0.53,20.71,5.28,0.95,3.04,0.0,1.7,2.29,6.59,0.0,4.21,2.98
07/30/2025-15:49:00.710282,0.0,0.76,0.0,0.65,6.72,0.0,0.08,10.92,0.0,0.0,6.04,0.0,0.04,12.23,5.7,2.43,5.77,0.0,4.3,6.2,1.97,0.0,2.72,0.56,0.53,20.71,5.28,0.95,3.04,0.0,1.7,2.29,6.59,0.0,4.21,2.98
07/30/2025-15:49:01.154726,0.0,0.76,0.0,0.65,6.72,0.0,0.08,10.92,0.0,0.0,6.04,0.0,0.04,12.23,5.7,2.43,5.77,0.0,4.3,6.2,1.97,0.0,2.72,0.56,0.53,20.71,5.28,0.95,3.04,0.0,1.7,2.29,6.59,0.0,4.21,2.98
07/30/2025-15:49:01.600502,0.09,0.68,0.0,0.64,6.51,0.0,0.03,10.62,0.0,0.0,5.82,0.0,0.06,11.98,5.73,2.47,5.88,0.0,4.3,6.24,1.86,0.0,2.75,0.54,0.45,19.27,5.3,0.9,3.11,0.0,1.55,2.48,7.18,0.0,4.36,3.07
07/30/2025-15:49:02.122589,0.09,0.68,0.0,0.64,6.51,0.0,0.03,10.62,0.0,0.0,5.82,0.0,0.06,11.98,5.73,2.47,5.88,0.0,4.3,6.24,1.86,0.0,2.75,0.54,0.45,19.27,5.3,0.9,3.11,0.0,1.55,2.48,7.18,0.0,4.36,3.07
07/30/2025-15:49:02.561317,0.09,0.68,0.0,0.64,6.51,0.0,0.03,10.62,0.0,0.0,5.82,0.0,0.06,11.98,5.73,2.47,5.88,0.0,4.3,6.24,1.86,0.0,2.75,0.54,0.45,19.27,5.3,0.9,3.11,0.0,1.55,2.48,7.18,0.0,4.36,3.07
07/30/2025-15:49:03.072901,0.09,0.68,0.0,0.64,6.51,0.0,0.03,10.62,0.0,0.0,5.82,0.0,0.06,11.98,5.73,2.47,5.88,0.0,4.3,6.24,1.86,0.0,2.75,0.54,0.45,19.27,5.3,0.9,3.11,0.0,1.55,2.48,7.18,0.0,4.36,3.07
07/30/2025-15:49:03.521133,0.0,0.57,0.0,0.69,6.26,0.0,0.11,10.72,0.0,0.0,6.55,0.0,0.03,12.41,5.73,2.45,5.95,0.0,4.3,6.2,1.88,0.0,2.77,0.56,0.55,19.5,5.3,0.94,3.08,-0.0,1.66,2.58,6.74,0.0,4.25,3.05
07/30/2025-15:49:03.960754,0.0,0.57,0.0,0.69,6.26,0.0,0.11,10.72,0.0,0.0,6.55,0.0,0.03,12.41,5.73,2.45,5.95,0.0,4.3,6.2,1.88,0.0,2.77,0.56,0.55,19.5,5.3,0.94,3.08,-0.0,1.66,2.58,6.74,0.0,4.25,3.05
07/30/2025-15:49:04.392052,0.0,0.57,0.0,0.69,6.26,0.0,0.11,10.72,0.0,0.0,6.55,0.0,0.03,12.41,5.73,2.45,5.95,0.0,4.3,6.2,1.88,0.0,2.77,0.56,0.55,19.5,5.3,0.94,3.08,-0.0,1.66,2.58,6.74,0.0,4.25,3.05
07/30/2025-15:49:04.863594,0.0,0.57,0.0,0.69,6.26,0.0,0.11,10.72,0.0,0.0,6.55,0.0,0.03,12.41,5.73,2.45,5.95,0.0,4.3,6.2,1.88,0.0,2.77,0.56,0.55,19.5,5.3,0.94,3.08,-0.0,1.66,2.58,6.74,0.0,4.25,3.05
07/30/2025-15:49:05.303440,0.0,0.54,0.0,0.68,6.34,0.0,0.09,10.96,0.0,0.0,4.31,0.0,0.04,12.56,5.87,2.41,5.72,0.0,3.95,6.33,2.05,0.0,2.73,0.52,0.32,21.54,5.42,0.83,3.1,0.0,1.62,2.29,7.12,0.0,4.4,2.57
07/30/2025-15:49:05.781889,0.0,0.54,0.0,0.68,6.34,0.0,0.09,10.96,0.0,0.0,4.31,0.0,0.04,12.56,5.87,2.41,5.72,0.0,3.95,6.33,2.05,0.0,2.73,0.52,0.32,21.54,5.42,0.83,3.1,0.0,1.62,2.29,7.12,0.0,4.4,2.57
07/30/2025-15:49:06.355811,0.0,0.54,0.0,0.68,6.34,0.0,0.09,10.96,0.0,0.0,4.31,0.0,0.04,12.56,5.87,2.41,5.72,0.0,3.95,6.33,2.05,0.0,2.73,0.52,0.32,21.54,5.42,0.83,3.1,0.0,1.62,2.29,7.12,0.0,4.4,2.57
07/30/2025-15:49:06.857306,0.0,0.24,0.0,0.68,6.17,0.0,0.09,10.76,0.14,0.0,5.94,0.0,0.05,12.94,5.8,2.41,5.7,0.0,3.86,5.86,2.0,0.0,2.71,0.52,0.42,19.91,5.44,0.86,3.15,0.0,1.71,2.46,6.84,0.0,4.4,2.83
07/30/2025-15:49:07.286008,0.0,0.24,0.0,0.68,6.17,0.0,0.09,10.76,0.14,0.0,5.94,0.0,0.05,12.94,5.8,2.41,5.7,0.0,3.86,5.86,2.0,0.0,2.71,0.52,0.42,19.91,5.44,0.86,3.15,0.0,1.71,2.46,6.84,0.0,4.4,2.83
07/30/2025-15:49:07.790398,0.0,0.24,0.0,0.68,6.17,0.0,0.09,10.76,0.14,0.0,5.94,0.0,0.05,12.94,5.8,2.41,5.7,0.0,3.86,5.86,2.0,0.0,2.71,0.52,0.42,19.91,5.44,0.86,3.15,0.0,1.71,2.46,6.84,0.0,4.4,2.83
07/30/2025-15:49:08.247956,0.0,0.24,0.0,0.68,6.17,0.0,0.09,10.76,0.14,0.0,5.94,0.0,0.05,12.94,5.8,2.41,5.7,0.0,3.86,5.86,2.0,0.0,2.71,0.52,0.42,19.91,5.44,0.86,3.15,0.0,1.71,2.46,6.84,0.0,4.4,2.83
07/30/2025-15:49:08.697765,0.09,0.14,0.0,0.61,5.96,0.0,0.09,10.74,0.42,0.0,6.19,0.0,0.02,13.3,5.79,2.43,5.76,0.0,4.04,6.16,1.92,0.0,2.75,0.46,0.32,20.13,5.42,0.95,3.13,0.0,1.92,2.52,7.2,0.0,4.4,2.93
