MM/DD/YYYY-hr:mn:se,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
07/30/2025-15:33:27.640646,0.05,0.0,0.14,0.0,0.0,0.01,0.02,7.68,0.0,0.0,0.61,0.09,0.0,12.97,6.38,4.46,3.57,0.0,5.14,2.1,5.32,0.0,5.54,0.73,0.17,16.08,8.27,5.22,2.46,0.1,0.0,3.55,7.36,0.0,3.83,1.42
07/30/2025-15:33:28.096806,0.05,0.0,0.14,0.0,0.0,0.01,0.02,7.68,0.0,0.0,0.61,0.09,0.0,12.97,6.38,4.46,3.57,0.0,5.14,2.1,5.32,0.0,5.54,0.73,0.17,16.08,8.27,5.22,2.46,0.1,0.0,3.55,7.36,0.0,3.83,1.42
07/30/2025-15:33:28.646078,0.05,0.0,0.14,0.0,0.0,0.01,0.02,7.68,0.0,0.0,0.61,0.09,0.0,12.97,6.38,4.46,3.57,0.0,5.14,2.1,5.32,0.0,5.54,0.73,0.17,16.08,8.27,5.22,2.46,0.1,0.0,3.55,7.36,0.0,3.83,1.42
07/30/2025-15:33:29.127983,0.0,0.0,0.12,0.0,0.0,0.03,0.0,7.86,0.0,0.0,0.27,0.09,0.0,13.22,6.8,4.32,3.0,0.0,7.78,2.8,5.81,0.0,5.2,0.56,0.07,16.17,8.53,5.01,2.29,0.02,0.0,3.6,7.56,0.0,3.83,1.34
07/30/2025-15:33:29.731724,0.0,0.0,0.12,0.0,0.0,0.03,0.0,7.86,0.0,0.0,0.27,0.09,0.0,13.22,6.8,4.32,3.0,0.0,7.78,2.8,5.81,0.0,5.2,0.56,0.07,16.17,8.53,5.01,2.29,0.02,0.0,3.6,7.56,0.0,3.83,1.34
07/30/2025-15:33:30.228879,0.0,0.0,0.12,0.0,0.0,0.03,0.0,7.86,0.0,0.0,0.27,0.09,0.0,13.22,6.8,4.32,3.0,0.0,7.78,2.8,5.81,0.0,5.2,0.56,0.07,16.17,8.53,5.01,2.29,0.02,0.0,3.6,7.56,0.0,3.83,1.34
07/30/2025-15:33:30.691495,0.05,0.0,0.14,0.0,0.0,-0.0,0.0,8.2,0.0,0.0,0.53,0.06,0.01,13.16,6.28,4.52,3.95,0.0,7.27,1.87,4.55,0.0,5.42,0.58,0.0,14.99,8.0,5.13,2.67,0.03,0.0,3.08,7.01,0.0,3.83,1.58
07/30/2025-15:33:31.149848,0.05,0.0,0.14,0.0,0.0,-0.0,0.0,8.2,0.0,0.0,0.53,0.06,0.01,13.16,6.28,4.52,3.95,0.0,7.27,1.87,4.55,0.0,5.42,0.58,0.0,14.99,8.0,5.13,2.67,0.03,0.0,3.08,7.01,0.0,3.83,1.58
07/30/2025-15:33:31.632631,0.05,0.0,0.14,0.0,0.0,-0.0,0.0,8.2,0.0,0.0,0.53,0.06,0.01,13.16,6.28,4.52,3.95,0.0,7.27,1.87,4.55,0.0,5.42,0.58,0.0,14.99,8.0,5.13,2.67,0.03,0.0,3.08,7.01,0.0,3.83,1.58
07/30/2025-15:33:32.076170,0.05,0.0,0.14,0.0,0.0,-0.0,0.0,8.2,0.0,0.0,0.53,0.06,0.01,13.16,6.28,4.52,3.95,0.0,7.27,1.87,4.55,0.0,5.42,0.58,0.0,14.99,8.0,5.13,2.67,0.03,0.0,3.08,7.01,0.0,3.83,1.58
07/30/2025-15:33:32.574551,0.0,0.0,0.12,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,10.95,3.27,4.6,4.49,0.0,6.41,0.73,2.57,0.0,5.1,0.0,0.12,16.32,7.68,5.23,2.46,0.0,0.0,2.73,6.58,0.0,3.64,1.68
07/30/2025-15:33:33.064884,0.0,0.0,0.12,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,10.95,3.27,4.6,4.49,0.0,6.41,0.73,2.57,0.0,5.1,0.0,0.12,16.32,7.68,5.23,2.46,0.0,0.0,2.73,6.58,0.0,3.64,1.68
07/30/2025-15:33:33.549319,0.0,0.0,0.12,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,10.95,3.27,4.6,4.49,0.0,6.41,0.73,2.57,0.0,5.1,0.0,0.12,16.32,7.68,5.23,2.46,0.0,0.0,2.73,6.58,0.0,3.64,1.68
07/30/2025-15:33:34.031650,0.0,0.0,0.21,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,11.59,4.1,4.67,4.85,0.0,7.32,1.5,3.53,0.0,5.31,0.0,0.07,16.5,8.46,5.31,2.53,0.0,0.0,2.99,7.2,0.0,3.53,1.67
07/30/2025-15:33:34.626071,0.0,0.0,0.21,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,11.59,4.1,4.67,4.85,0.0,7.32,1.5,3.53,0.0,5.31,0.0,0.07,16.5,8.46,5.31,2.53,0.0,0.0,2.99,7.2,0.0,3.53,1.67
07/30/2025-15:33:35.105194,0.0,0.0,0.21,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,11.59,4.1,4.67,4.85,0.0,7.32,1.5,3.53,0.0,5.31,0.0,0.07,16.5,8.46,5.31,2.53,0.0,0.0,2.99,7.2,0.0,3.53,1.67
07/30/2025-15:33:35.581264,0.0,0.0,0.21,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,11.59,4.1,4.67,4.85,0.0,7.32,1.5,3.53,0.0,5.31,0.0,0.07,16.5,8.46,5.31,2.53,0.0,0.0,2.99,7.2,0.0,3.53,1.67
07/30/2025-15:33:36.015620,0.0,0.0,0.18,0.0,0.0,0.0,0.02,7.84,0.0,0.0,0.0,0.0,0.01,13.53,6.39,4.71,4.24,0.0,6.97,3.1,4.69,0.0,5.37,0.0,0.16,16.75,8.84,5.23,2.51,0.06,0.0,3.37,7.65,0.0,3.54,1.66
07/30/2025-15:33:36.440394,0.0,0.0,0.18,0.0,0.0,0.0,0.02,7.84,0.0,0.0,0.0,0.0,0.01,13.53,6.39,4.71,4.24,0.0,6.97,3.1,4.69,0.0,5.37,0.0,0.16,16.75,8.84,5.23,2.51,0.06,0.0,3.37,7.65,0.0,3.54,1.66
07/30/2025-15:33:36.948621,0.0,0.0,0.18,0.0,0.0,0.0,0.02,7.84,0.0,0.0,0.0,0.0,0.01,13.53,6.39,4.71,4.24,0.0,6.97,3.1,4.69,0.0,5.37,0.0,0.16,16.75,8.84,5.23,2.51,0.06,0.0,3.37,7.65,0.0,3.54,1.66
07/30/2025-15:33:37.480739,0.0,0.0,0.18,0.0,0.0,0.0,0.02,7.84,0.0,0.0,0.0,0.0,0.01,13.53,6.39,4.71,4.24,0.0,6.97,3.1,4.69,0.0,5.37,0.0,0.16,16.75,8.84,5.23,2.51,0.06,0.0,3.37,7.65,0.0,3.54,1.66
07/30/2025-15:33:37.895861,0.0,0.0,0.12,0.0,0.0,-0.0,0.03,7.46,0.0,0.0,0.0,0.0,0.0,13.19,6.37,3.37,2.41,0.0,7.83,3.0,5.37,0.0,4.99,0.0,0.23,16.62,8.69,5.31,2.75,-0.0,0.0,3.69,7.68,0.0,3.93,1.59
07/30/2025-15:33:38.341155,0.0,0.0,0.12,0.0,0.0,-0.0,0.03,7.46,0.0,0.0,0.0,0.0,0.0,13.19,6.37,3.37,2.41,0.0,7.83,3.0,5.37,0.0,4.99,0.0,0.23,16.62,8.69,5.31,2.75,-0.0,0.0,3.69,7.68,0.0,3.93,1.59
07/30/2025-15:33:38.803578,0.0,0.0,0.12,0.0,0.0,-0.0,0.03,7.46,0.0,0.0,0.0,0.0,0.0,13.19,6.37,3.37,2.41,0.0,7.83,3.0,5.37,0.0,4.99,0.0,0.23,16.62,8.69,5.31,2.75,-0.0,0.0,3.69,7.68,0.0,3.93,1.59
07/30/2025-15:33:39.257989,0.0,0.0,0.12,0.0,0.0,-0.0,0.03,7.46,0.0,0.0,0.0,0.0,0.0,13.19,6.37,3.37,2.41,0.0,7.83,3.0,5.37,0.0,4.99,0.0,0.23,16.62,8.69,5.31,2.75,-0.0,0.0,3.69,7.68,0.0,3.93,1.59
07/30/2025-15:33:39.692986,0.0,0.0,0.21,0.0,0.0,0.02,-0.0,7.6,0.0,0.0,0.0,0.02,0.0,13.98,6.23,3.21,2.81,0.0,6.71,3.0,5.54,0.0,5.27,0.0,0.16,16.64,8.1,5.29,2.8,0.06,0.0,3.5,8.04,0.0,4.11,1.68
07/30/2025-15:33:40.110966,0.0,0.0,0.21,0.0,0.0,0.02,-0.0,7.6,0.0,0.0,0.0,0.02,0.0,13.98,6.23,3.21,2.81,0.0,6.71,3.0,5.54,0.0,5.27,0.0,0.16,16.64,8.1,5.29,2.8,0.06,0.0,3.5,8.04,0.0,4.11,1.68
07/30/2025-15:33:40.619407,0.0,0.0,0.21,0.0,0.0,0.02,-0.0,7.6,0.0,0.0,0.0,0.02,0.0,13.98,6.23,3.21,2.81,0.0,6.71,3.0,5.54,0.0,5.27,0.0,0.16,16.64,8.1,5.29,2.8,0.06,0.0,3.5,8.04,0.0,4.11,1.68
07/30/2025-15:33:41.062313,0.0,0.0,0.21,0.0,0.0,0.02,-0.0,7.6,0.0,0.0,0.0,0.02,0.0,13.98,6.23,3.21,2.81,0.0,6.71,3.0,5.54,0.0,5.27,0.0,0.16,16.64,8.1,5.29,2.8,0.06,0.0,3.5,8.04,0.0,4.11,1.68
07/30/2025-15:33:41.551777,0.0,0.0,0.18,0.0,0.0,0.01,0.0,8.25,0.0,0.0,0.01,0.06,0.0,14.58,6.89,4.43,3.7,0.0,7.07,3.26,5.76,0.0,5.4,0.11,0.19,16.79,8.61,5.12,2.79,0.11,0.0,3.32,7.71,0.0,4.06,1.68
07/30/2025-15:33:42.020758,0.0,0.0,0.18,0.0,0.0,0.01,0.0,8.25,0.0,0.0,0.01,0.06,0.0,14.58,6.89,4.43,3.7,0.0,7.07,3.26,5.76,0.0,5.4,0.11,0.19,16.79,8.61,5.12,2.79,0.11,0.0,3.32,7.71,0.0,4.06,1.68
07/30/2025-15:33:42.515938,0.0,0.0,0.18,0.0,0.0,0.01,0.0,8.25,0.0,0.0,0.01,0.06,0.0,14.58,6.89,4.43,3.7,0.0,7.07,3.26,5.76,0.0,5.4,0.11,0.19,16.79,8.61,5.12,2.79,0.11,0.0,3.32,7.71,0.0,4.06,1.68
07/30/2025-15:33:42.971079,0.0,0.0,0.18,0.0,0.0,0.0,0.0,5.78,0.0,0.0,0.0,0.0,0.0,10.69,0.45,0.0,0.0,0.0,6.86,2.3,4.09,0.0,4.99,0.0,0.1,17.01,4.37,5.26,2.86,0.02,0.0,3.5,7.55,0.03,3.73,1.47
07/30/2025-15:33:43.471145,0.0,0.0,0.18,0.0,0.0,0.0,0.0,5.78,0.0,0.0,0.0,0.0,0.0,10.69,0.45,0.0,0.0,0.0,6.86,2.3,4.09,0.0,4.99,0.0,0.1,17.01,4.37,5.26,2.86,0.02,0.0,3.5,7.55,0.03,3.73,1.47
07/30/2025-15:33:43.914799,0.0,0.0,0.18,0.0,0.0,0.0,0.0,5.78,0.0,0.0,0.0,0.0,0.0,10.69,0.45,0.0,0.0,0.0,6.86,2.3,4.09,0.0,4.99,0.0,0.1,17.01,4.37,5.26,2.86,0.02,0.0,3.5,7.55,0.03,3.73,1.47
07/30/2025-15:33:44.573874,0.0,0.0,0.18,0.0,0.0,0.0,0.0,5.78,0.0,0.0,0.0,0.0,0.0,10.69,0.45,0.0,0.0,0.0,6.86,2.3,4.09,0.0,4.99,0.0,0.1,17.01,4.37,5.26,2.86,0.02,0.0,3.5,7.55,0.03,3.73,1.47
07/30/2025-15:33:45.054213,0.09,0.06,0.16,0.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07/30/2025-15:33:45.470904,0.09,0.06,0.16,0.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07/30/2025-15:33:45.917835,0.09,0.06,0.16,0.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07/30/2025-15:33:46.384880,0.09,0.06,0.16,0.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07/30/2025-15:33:46.931879,0.05,0.0,0.04,0.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,7.02,0.0,0.22,0.0,0.0,0.0,0.37,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07/30/2025-15:33:47.388308,0.05,0.0,0.04,0.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,7.02,0.0,0.22,0.0,0.0,0.0,0.37,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
