MM/DD/YYYY-hr:mn:se,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
07/30/2025-15:36:05.404073,0.0,0.11,0.0,0.03,0.78,0.0,0.0,2.08,0.0,0.0,0.0,0.21,0.0,0.0,3.54,2.62,3.13,0.0,0.0,0.0,2.05,0.0,2.76,0.0,0.0,4.93,0.0,0.0,0.65,0.0,3.85,0.0,0.0,0.22,2.24,0.53
07/30/2025-15:36:05.861956,0.0,0.0,0.0,0.01,0.99,-0.0,0.0,4.03,0.74,0.0,0.04,0.27,0.0,0.0,4.87,3.85,3.66,0.0,0.0,0.0,2.47,0.0,3.33,0.1,0.0,8.09,0.0,0.14,1.03,0.0,3.75,0.11,0.0,0.31,2.2,0.35
07/30/2025-15:36:06.412996,0.0,0.0,0.0,0.01,0.99,-0.0,0.0,4.03,0.74,0.0,0.04,0.27,0.0,0.0,4.87,3.85,3.66,0.0,0.0,0.0,2.47,0.0,3.33,0.1,0.0,8.09,0.0,0.14,1.03,0.0,3.75,0.11,0.0,0.31,2.2,0.35
07/30/2025-15:36:06.904138,0.0,0.0,0.0,0.01,0.99,-0.0,0.0,4.03,0.74,0.0,0.04,0.27,0.0,0.0,4.87,3.85,3.66,0.0,0.0,0.0,2.47,0.0,3.33,0.1,0.0,8.09,0.0,0.14,1.03,0.0,3.75,0.11,0.0,0.31,2.2,0.35
07/30/2025-15:36:07.339708,0.0,0.0,0.0,0.02,0.49,0.06,0.0,6.58,24.98,0.0,0.0,0.22,0.0,0.0,6.15,4.4,3.98,0.0,0.0,0.0,2.84,0.0,3.55,0.06,0.0,10.27,0.0,0.27,1.07,0.05,4.21,0.4,0.0,0.25,2.65,0.65
07/30/2025-15:36:07.888581,0.0,0.0,0.0,0.02,0.49,0.06,0.0,6.58,24.98,0.0,0.0,0.22,0.0,0.0,6.15,4.4,3.98,0.0,0.0,0.0,2.84,0.0,3.55,0.06,0.0,10.27,0.0,0.27,1.07,0.05,4.21,0.4,0.0,0.25,2.65,0.65
07/30/2025-15:36:08.429143,0.0,0.0,0.0,0.02,0.49,0.06,0.0,6.58,24.98,0.0,0.0,0.22,0.0,0.0,6.15,4.4,3.98,0.0,0.0,0.0,2.84,0.0,3.55,0.06,0.0,10.27,0.0,0.27,1.07,0.05,4.21,0.4,0.0,0.25,2.65,0.65
07/30/2025-15:36:08.915014,0.0,0.0,0.0,0.02,0.49,0.06,0.0,6.58,24.98,0.0,0.0,0.22,0.0,0.0,6.15,4.4,3.98,0.0,0.0,0.0,2.84,0.0,3.55,0.06,0.0,10.27,0.0,0.27,1.07,0.05,4.21,0.4,0.0,0.25,2.65,0.65
07/30/2025-15:36:09.399215,0.05,0.0,0.0,0.0,0.29,0.09,0.0,7.55,30.19,0.0,0.1,0.22,0.01,0.0,6.33,4.93,4.16,0.0,0.0,0.04,2.96,0.0,3.78,0.19,0.0,10.9,0.0,0.54,1.19,0.13,4.35,0.69,0.0,0.25,2.87,0.73
07/30/2025-15:36:09.962464,0.05,0.0,0.0,0.0,0.29,0.09,0.0,7.55,30.19,0.0,0.1,0.22,0.01,0.0,6.33,4.93,4.16,0.0,0.0,0.04,2.96,0.0,3.78,0.19,0.0,10.9,0.0,0.54,1.19,0.13,4.35,0.69,0.0,0.25,2.87,0.73
07/30/2025-15:36:10.432325,0.05,0.0,0.0,0.0,0.29,0.09,0.0,7.55,30.19,0.0,0.1,0.22,0.01,0.0,6.33,4.93,4.16,0.0,0.0,0.04,2.96,0.0,3.78,0.19,0.0,10.9,0.0,0.54,1.19,0.13,4.35,0.69,0.0,0.25,2.87,0.73
07/30/2025-15:36:10.913010,0.0,0.0,0.0,0.03,0.0,0.08,0.0,8.45,35.93,0.0,0.24,0.28,0.01,0.0,6.61,4.99,4.34,0.0,0.0,1.06,3.11,0.0,3.88,0.17,0.0,12.04,1.39,0.53,1.23,0.08,4.41,0.67,0.0,0.22,2.93,0.88
07/30/2025-15:36:11.393480,0.0,0.0,0.0,0.03,0.0,0.08,0.0,8.45,35.93,0.0,0.24,0.28,0.01,0.0,6.61,4.99,4.34,0.0,0.0,1.06,3.11,0.0,3.88,0.17,0.0,12.04,1.39,0.53,1.23,0.08,4.41,0.67,0.0,0.22,2.93,0.88
07/30/2025-15:36:11.921167,0.0,0.0,0.0,0.03,0.0,0.08,0.0,8.45,35.93,0.0,0.24,0.28,0.01,0.0,6.61,4.99,4.34,0.0,0.0,1.06,3.11,0.0,3.88,0.17,0.0,12.04,1.39,0.53,1.23,0.08,4.41,0.67,0.0,0.22,2.93,0.88
07/30/2025-15:36:12.387692,0.0,0.0,0.0,0.03,0.0,0.08,0.0,8.45,35.93,0.0,0.24,0.28,0.01,0.0,6.61,4.99,4.34,0.0,0.0,1.06,3.11,0.0,3.88,0.17,0.0,12.04,1.39,0.53,1.23,0.08,4.41,0.67,0.0,0.22,2.93,0.88
07/30/2025-15:36:12.808860,0.05,0.0,0.0,-0.0,0.0,0.08,0.0,8.87,37.09,0.0,0.18,0.32,-0.0,0.0,6.89,5.1,4.36,0.0,0.0,1.92,3.42,0.0,3.91,0.13,0.0,12.52,2.17,0.57,1.23,0.1,4.54,0.82,0.0,0.14,3.15,0.98
07/30/2025-15:36:13.328498,0.05,0.0,0.0,-0.0,0.0,0.08,0.0,8.87,37.09,0.0,0.18,0.32,-0.0,0.0,6.89,5.1,4.36,0.0,0.0,1.92,3.42,0.0,3.91,0.13,0.0,12.52,2.17,0.57,1.23,0.1,4.54,0.82,0.0,0.14,3.15,0.98
07/30/2025-15:36:13.907897,0.05,0.0,0.0,-0.0,0.0,0.08,0.0,8.87,37.09,0.0,0.18,0.32,-0.0,0.0,6.89,5.1,4.36,0.0,0.0,1.92,3.42,0.0,3.91,0.13,0.0,12.52,2.17,0.57,1.23,0.1,4.54,0.82,0.0,0.14,3.15,0.98
07/30/2025-15:36:14.391747,0.0,0.0,0.0,0.02,0.0,0.1,0.0,8.92,37.2,0.0,0.29,0.36,0.0,0.0,7.02,5.18,4.42,0.0,0.0,2.63,3.55,0.0,3.97,0.21,0.0,12.79,3.04,0.71,1.3,0.08,4.45,0.95,0.0,0.08,3.32,1.12
07/30/2025-15:36:14.895336,0.0,0.0,0.0,0.02,0.0,0.1,0.0,8.92,37.2,0.0,0.29,0.36,0.0,0.0,7.02,5.18,4.42,0.0,0.0,2.63,3.55,0.0,3.97,0.21,0.0,12.79,3.04,0.71,1.3,0.08,4.45,0.95,0.0,0.08,3.32,1.12
07/30/2025-15:36:15.358461,0.0,0.0,0.0,0.02,0.0,0.1,0.0,8.92,37.2,0.0,0.29,0.36,0.0,0.0,7.02,5.18,4.42,0.0,0.0,2.63,3.55,0.0,3.97,0.21,0.0,12.79,3.04,0.71,1.3,0.08,4.45,0.95,0.0,0.08,3.32,1.12
07/30/2025-15:36:15.852022,0.0,0.0,0.0,0.02,0.0,0.1,0.0,8.92,37.2,0.0,0.29,0.36,0.0,0.0,7.02,5.18,4.42,0.0,0.0,2.63,3.55,0.0,3.97,0.21,0.0,12.79,3.04,0.71,1.3,0.08,4.45,0.95,0.0,0.08,3.32,1.12
07/30/2025-15:36:16.285443,0.0,0.0,0.0,-0.0,0.0,0.09,0.0,9.14,36.99,0.0,0.3,0.33,-0.0,0.38,7.03,5.24,4.49,0.0,0.0,3.06,3.57,0.0,4.01,0.21,0.0,13.44,2.84,1.03,1.34,0.13,4.76,1.01,0.0,0.14,3.24,1.18
07/30/2025-15:36:16.733499,0.0,0.0,0.0,-0.0,0.0,0.09,0.0,9.14,36.99,0.0,0.3,0.33,-0.0,0.38,7.03,5.24,4.49,0.0,0.0,3.06,3.57,0.0,4.01,0.21,0.0,13.44,2.84,1.03,1.34,0.13,4.76,1.01,0.0,0.14,3.24,1.18
07/30/2025-15:36:17.190029,0.0,0.0,0.0,-0.0,0.0,0.09,0.0,9.14,36.99,0.0,0.3,0.33,-0.0,0.38,7.03,5.24,4.49,0.0,0.0,3.06,3.57,0.0,4.01,0.21,0.0,13.44,2.84,1.03,1.34,0.13,4.76,1.01,0.0,0.14,3.24,1.18
07/30/2025-15:36:17.671334,0.0,0.0,0.0,-0.0,0.0,0.09,0.0,9.14,36.99,0.0,0.3,0.33,-0.0,0.38,7.03,5.24,4.49,0.0,0.0,3.06,3.57,0.0,4.01,0.21,0.0,13.44,2.84,1.03,1.34,0.13,4.76,1.01,0.0,0.14,3.24,1.18
07/30/2025-15:36:18.151474,0.05,0.0,0.0,0.0,0.0,0.08,0.0,9.54,38.9,0.0,0.28,0.32,0.02,1.07,6.98,5.31,4.58,0.02,0.0,2.95,3.67,0.0,4.05,0.23,0.0,14.43,0.72,1.18,1.44,0.16,4.87,1.13,0.0,0.17,3.32,1.2
07/30/2025-15:36:18.633412,0.05,0.0,0.0,0.0,0.0,0.08,0.0,9.54,38.9,0.0,0.28,0.32,0.02,1.07,6.98,5.31,4.58,0.02,0.0,2.95,3.67,0.0,4.05,0.23,0.0,14.43,0.72,1.18,1.44,0.16,4.87,1.13,0.0,0.17,3.32,1.2
07/30/2025-15:36:19.092348,0.05,0.0,0.0,0.0,0.0,0.08,0.0,9.54,38.9,0.0,0.28,0.32,0.02,1.07,6.98,5.31,4.58,0.02,0.0,2.95,3.67,0.0,4.05,0.23,0.0,14.43,0.72,1.18,1.44,0.16,4.87,1.13,0.0,0.17,3.32,1.2
07/30/2025-15:36:19.632458,0.05,0.0,0.0,0.0,0.0,0.08,0.0,9.54,38.9,0.0,0.28,0.32,0.02,1.07,6.98,5.31,4.58,0.02,0.0,2.95,3.67,0.0,4.05,0.23,0.0,14.43,0.72,1.18,1.44,0.16,4.87,1.13,0.0,0.17,3.32,1.2
07/30/2025-15:36:20.090801,0.0,0.0,0.0,0.03,0.0,0.09,0.0,9.84,40.39,0.0,0.1,0.36,-0.0,2.07,7.26,5.19,4.45,0.01,0.0,3.26,3.76,0.0,4.0,0.21,0.0,14.54,0.0,1.02,1.37,0.14,4.87,1.19,0.0,0.14,3.43,1.17
07/30/2025-15:36:20.565652,0.0,0.0,0.0,0.03,0.0,0.09,0.0,9.84,40.39,0.0,0.1,0.36,-0.0,2.07,7.26,5.19,4.45,0.01,0.0,3.26,3.76,0.0,4.0,0.21,0.0,14.54,0.0,1.02,1.37,0.14,4.87,1.19,0.0,0.14,3.43,1.17
07/30/2025-15:36:21.106149,0.0,0.0,0.0,0.03,0.0,0.09,0.0,9.84,40.39,0.0,0.1,0.36,-0.0,2.07,7.26,5.19,4.45,0.01,0.0,3.26,3.76,0.0,4.0,0.21,0.0,14.54,0.0,1.02,1.37,0.14,4.87,1.19,0.0,0.14,3.43,1.17
07/30/2025-15:36:21.567799,0.0,0.0,0.0,0.01,0.0,0.1,0.0,9.9,39.65,0.0,0.34,0.38,0.01,4.36,7.54,5.38,4.61,0.0,0.0,3.34,3.78,0.0,4.09,0.19,0.0,14.7,1.24,1.1,1.37,0.13,4.96,1.23,0.0,0.08,3.49,1.41
07/30/2025-15:36:22.033914,0.0,0.0,0.0,0.01,0.0,0.1,0.0,9.9,39.65,0.0,0.34,0.38,0.01,4.36,7.54,5.38,4.61,0.0,0.0,3.34,3.78,0.0,4.09,0.19,0.0,14.7,1.24,1.1,1.37,0.13,4.96,1.23,0.0,0.08,3.49,1.41
07/30/2025-15:36:22.636133,0.0,0.0,0.0,0.01,0.0,0.1,0.0,9.9,39.65,0.0,0.34,0.38,0.01,4.36,7.54,5.38,4.61,0.0,0.0,3.34,3.78,0.0,4.09,0.19,0.0,14.7,1.24,1.1,1.37,0.13,4.96,1.23,0.0,0.08,3.49,1.41
07/30/2025-15:36:23.255216,0.0,0.0,0.0,0.0,0.0,0.09,0.0,10.06,40.81,0.0,0.31,0.35,0.0,3.42,7.59,5.51,4.68,0.0,0.0,3.93,3.93,0.0,4.17,0.29,0.0,14.78,2.73,1.21,1.41,0.19,4.78,1.03,0.0,0.14,3.46,1.51
07/30/2025-15:36:23.682211,0.0,0.0,0.0,0.0,0.0,0.09,0.0,10.06,40.81,0.0,0.31,0.35,0.0,3.42,7.59,5.51,4.68,0.0,0.0,3.93,3.93,0.0,4.17,0.29,0.0,14.78,2.73,1.21,1.41,0.19,4.78,1.03,0.0,0.14,3.46,1.51
07/30/2025-15:36:24.623916,0.0,0.0,0.0,0.0,0.0,0.09,0.0,10.06,40.81,0.0,0.31,0.35,0.0,3.42,7.59,5.51,4.68,0.0,0.0,3.93,3.93,0.0,4.17,0.29,0.0,14.78,2.73,1.21,1.41,0.19,4.78,1.03,0.0,0.14,3.46,1.51
07/30/2025-15:36:25.090991,0.0,0.0,0.0,0.01,0.0,0.03,0.0,10.03,39.33,0.0,0.56,0.22,0.0,3.39,7.61,5.67,4.71,0.0,0.61,4.2,4.0,0.0,4.2,0.27,0.0,15.1,2.32,1.33,1.52,0.19,4.75,1.06,0.0,0.11,3.56,1.56
07/30/2025-15:36:25.586608,0.0,0.0,0.0,0.01,0.0,0.03,0.0,10.03,39.33,0.0,0.56,0.22,0.0,3.39,7.61,5.67,4.71,0.0,0.61,4.2,4.0,0.0,4.2,0.27,0.0,15.1,2.32,1.33,1.52,0.19,4.75,1.06,0.0,0.11,3.56,1.56
07/30/2025-15:36:26.053715,0.0,0.0,0.0,0.01,0.0,0.03,0.0,10.03,39.33,0.0,0.56,0.22,0.0,3.39,7.61,5.67,4.71,0.0,0.61,4.2,4.0,0.0,4.2,0.27,0.0,15.1,2.32,1.33,1.52,0.19,4.75,1.06,0.0,0.11,3.56,1.56
07/30/2025-15:36:26.553711,0.0,0.0,0.0,0.01,0.0,0.03,0.0,10.03,39.33,0.0,0.56,0.22,0.0,3.39,7.61,5.67,4.71,0.0,0.61,4.2,4.0,0.0,4.2,0.27,0.0,15.1,2.32,1.33,1.52,0.19,4.75,1.06,0.0,0.11,3.56,1.56
07/30/2025-15:36:27.028674,0.05,0.0,0.0,0.01,0.0,0.07,0.0,10.23,41.67,0.0,0.45,0.3,0.02,5.01,7.68,5.71,4.77,0.0,-0.0,4.36,3.96,0.0,4.24,0.3,0.0,15.33,3.04,1.34,1.55,0.21,4.61,1.12,0.0,0.11,3.63,1.59
07/30/2025-15:36:27.495024,0.05,0.0,0.0,0.01,0.0,0.07,0.0,10.23,41.67,0.0,0.45,0.3,0.02,5.01,7.68,5.71,4.77,0.0,-0.0,4.36,3.96,0.0,4.24,0.3,0.0,15.33,3.04,1.34,1.55,0.21,4.61,1.12,0.0,0.11,3.63,1.59
07/30/2025-15:36:28.016121,0.05,0.0,0.0,0.01,0.0,0.07,0.0,10.23,41.67,0.0,0.45,0.3,0.02,5.01,7.68,5.71,4.77,0.0,-0.0,4.36,3.96,0.0,4.24,0.3,0.0,15.33,3.04,1.34,1.55,0.21,4.61,1.12,0.0,0.11,3.63,1.59
07/30/2025-15:36:28.466992,0.05,0.0,0.0,0.01,0.0,0.07,0.0,10.23,41.67,0.0,0.45,0.3,0.02,5.01,7.68,5.71,4.77,0.0,-0.0,4.36,3.96,0.0,4.24,0.3,0.0,15.33,3.04,1.34,1.55,0.21,4.61,1.12,0.0,0.11,3.63,1.59
07/30/2025-15:36:28.938733,0.0,0.0,0.0,-0.0,0.0,0.04,0.0,10.46,41.77,0.0,0.56,0.28,-0.0,5.08,7.73,5.84,4.87,0.0,0.0,4.12,3.99,0.0,4.28,0.3,0.0,15.35,2.68,1.45,1.55,0.19,4.71,0.99,0.0,0.11,3.6,1.63
07/30/2025-15:36:29.598352,0.0,0.0,0.0,-0.0,0.0,0.04,0.0,10.46,41.77,0.0,0.56,0.28,-0.0,5.08,7.73,5.84,4.87,0.0,0.0,4.12,3.99,0.0,4.28,0.3,0.0,15.35,2.68,1.45,1.55,0.19,4.71,0.99,0.0,0.11,3.6,1.63
07/30/2025-15:36:30.078439,0.0,0.0,0.0,-0.0,0.0,0.04,0.0,10.46,41.77,0.0,0.56,0.28,-0.0,5.08,7.73,5.84,4.87,0.0,0.0,4.12,3.99,0.0,4.28,0.3,0.0,15.35,2.68,1.45,1.55,0.19,4.71,0.99,0.0,0.11,3.6,1.63
07/30/2025-15:36:30.589226,0.05,0.0,0.0,0.03,0.0,0.04,0.0,10.61,41.77,0.0,0.56,0.27,0.03,4.94,7.79,5.89,4.91,0.0,2.42,4.52,3.99,0.0,4.29,0.21,0.0,15.86,2.94,1.5,1.57,0.18,4.76,1.13,0.0,0.14,3.69,1.65
07/30/2025-15:36:31.047821,0.05,0.0,0.0,0.03,0.0,0.04,0.0,10.61,41.77,0.0,0.56,0.27,0.03,4.94,7.79,5.89,4.91,0.0,2.42,4.52,3.99,0.0,4.29,0.21,0.0,15.86,2.94,1.5,1.57,0.18,4.76,1.13,0.0,0.14,3.69,1.65
07/30/2025-15:36:31.536001,0.05,0.0,0.0,0.03,0.0,0.04,0.0,10.61,41.77,0.0,0.56,0.27,0.03,4.94,7.79,5.89,4.91,0.0,2.42,4.52,3.99,0.0,4.29,0.21,0.0,15.86,2.94,1.5,1.57,0.18,4.76,1.13,0.0,0.14,3.69,1.65
07/30/2025-15:36:32.040557,0.05,0.0,0.0,0.03,0.0,0.04,0.0,10.61,41.77,0.0,0.56,0.27,0.03,4.94,7.79,5.89,4.91,0.0,2.42,4.52,3.99,0.0,4.29,0.21,0.0,15.86,2.94,1.5,1.57,0.18,4.76,1.13,0.0,0.14,3.69,1.65
07/30/2025-15:36:32.653961,0.0,0.0,0.0,0.08,0.0,0.04,0.0,10.65,42.52,0.0,0.6,0.28,0.0,4.77,7.81,5.91,4.93,0.0,0.0,4.75,4.13,0.0,4.33,0.29,0.0,16.31,4.49,1.54,1.57,0.19,4.75,1.37,0.0,0.06,3.69,1.65
07/30/2025-15:36:33.170153,0.0,0.0,0.0,0.08,0.0,0.04,0.0,10.65,42.52,0.0,0.6,0.28,0.0,4.77,7.81,5.91,4.93,0.0,0.0,4.75,4.13,0.0,4.33,0.29,0.0,16.31,4.49,1.54,1.57,0.19,4.75,1.37,0.0,0.06,3.69,1.65
07/30/2025-15:36:33.651996,0.0,0.0,0.0,0.08,0.0,0.04,0.0,10.65,42.52,0.0,0.6,0.28,0.0,4.77,7.81,5.91,4.93,0.0,0.0,4.75,4.13,0.0,4.33,0.29,0.0,16.31,4.49,1.54,1.57,0.19,4.75,1.37,0.0,0.06,3.69,1.65
07/30/2025-15:36:34.099028,0.0,0.0,0.0,0.08,0.0,-0.0,0.0,10.7,41.98,0.0,0.66,0.35,0.04,5.01,7.88,5.94,4.93,0.0,4.85,4.99,4.05,0.0,4.32,0.32,0.0,16.21,4.59,1.4,1.59,0.21,4.88,1.36,0.0,0.11,3.63,1.69
07/30/2025-15:36:34.638063,0.0,0.0,0.0,0.08,0.0,-0.0,0.0,10.7,41.98,0.0,0.66,0.35,0.04,5.01,7.88,5.94,4.93,0.0,4.85,4.99,4.05,0.0,4.32,0.32,0.0,16.21,4.59,1.4,1.59,0.21,4.88,1.36,0.0,0.11,3.63,1.69
07/30/2025-15:36:35.064108,0.0,0.0,0.0,0.08,0.0,-0.0,0.0,10.7,41.98,0.0,0.66,0.35,0.04,5.01,7.88,5.94,4.93,0.0,4.85,4.99,4.05,0.0,4.32,0.32,0.0,16.21,4.59,1.4,1.59,0.21,4.88,1.36,0.0,0.11,3.63,1.69
07/30/2025-15:36:35.532921,0.0,0.0,0.0,0.08,0.0,-0.0,0.0,10.7,41.98,0.0,0.66,0.35,0.04,5.01,7.88,5.94,4.93,0.0,4.85,4.99,4.05,0.0,4.32,0.32,0.0,16.21,4.59,1.4,1.59,0.21,4.88,1.36,0.0,0.11,3.63,1.69
07/30/2025-15:36:36.031491,0.09,0.0,0.0,0.05,0.0,0.01,0.0,11.18,43.26,0.0,0.64,0.33,0.01,5.25,7.96,5.95,4.97,0.0,4.6,5.38,4.01,0.0,4.36,0.32,0.0,16.44,5.31,1.49,1.61,0.23,4.82,1.25,0.0,0.08,3.58,1.71
07/30/2025-15:36:36.444603,0.09,0.0,0.0,0.05,0.0,0.01,0.0,11.18,43.26,0.0,0.64,0.33,0.01,5.25,7.96,5.95,4.97,0.0,4.6,5.38,4.01,0.0,4.36,0.32,0.0,16.44,5.31,1.49,1.61,0.23,4.82,1.25,0.0,0.08,3.58,1.71
07/30/2025-15:36:36.922987,0.09,0.0,0.0,0.05,0.0,0.01,0.0,11.18,43.26,0.0,0.64,0.33,0.01,5.25,7.96,5.95,4.97,0.0,4.6,5.38,4.01,0.0,4.36,0.32,0.0,16.44,5.31,1.49,1.61,0.23,4.82,1.25,0.0,0.08,3.58,1.71
07/30/2025-15:36:37.398885,0.0,0.0,0.0,0.04,0.0,0.08,0.0,11.25,42.94,0.0,0.6,0.32,0.04,5.98,8.05,6.02,5.01,0.0,4.48,5.38,4.02,0.0,4.29,0.32,0.0,16.34,6.29,1.5,1.61,0.24,4.84,1.36,0.0,0.14,3.6,1.5
07/30/2025-15:36:37.868157,0.0,0.0,0.0,0.04,0.0,0.08,0.0,11.25,42.94,0.0,0.6,0.32,0.04,5.98,8.05,6.02,5.01,0.0,4.48,5.38,4.02,0.0,4.29,0.32,0.0,16.34,6.29,1.5,1.61,0.24,4.84,1.36,0.0,0.14,3.6,1.5
07/30/2025-15:36:38.332810,0.0,0.0,0.0,0.04,0.0,0.08,0.0,11.25,42.94,0.0,0.6,0.32,0.04,5.98,8.05,6.02,5.01,0.0,4.48,5.38,4.02,0.0,4.29,0.32,0.0,16.34,6.29,1.5,1.61,0.24,4.84,1.36,0.0,0.14,3.6,1.5
07/30/2025-15:36:38.843653,0.0,0.0,0.0,0.04,0.0,0.08,0.0,11.25,42.94,0.0,0.6,0.32,0.04,5.98,8.05,6.02,5.01,0.0,4.48,5.38,4.02,0.0,4.29,0.32,0.0,16.34,6.29,1.5,1.61,0.24,4.84,1.36,0.0,0.14,3.6,1.5
07/30/2025-15:36:39.351645,0.0,0.0,0.0,0.05,0.0,0.02,0.0,11.25,43.37,0.0,0.62,0.36,0.03,6.01,8.22,5.85,4.88,0.0,5.82,4.87,4.07,0.0,4.39,0.36,0.0,16.3,6.19,1.41,1.68,0.23,4.86,1.33,0.0,0.2,3.53,1.58
07/30/2025-15:36:39.853564,0.0,0.0,0.0,0.05,0.0,0.02,0.0,11.25,43.37,0.0,0.62,0.36,0.03,6.01,8.22,5.85,4.88,0.0,5.82,4.87,4.07,0.0,4.39,0.36,0.0,16.3,6.19,1.41,1.68,0.23,4.86,1.33,0.0,0.2,3.53,1.58
07/30/2025-15:36:40.325058,0.0,0.0,0.0,0.05,0.0,0.02,0.0,11.25,43.37,0.0,0.62,0.36,0.03,6.01,8.22,5.85,4.88,0.0,5.82,4.87,4.07,0.0,4.39,0.36,0.0,16.3,6.19,1.41,1.68,0.23,4.86,1.33,0.0,0.2,3.53,1.58
07/30/2025-15:36:40.780036,0.0,0.0,0.0,0.05,0.0,0.02,0.0,11.25,43.37,0.0,0.62,0.36,0.03,6.01,8.22,5.85,4.88,0.0,5.82,4.87,4.07,0.0,4.39,0.36,0.0,16.3,6.19,1.41,1.68,0.23,4.86,1.33,0.0,0.2,3.53,1.58
07/30/2025-15:36:41.230894,0.0,0.0,0.0,0.01,0.0,0.07,0.0,11.1,41.56,0.0,0.6,0.32,0.03,6.05,7.76,5.06,4.85,0.0,0.0,5.11,4.13,0.0,4.38,0.36,0.0,16.47,7.33,1.43,1.59,0.21,4.89,1.27,0.0,0.08,3.65,1.65
07/30/2025-15:36:41.651657,0.0,0.0,0.0,0.01,0.0,0.07,0.0,11.1,41.56,0.0,0.6,0.32,0.03,6.05,7.76,5.06,4.85,0.0,0.0,5.11,4.13,0.0,4.38,0.36,0.0,16.47,7.33,1.43,1.59,0.21,4.89,1.27,0.0,0.08,3.65,1.65
07/30/2025-15:36:42.131524,0.0,0.0,0.0,0.01,0.0,0.07,0.0,11.1,41.56,0.0,0.6,0.32,0.03,6.05,7.76,5.06,4.85,0.0,0.0,5.11,4.13,0.0,4.38,0.36,0.0,16.47,7.33,1.43,1.59,0.21,4.89,1.27,0.0,0.08,3.65,1.65
07/30/2025-15:36:42.573316,0.0,0.0,0.0,0.01,0.0,0.07,0.0,11.1,41.56,0.0,0.6,0.32,0.03,6.05,7.76,5.06,4.85,0.0,0.0,5.11,4.13,0.0,4.38,0.36,0.0,16.47,7.33,1.43,1.59,0.21,4.89,1.27,0.0,0.08,3.65,1.65
07/30/2025-15:36:43.051964,0.0,0.0,0.0,0.02,0.0,0.06,0.0,11.27,42.94,0.0,0.66,0.36,0.01,7.02,8.0,5.45,5.01,0.0,0.24,5.18,4.14,0.0,4.42,0.42,0.0,16.78,6.81,1.48,1.72,0.21,4.88,1.22,0.0,0.14,3.77,1.7
07/30/2025-15:36:43.531506,0.0,0.0,0.0,0.02,0.0,0.06,0.0,11.27,42.94,0.0,0.66,0.36,0.01,7.02,8.0,5.45,5.01,0.0,0.24,5.18,4.14,0.0,4.42,0.42,0.0,16.78,6.81,1.48,1.72,0.21,4.88,1.22,0.0,0.14,3.77,1.7
07/30/2025-15:36:44.003655,0.0,0.0,0.0,0.02,0.0,0.06,0.0,11.27,42.94,0.0,0.66,0.36,0.01,7.02,8.0,5.45,5.01,0.0,0.24,5.18,4.14,0.0,4.42,0.42,0.0,16.78,6.81,1.48,1.72,0.21,4.88,1.22,0.0,0.14,3.77,1.7
07/30/2025-15:36:44.493617,0.0,0.0,0.0,0.03,0.0,0.05,0.0,11.58,44.32,0.0,0.67,0.35,0.03,7.36,7.65,5.7,5.08,0.0,0.0,4.75,4.17,0.0,4.47,0.34,0.0,16.9,6.5,1.58,1.75,0.14,4.87,1.1,0.0,0.17,3.79,1.76
07/30/2025-15:36:44.981225,0.0,0.0,0.0,0.03,0.0,0.05,0.0,11.58,44.32,0.0,0.67,0.35,0.03,7.36,7.65,5.7,5.08,0.0,0.0,4.75,4.17,0.0,4.47,0.34,0.0,16.9,6.5,1.58,1.75,0.14,4.87,1.1,0.0,0.17,3.79,1.76
07/30/2025-15:36:45.493376,0.0,0.0,0.0,0.03,0.0,0.05,0.0,11.58,44.32,0.0,0.67,0.35,0.03,7.36,7.65,5.7,5.08,0.0,0.0,4.75,4.17,0.0,4.47,0.34,0.0,16.9,6.5,1.58,1.75,0.14,4.87,1.1,0.0,0.17,3.79,1.76
07/30/2025-15:36:46.391702,0.18,0.0,0.0,0.01,0.0,0.05,0.0,11.62,43.37,0.0,0.71,0.3,0.0,7.4,8.02,5.94,5.1,0.0,0.0,5.18,4.16,0.0,4.51,0.44,0.0,16.91,6.96,1.91,1.81,0.23,4.92,1.18,0.0,0.11,3.88,1.77
07/30/2025-15:36:46.823533,0.18,0.0,0.0,0.01,0.0,0.05,0.0,11.62,43.37,0.0,0.71,0.3,0.0,7.4,8.02,5.94,5.1,0.0,0.0,5.18,4.16,0.0,4.51,0.44,0.0,16.91,6.96,1.91,1.81,0.23,4.92,1.18,0.0,0.11,3.88,1.77
07/30/2025-15:36:47.331968,0.18,0.0,0.0,0.01,0.0,0.05,0.0,11.62,43.37,0.0,0.71,0.3,0.0,7.4,8.02,5.94,5.1,0.0,0.0,5.18,4.16,0.0,4.51,0.44,0.0,16.91,6.96,1.91,1.81,0.23,4.92,1.18,0.0,0.11,3.88,1.77
07/30/2025-15:36:47.799902,0.18,0.0,0.0,0.01,0.0,0.05,0.0,11.62,43.37,0.0,0.71,0.3,0.0,7.4,8.02,5.94,5.1,0.0,0.0,5.18,4.16,0.0,4.51,0.44,0.0,16.91,6.96,1.91,1.81,0.23,4.92,1.18,0.0,0.11,3.88,1.77
