MM/DD/YYYY-hr:mn:se,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
07/30/2025-15:55:11.340849,0.0,0.0,0.42,0.02,0.0,0.02,0.14,12.23,11.22,0.0,1.27,0.64,-0.0,10.75,7.97,3.52,6.0,0.0,0.0,0.0,0.76,0.0,3.29,0.16,4.24,15.09,2.22,2.32,2.26,0.0,0.34,1.46,0.0,1.54,1.04,0.22
07/30/2025-15:55:11.787332,0.0,0.0,0.42,0.02,0.0,0.02,0.14,12.23,11.22,0.0,1.27,0.64,-0.0,10.75,7.97,3.52,6.0,0.0,0.0,0.0,0.76,0.0,3.29,0.16,4.24,15.09,2.22,2.32,2.26,0.0,0.34,1.46,0.0,1.54,1.04,0.22
07/30/2025-15:55:12.284159,0.0,0.0,0.42,0.02,0.0,0.02,0.14,12.23,11.22,0.0,1.27,0.64,-0.0,10.75,7.97,3.52,6.0,0.0,0.0,0.0,0.76,0.0,3.29,0.16,4.24,15.09,2.22,2.32,2.26,0.0,0.34,1.46,0.0,1.54,1.04,0.22
07/30/2025-15:55:12.743147,0.0,0.0,0.42,0.02,0.0,0.02,0.14,12.23,11.22,0.0,1.27,0.64,-0.0,10.75,7.97,3.52,6.0,0.0,0.0,0.0,0.76,0.0,3.29,0.16,4.24,15.09,2.22,2.32,2.26,0.0,0.34,1.46,0.0,1.54,1.04,0.22
07/30/2025-15:55:13.217061,0.0,0.0,0.31,0.0,0.0,0.02,0.14,12.31,11.02,0.0,1.17,0.65,0.0,11.03,7.98,3.54,6.13,0.0,0.0,0.0,0.77,0.0,3.31,0.04,4.35,15.46,2.34,2.48,2.25,0.05,0.62,1.38,0.0,1.51,1.11,0.23
07/30/2025-15:55:13.673657,0.0,0.0,0.31,0.0,0.0,0.02,0.14,12.31,11.02,0.0,1.17,0.65,0.0,11.03,7.98,3.54,6.13,0.0,0.0,0.0,0.77,0.0,3.31,0.04,4.35,15.46,2.34,2.48,2.25,0.05,0.62,1.38,0.0,1.51,1.11,0.23
07/30/2025-15:55:14.204141,0.0,0.0,0.31,0.0,0.0,0.02,0.14,12.31,11.02,0.0,1.17,0.65,0.0,11.03,7.98,3.54,6.13,0.0,0.0,0.0,0.77,0.0,3.31,0.04,4.35,15.46,2.34,2.48,2.25,0.05,0.62,1.38,0.0,1.51,1.11,0.23
07/30/2025-15:55:14.635864,0.0,0.0,0.31,0.0,0.0,0.02,0.14,12.31,11.02,0.0,1.17,0.65,0.0,11.03,7.98,3.54,6.13,0.0,0.0,0.0,0.77,0.0,3.31,0.04,4.35,15.46,2.34,2.48,2.25,0.05,0.62,1.38,0.0,1.51,1.11,0.23
07/30/2025-15:55:15.094005,0.0,0.0,0.27,0.0,0.0,0.02,0.13,12.28,10.73,0.0,1.28,0.61,0.0,11.11,8.15,3.61,6.19,0.0,0.0,0.95,0.88,0.0,3.32,0.16,4.35,15.54,2.25,2.32,2.26,0.03,0.44,1.54,0.0,1.41,1.18,0.21
07/30/2025-15:55:15.596534,0.0,0.0,0.27,0.0,0.0,0.02,0.13,12.28,10.73,0.0,1.28,0.61,0.0,11.11,8.15,3.61,6.19,0.0,0.0,0.95,0.88,0.0,3.32,0.16,4.35,15.54,2.25,2.32,2.26,0.03,0.44,1.54,0.0,1.41,1.18,0.21
07/30/2025-15:55:16.124564,0.0,0.0,0.27,0.0,0.0,0.02,0.13,12.28,10.73,0.0,1.28,0.61,0.0,11.11,8.15,3.61,6.19,0.0,0.0,0.95,0.88,0.0,3.32,0.16,4.35,15.54,2.25,2.32,2.26,0.03,0.44,1.54,0.0,1.41,1.18,0.21
07/30/2025-15:55:16.588484,0.0,0.0,0.27,0.0,0.0,0.02,0.13,12.28,10.73,0.0,1.28,0.61,0.0,11.11,8.15,3.61,6.19,0.0,0.0,0.95,0.88,0.0,3.32,0.16,4.35,15.54,2.25,2.32,2.26,0.03,0.44,1.54,0.0,1.41,1.18,0.21
07/30/2025-15:55:17.075094,0.0,0.0,0.27,0.0,0.0,0.02,0.11,12.48,10.53,0.0,1.14,0.58,-0.0,9.77,8.17,3.56,6.05,0.0,0.0,0.0,0.8,0.0,3.3,0.08,4.3,15.46,2.22,2.3,2.23,0.05,0.75,1.57,0.0,1.66,1.03,0.24
07/30/2025-15:55:17.596023,0.0,0.0,0.27,0.0,0.0,0.02,0.11,12.48,10.53,0.0,1.14,0.58,-0.0,9.77,8.17,3.56,6.05,0.0,0.0,0.0,0.8,0.0,3.3,0.08,4.3,15.46,2.22,2.3,2.23,0.05,0.75,1.57,0.0,1.66,1.03,0.24
07/30/2025-15:55:18.014519,0.0,0.0,0.27,0.0,0.0,0.02,0.11,12.48,10.53,0.0,1.14,0.58,-0.0,9.77,8.17,3.56,6.05,0.0,0.0,0.0,0.8,0.0,3.3,0.08,4.3,15.46,2.22,2.3,2.23,0.05,0.75,1.57,0.0,1.66,1.03,0.24
07/30/2025-15:55:18.512281,0.0,0.0,0.27,0.0,0.0,0.03,0.16,12.57,11.07,0.0,1.45,0.55,0.03,11.32,8.5,3.7,6.24,0.2,0.0,0.0,0.86,0.0,3.47,0.2,4.35,17.21,2.34,2.5,2.42,0.05,0.67,1.47,0.0,1.47,1.23,0.22
07/30/2025-15:55:18.951004,0.0,0.0,0.27,0.0,0.0,0.03,0.16,12.57,11.07,0.0,1.45,0.55,0.03,11.32,8.5,3.7,6.24,0.2,0.0,0.0,0.86,0.0,3.47,0.2,4.35,17.21,2.34,2.5,2.42,0.05,0.67,1.47,0.0,1.47,1.23,0.22
07/30/2025-15:55:19.406501,0.0,0.0,0.27,0.0,0.0,0.03,0.16,12.57,11.07,0.0,1.45,0.55,0.03,11.32,8.5,3.7,6.24,0.2,0.0,0.0,0.86,0.0,3.47,0.2,4.35,17.21,2.34,2.5,2.42,0.05,0.67,1.47,0.0,1.47,1.23,0.22
07/30/2025-15:55:19.855970,0.0,0.0,0.27,0.0,0.0,0.03,0.16,12.57,11.07,0.0,1.45,0.55,0.03,11.32,8.5,3.7,6.24,0.2,0.0,0.0,0.86,0.0,3.47,0.2,4.35,17.21,2.34,2.5,2.42,0.05,0.67,1.47,0.0,1.47,1.23,0.22
07/30/2025-15:55:20.314198,0.0,0.0,0.31,-0.0,0.0,0.03,0.13,12.65,11.19,0.0,1.62,0.59,0.01,11.39,8.47,3.72,6.28,0.19,0.0,0.0,0.95,0.0,3.53,0.14,4.35,17.32,2.28,2.55,2.5,0.03,0.5,1.5,0.0,1.47,1.54,0.26
07/30/2025-15:55:20.717199,0.0,0.0,0.31,-0.0,0.0,0.03,0.13,12.65,11.19,0.0,1.62,0.59,0.01,11.39,8.47,3.72,6.28,0.19,0.0,0.0,0.95,0.0,3.53,0.14,4.35,17.32,2.28,2.55,2.5,0.03,0.5,1.5,0.0,1.47,1.54,0.26
07/30/2025-15:55:21.154970,0.0,0.0,0.31,-0.0,0.0,0.03,0.13,12.65,11.19,0.0,1.62,0.59,0.01,11.39,8.47,3.72,6.28,0.19,0.0,0.0,0.95,0.0,3.53,0.14,4.35,17.32,2.28,2.55,2.5,0.03,0.5,1.5,0.0,1.47,1.54,0.26
07/30/2025-15:55:21.589276,0.0,0.0,0.31,-0.0,0.0,0.03,0.13,12.65,11.19,0.0,1.62,0.59,0.01,11.39,8.47,3.72,6.28,0.19,0.0,0.0,0.95,0.0,3.53,0.14,4.35,17.32,2.28,2.55,2.5,0.03,0.5,1.5,0.0,1.47,1.54,0.26
07/30/2025-15:55:22.030519,0.0,0.0,0.31,0.0,0.0,0.03,0.13,12.62,11.67,0.0,1.64,0.55,-0.0,11.7,8.57,3.7,6.33,0.21,0.0,0.07,0.88,0.0,3.57,0.16,4.33,17.02,2.19,2.58,2.47,0.06,0.46,1.61,0.0,1.44,1.27,0.27
07/30/2025-15:55:22.519810,0.0,0.0,0.31,0.0,0.0,0.03,0.13,12.62,11.67,0.0,1.64,0.55,-0.0,11.7,8.57,3.7,6.33,0.21,0.0,0.07,0.88,0.0,3.57,0.16,4.33,17.02,2.19,2.58,2.47,0.06,0.46,1.61,0.0,1.44,1.27,0.27
07/30/2025-15:55:22.938202,0.0,0.0,0.31,0.0,0.0,0.03,0.13,12.62,11.67,0.0,1.64,0.55,-0.0,11.7,8.57,3.7,6.33,0.21,0.0,0.07,0.88,0.0,3.57,0.16,4.33,17.02,2.19,2.58,2.47,0.06,0.46,1.61,0.0,1.44,1.27,0.27
07/30/2025-15:55:23.366632,0.0,0.0,0.31,0.0,0.0,0.03,0.13,12.62,11.67,0.0,1.64,0.55,-0.0,11.7,8.57,3.7,6.33,0.21,0.0,0.07,0.88,0.0,3.57,0.16,4.33,17.02,2.19,2.58,2.47,0.06,0.46,1.61,0.0,1.44,1.27,0.27
07/30/2025-15:55:23.812846,0.0,0.0,0.33,0.0,0.0,0.02,0.14,12.57,11.61,0.0,1.65,0.55,0.02,12.09,8.61,3.72,6.36,0.17,0.0,0.0,1.02,0.0,3.59,0.23,4.32,17.79,2.37,2.53,2.5,0.08,0.56,1.57,0.0,1.38,1.31,0.27
07/30/2025-15:55:24.243307,0.0,0.0,0.33,0.0,0.0,0.02,0.14,12.57,11.61,0.0,1.65,0.55,0.02,12.09,8.61,3.72,6.36,0.17,0.0,0.0,1.02,0.0,3.59,0.23,4.32,17.79,2.37,2.53,2.5,0.08,0.56,1.57,0.0,1.38,1.31,0.27
07/30/2025-15:55:24.712441,0.0,0.0,0.33,0.0,0.0,0.02,0.14,12.57,11.61,0.0,1.65,0.55,0.02,12.09,8.61,3.72,6.36,0.17,0.0,0.0,1.02,0.0,3.59,0.23,4.32,17.79,2.37,2.53,2.5,0.08,0.56,1.57,0.0,1.38,1.31,0.27
07/30/2025-15:55:25.192138,0.0,0.0,0.33,0.0,0.0,0.02,0.14,12.57,11.61,0.0,1.65,0.55,0.02,12.09,8.61,3.72,6.36,0.17,0.0,0.0,1.02,0.0,3.59,0.23,4.32,17.79,2.37,2.53,2.5,0.08,0.56,1.57,0.0,1.38,1.31,0.27
07/30/2025-15:55:25.613442,0.32,0.0,0.35,0.0,0.0,0.02,0.0,12.6,11.78,0.0,1.64,0.59,0.0,12.24,8.66,3.73,6.36,0.19,0.0,0.0,1.06,0.0,3.62,0.25,4.43,18.01,2.51,2.44,2.49,0.06,0.62,1.65,0.0,1.47,1.42,0.28
07/30/2025-15:55:26.056586,0.32,0.0,0.35,0.0,0.0,0.02,0.0,12.6,11.78,0.0,1.64,0.59,0.0,12.24,8.66,3.73,6.36,0.19,0.0,0.0,1.06,0.0,3.62,0.25,4.43,18.01,2.51,2.44,2.49,0.06,0.62,1.65,0.0,1.47,1.42,0.28
07/30/2025-15:55:26.495152,0.32,0.0,0.35,0.0,0.0,0.02,0.0,12.6,11.78,0.0,1.64,0.59,0.0,12.24,8.66,3.73,6.36,0.19,0.0,0.0,1.06,0.0,3.62,0.25,4.43,18.01,2.51,2.44,2.49,0.06,0.62,1.65,0.0,1.47,1.42,0.28
07/30/2025-15:55:26.983364,0.32,0.0,0.35,0.0,0.0,0.02,0.0,12.6,11.78,0.0,1.64,0.59,0.0,12.24,8.66,3.73,6.36,0.19,0.0,0.0,1.06,0.0,3.62,0.25,4.43,18.01,2.51,2.44,2.49,0.06,0.62,1.65,0.0,1.47,1.42,0.28
07/30/2025-15:55:27.449815,0.18,0.0,0.25,0.0,0.0,0.01,0.13,12.63,11.95,0.0,1.62,0.61,0.0,12.24,8.75,3.74,6.38,0.16,0.0,0.0,1.13,0.0,3.64,0.27,4.43,17.84,2.64,2.39,2.55,0.1,0.66,1.65,0.0,1.57,1.52,0.28
07/30/2025-15:55:27.905469,0.18,0.0,0.25,0.0,0.0,0.01,0.13,12.63,11.95,0.0,1.62,0.61,0.0,12.24,8.75,3.74,6.38,0.16,0.0,0.0,1.13,0.0,3.64,0.27,4.43,17.84,2.64,2.39,2.55,0.1,0.66,1.65,0.0,1.57,1.52,0.28
07/30/2025-15:55:28.430533,0.18,0.0,0.25,0.0,0.0,0.01,0.13,12.63,11.95,0.0,1.62,0.61,0.0,12.24,8.75,3.74,6.38,0.16,0.0,0.0,1.13,0.0,3.64,0.27,4.43,17.84,2.64,2.39,2.55,0.1,0.66,1.65,0.0,1.57,1.52,0.28
07/30/2025-15:55:28.918875,0.18,0.0,0.25,0.0,0.0,0.01,0.13,12.63,11.95,0.0,1.62,0.61,0.0,12.24,8.75,3.74,6.38,0.16,0.0,0.0,1.13,0.0,3.64,0.27,4.43,17.84,2.64,2.39,2.55,0.1,0.66,1.65,0.0,1.57,1.52,0.28
07/30/2025-15:55:29.371166,0.09,0.0,0.37,0.0,0.0,0.03,0.14,12.82,11.98,0.0,1.65,0.59,0.0,12.42,8.86,3.86,6.47,0.09,0.0,0.0,1.17,0.0,3.66,0.25,4.32,17.84,2.61,2.31,2.52,0.03,0.78,1.57,0.0,1.44,1.37,0.28
07/30/2025-15:55:29.938234,0.09,0.0,0.37,0.0,0.0,0.03,0.14,12.82,11.98,0.0,1.65,0.59,0.0,12.42,8.86,3.86,6.47,0.09,0.0,0.0,1.17,0.0,3.66,0.25,4.32,17.84,2.61,2.31,2.52,0.03,0.78,1.57,0.0,1.44,1.37,0.28
07/30/2025-15:55:30.403744,0.09,0.0,0.37,0.0,0.0,0.03,0.14,12.82,11.98,0.0,1.65,0.59,0.0,12.42,8.86,3.86,6.47,0.09,0.0,0.0,1.17,0.0,3.66,0.25,4.32,17.84,2.61,2.31,2.52,0.03,0.78,1.57,0.0,1.44,1.37,0.28
07/30/2025-15:55:30.860227,0.0,0.0,0.29,-0.0,0.0,0.02,0.16,12.85,12.57,0.0,1.71,0.52,0.0,12.6,8.91,3.84,6.51,0.06,0.0,0.0,1.17,0.0,3.69,0.25,4.43,18.08,2.69,2.34,2.61,0.11,0.73,1.66,0.0,1.35,1.36,0.26
07/30/2025-15:55:31.268621,0.0,0.0,0.29,-0.0,0.0,0.02,0.16,12.85,12.57,0.0,1.71,0.52,0.0,12.6,8.91,3.84,6.51,0.06,0.0,0.0,1.17,0.0,3.69,0.25,4.43,18.08,2.69,2.34,2.61,0.11,0.73,1.66,0.0,1.35,1.36,0.26
07/30/2025-15:55:31.753640,0.0,0.0,0.29,-0.0,0.0,0.02,0.16,12.85,12.57,0.0,1.71,0.52,0.0,12.6,8.91,3.84,6.51,0.06,0.0,0.0,1.17,0.0,3.69,0.25,4.43,18.08,2.69,2.34,2.61,0.11,0.73,1.66,0.0,1.35,1.36,0.26
07/30/2025-15:55:32.248623,0.0,0.0,0.29,-0.0,0.0,0.02,0.16,12.85,12.57,0.0,1.71,0.52,0.0,12.6,8.91,3.84,6.51,0.06,0.0,0.0,1.17,0.0,3.69,0.25,4.43,18.08,2.69,2.34,2.61,0.11,0.73,1.66,0.0,1.35,1.36,0.26
07/30/2025-15:55:32.708848,0.0,0.0,0.37,0.0,0.0,0.0,0.08,12.78,12.59,0.0,1.6,0.49,-0.0,12.55,8.92,3.87,6.53,0.06,2.05,0.0,1.19,0.0,3.72,0.25,4.61,18.02,2.84,2.06,2.6,0.06,0.87,1.55,0.0,1.22,1.5,0.3
07/30/2025-15:55:33.179555,0.0,0.0,0.37,0.0,0.0,0.0,0.08,12.78,12.59,0.0,1.6,0.49,-0.0,12.55,8.92,3.87,6.53,0.06,2.05,0.0,1.19,0.0,3.72,0.25,4.61,18.02,2.84,2.06,2.6,0.06,0.87,1.55,0.0,1.22,1.5,0.3
07/30/2025-15:55:33.645816,0.0,0.0,0.37,0.0,0.0,0.0,0.08,12.78,12.59,0.0,1.6,0.49,-0.0,12.55,8.92,3.87,6.53,0.06,2.05,0.0,1.19,0.0,3.72,0.25,4.61,18.02,2.84,2.06,2.6,0.06,0.87,1.55,0.0,1.22,1.5,0.3
07/30/2025-15:55:34.076388,0.0,0.0,0.37,0.0,0.0,0.0,0.08,12.78,12.59,0.0,1.6,0.49,-0.0,12.55,8.92,3.87,6.53,0.06,2.05,0.0,1.19,0.0,3.72,0.25,4.61,18.02,2.84,2.06,2.6,0.06,0.87,1.55,0.0,1.22,1.5,0.3
07/30/2025-15:55:34.544331,0.09,0.0,0.39,0.0,0.0,0.01,0.05,12.83,12.62,0.0,1.68,0.52,0.01,12.73,8.98,3.94,6.55,-0.0,1.24,0.0,1.14,0.0,3.74,0.29,4.72,18.29,2.9,1.89,2.63,0.03,0.9,1.55,0.0,1.35,1.56,0.31
07/30/2025-15:55:34.999907,0.09,0.0,0.39,0.0,0.0,0.01,0.05,12.83,12.62,0.0,1.68,0.52,0.01,12.73,8.98,3.94,6.55,-0.0,1.24,0.0,1.14,0.0,3.74,0.29,4.72,18.29,2.9,1.89,2.63,0.03,0.9,1.55,0.0,1.35,1.56,0.31
07/30/2025-15:55:35.433838,0.09,0.0,0.39,0.0,0.0,0.01,0.05,12.83,12.62,0.0,1.68,0.52,0.01,12.73,8.98,3.94,6.55,-0.0,1.24,0.0,1.14,0.0,3.74,0.29,4.72,18.29,2.9,1.89,2.63,0.03,0.9,1.55,0.0,1.35,1.56,0.31
07/30/2025-15:55:35.903361,0.09,0.0,0.39,0.0,0.0,0.01,0.05,12.83,12.62,0.0,1.68,0.52,0.01,12.73,8.98,3.94,6.55,-0.0,1.24,0.0,1.14,0.0,3.74,0.29,4.72,18.29,2.9,1.89,2.63,0.03,0.9,1.55,0.0,1.35,1.56,0.31
07/30/2025-15:55:36.365448,0.0,0.0,0.35,0.0,0.0,0.0,0.17,12.87,12.87,0.0,1.57,0.51,-0.0,12.91,8.95,3.86,6.57,-0.0,0.44,0.0,1.21,0.0,3.75,0.27,4.82,18.26,2.99,1.7,2.58,0.08,0.92,1.58,0.0,1.44,1.47,0.3
07/30/2025-15:55:36.839388,0.0,0.0,0.35,0.0,0.0,0.0,0.17,12.87,12.87,0.0,1.57,0.51,-0.0,12.91,8.95,3.86,6.57,-0.0,0.44,0.0,1.21,0.0,3.75,0.27,4.82,18.26,2.99,1.7,2.58,0.08,0.92,1.58,0.0,1.44,1.47,0.3
07/30/2025-15:55:37.309118,0.0,0.0,0.35,0.0,0.0,0.0,0.17,12.87,12.87,0.0,1.57,0.51,-0.0,12.91,8.95,3.86,6.57,-0.0,0.44,0.0,1.21,0.0,3.75,0.27,4.82,18.26,2.99,1.7,2.58,0.08,0.92,1.58,0.0,1.44,1.47,0.3
07/30/2025-15:55:37.809664,0.0,0.0,0.35,0.0,0.0,0.0,0.17,12.87,12.87,0.0,1.57,0.51,-0.0,12.91,8.95,3.86,6.57,-0.0,0.44,0.0,1.21,0.0,3.75,0.27,4.82,18.26,2.99,1.7,2.58,0.08,0.92,1.58,0.0,1.44,1.47,0.3
07/30/2025-15:55:38.290548,0.0,0.0,0.42,0.0,0.0,0.02,0.13,12.89,13.01,0.0,1.72,0.59,0.0,13.09,9.08,3.88,6.58,-0.0,0.93,0.0,1.26,0.0,3.74,0.27,4.92,18.5,2.94,1.71,2.63,0.06,0.99,1.72,0.0,1.66,1.39,0.33
07/30/2025-15:55:38.733570,0.0,0.0,0.42,0.0,0.0,0.02,0.13,12.89,13.01,0.0,1.72,0.59,0.0,13.09,9.08,3.88,6.58,-0.0,0.93,0.0,1.26,0.0,3.74,0.27,4.92,18.5,2.94,1.71,2.63,0.06,0.99,1.72,0.0,1.66,1.39,0.33
07/30/2025-15:55:39.283524,0.0,0.0,0.42,0.0,0.0,0.02,0.13,12.89,13.01,0.0,1.72,0.59,0.0,13.09,9.08,3.88,6.58,-0.0,0.93,0.0,1.26,0.0,3.74,0.27,4.92,18.5,2.94,1.71,2.63,0.06,0.99,1.72,0.0,1.66,1.39,0.33
07/30/2025-15:55:39.729493,0.0,0.0,0.42,0.0,0.0,0.02,0.13,12.89,13.01,0.0,1.72,0.59,0.0,13.09,9.08,3.88,6.58,-0.0,0.93,0.0,1.26,0.0,3.74,0.27,4.92,18.5,2.94,1.71,2.63,0.06,0.99,1.72,0.0,1.66,1.39,0.33
07/30/2025-15:55:40.277452,0.0,0.0,0.44,0.0,0.0,0.01,0.14,12.98,12.85,0.0,1.81,0.61,0.0,13.3,8.97,3.9,6.63,0.06,0.25,0.0,1.27,0.0,3.75,0.31,4.99,18.68,3.02,1.63,2.69,0.11,1.01,1.77,0.0,1.38,1.61,0.31
07/30/2025-15:55:40.809677,0.0,0.0,0.44,0.0,0.0,0.01,0.14,12.98,12.85,0.0,1.81,0.61,0.0,13.3,8.97,3.9,6.63,0.06,0.25,0.0,1.27,0.0,3.75,0.31,4.99,18.68,3.02,1.63,2.69,0.11,1.01,1.77,0.0,1.38,1.61,0.31
07/30/2025-15:55:41.247181,0.0,0.0,0.44,0.0,0.0,0.01,0.14,12.98,12.85,0.0,1.81,0.61,0.0,13.3,8.97,3.9,6.63,0.06,0.25,0.0,1.27,0.0,3.75,0.31,4.99,18.68,3.02,1.63,2.69,0.11,1.01,1.77,0.0,1.38,1.61,0.31
07/30/2025-15:55:41.755977,0.0,0.0,0.44,0.01,0.0,0.02,0.06,12.91,13.07,0.0,1.74,0.62,0.0,13.5,9.03,3.9,6.63,0.14,0.0,0.0,1.31,0.0,3.79,0.31,5.02,18.78,2.93,1.63,2.68,0.11,1.14,1.77,0.0,1.47,1.6,0.34
07/30/2025-15:55:42.216649,0.0,0.0,0.44,0.01,0.0,0.02,0.06,12.91,13.07,0.0,1.74,0.62,0.0,13.5,9.03,3.9,6.63,0.14,0.0,0.0,1.31,0.0,3.79,0.31,5.02,18.78,2.93,1.63,2.68,0.11,1.14,1.77,0.0,1.47,1.6,0.34
07/30/2025-15:55:42.749067,0.0,0.0,0.44,0.01,0.0,0.02,0.06,12.91,13.07,0.0,1.74,0.62,0.0,13.5,9.03,3.9,6.63,0.14,0.0,0.0,1.31,0.0,3.79,0.31,5.02,18.78,2.93,1.63,2.68,0.11,1.14,1.77,0.0,1.47,1.6,0.34
07/30/2025-15:55:43.198848,0.0,0.0,0.44,0.01,0.0,0.02,0.06,12.91,13.07,0.0,1.74,0.62,0.0,13.5,9.03,3.9,6.63,0.14,0.0,0.0,1.31,0.0,3.79,0.31,5.02,18.78,2.93,1.63,2.68,0.11,1.14,1.77,0.0,1.47,1.6,0.34
07/30/2025-15:55:43.680503,0.09,0.0,0.42,0.0,0.0,0.0,0.16,12.99,13.09,0.0,1.8,0.54,-0.0,13.56,9.05,3.9,6.65,0.05,2.24,0.0,1.21,0.0,3.8,0.31,4.92,18.95,3.09,1.61,2.66,0.1,1.0,1.78,0.0,1.51,1.64,0.31
07/30/2025-15:55:44.125702,0.09,0.0,0.42,0.0,0.0,0.0,0.16,12.99,13.09,0.0,1.8,0.54,-0.0,13.56,9.05,3.9,6.65,0.05,2.24,0.0,1.21,0.0,3.8,0.31,4.92,18.95,3.09,1.61,2.66,0.1,1.0,1.78,0.0,1.51,1.64,0.31
07/30/2025-15:55:44.592669,0.09,0.0,0.42,0.0,0.0,0.0,0.16,12.99,13.09,0.0,1.8,0.54,-0.0,13.56,9.05,3.9,6.65,0.05,2.24,0.0,1.21,0.0,3.8,0.31,4.92,18.95,3.09,1.61,2.66,0.1,1.0,1.78,0.0,1.51,1.64,0.31
07/30/2025-15:55:45.079603,0.09,0.0,0.42,0.0,0.0,0.0,0.16,12.99,13.09,0.0,1.8,0.54,-0.0,13.56,9.05,3.9,6.65,0.05,2.24,0.0,1.21,0.0,3.8,0.31,4.92,18.95,3.09,1.61,2.66,0.1,1.0,1.78,0.0,1.51,1.64,0.31
07/30/2025-15:55:45.541647,0.0,0.0,0.5,0.0,0.0,0.01,0.11,13.07,13.19,0.0,1.75,0.52,0.04,13.4,9.1,3.92,6.68,0.1,3.92,0.0,1.21,0.0,3.8,0.31,4.94,18.49,3.14,1.66,2.71,0.08,1.13,1.74,0.0,1.54,1.62,0.31
07/30/2025-15:55:46.024731,0.0,0.0,0.5,0.0,0.0,0.01,0.11,13.07,13.19,0.0,1.75,0.52,0.04,13.4,9.1,3.92,6.68,0.1,3.92,0.0,1.21,0.0,3.8,0.31,4.94,18.49,3.14,1.66,2.71,0.08,1.13,1.74,0.0,1.54,1.62,0.31
07/30/2025-15:55:46.481337,0.0,0.0,0.5,0.0,0.0,0.01,0.11,13.07,13.19,0.0,1.75,0.52,0.04,13.4,9.1,3.92,6.68,0.1,3.92,0.0,1.21,0.0,3.8,0.31,4.94,18.49,3.14,1.66,2.71,0.08,1.13,1.74,0.0,1.54,1.62,0.31
07/30/2025-15:55:46.957719,0.0,0.0,0.5,0.0,0.0,-0.0,0.13,13.09,13.32,0.0,1.81,0.51,0.0,13.61,9.14,3.93,6.71,0.15,2.68,0.0,1.21,0.0,3.81,0.27,4.88,18.25,3.06,1.68,2.69,0.06,1.08,1.76,0.68,1.66,1.6,0.34
07/30/2025-15:55:47.404834,0.0,0.0,0.5,0.0,0.0,-0.0,0.13,13.09,13.32,0.0,1.81,0.51,0.0,13.61,9.14,3.93,6.71,0.15,2.68,0.0,1.21,0.0,3.81,0.27,4.88,18.25,3.06,1.68,2.69,0.06,1.08,1.76,0.68,1.66,1.6,0.34
07/30/2025-15:55:47.822302,0.0,0.0,0.5,0.0,0.0,-0.0,0.13,13.09,13.32,0.0,1.81,0.51,0.0,13.61,9.14,3.93,6.71,0.15,2.68,0.0,1.21,0.0,3.81,0.27,4.88,18.25,3.06,1.68,2.69,0.06,1.08,1.76,0.68,1.66,1.6,0.34
07/30/2025-15:55:48.361499,0.0,0.0,0.5,0.0,0.0,-0.0,0.13,13.09,13.32,0.0,1.81,0.51,0.0,13.61,9.14,3.93,6.71,0.15,2.68,0.0,1.21,0.0,3.81,0.27,4.88,18.25,3.06,1.68,2.69,0.06,1.08,1.76,0.68,1.66,1.6,0.34
07/30/2025-15:55:48.830915,0.0,0.0,0.37,0.0,0.0,0.01,0.14,13.1,13.57,0.0,1.84,0.55,0.0,13.76,9.11,3.94,6.7,0.13,0.75,0.0,1.21,0.0,3.81,0.31,4.98,18.88,3.21,1.74,2.71,0.13,1.25,1.81,0.84,1.41,1.7,0.36
07/30/2025-15:55:49.339120,0.0,0.0,0.37,0.0,0.0,0.01,0.14,13.1,13.57,0.0,1.84,0.55,0.0,13.76,9.11,3.94,6.7,0.13,0.75,0.0,1.21,0.0,3.81,0.31,4.98,18.88,3.21,1.74,2.71,0.13,1.25,1.81,0.84,1.41,1.7,0.36
07/30/2025-15:55:49.813193,0.0,0.0,0.37,0.0,0.0,0.01,0.14,13.1,13.57,0.0,1.84,0.55,0.0,13.76,9.11,3.94,6.7,0.13,0.75,0.0,1.21,0.0,3.81,0.31,4.98,18.88,3.21,1.74,2.71,0.13,1.25,1.81,0.84,1.41,1.7,0.36
07/30/2025-15:55:50.308300,0.0,0.0,0.37,0.0,0.0,0.01,0.14,13.1,13.57,0.0,1.84,0.55,0.0,13.76,9.11,3.94,6.7,0.13,0.75,0.0,1.21,0.0,3.81,0.31,4.98,18.88,3.21,1.74,2.71,0.13,1.25,1.81,0.84,1.41,1.7,0.36
07/30/2025-15:55:50.825424,0.0,0.0,0.33,0.0,0.0,0.02,0.13,13.18,13.64,0.0,1.7,0.55,0.0,13.61,9.07,3.94,6.68,0.14,2.61,0.64,1.31,0.0,3.84,0.33,4.94,18.92,3.27,1.81,2.73,0.11,1.19,1.74,0.88,1.38,1.8,0.37
07/30/2025-15:55:51.334743,0.0,0.0,0.33,0.0,0.0,0.02,0.13,13.18,13.64,0.0,1.7,0.55,0.0,13.61,9.07,3.94,6.68,0.14,2.61,0.64,1.31,0.0,3.84,0.33,4.94,18.92,3.27,1.81,2.73,0.11,1.19,1.74,0.88,1.38,1.8,0.37
