MM/DD/YYYY-hr:mn:se,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
07/30/2025-16:02:29.749530,0.0,0.0,0.0,0.01,0.0,0.03,0.05,11.33,4.56,0.0,6.74,0.0,0.0,14.13,7.41,2.78,5.29,0.0,3.39,3.6,2.01,0.0,1.77,0.71,0.79,12.62,2.46,0.05,0.47,0.0,0.23,1.0,0.0,0.2,0.48,1.75
07/30/2025-16:02:30.191395,0.0,0.0,0.0,0.01,0.0,0.03,0.05,11.33,4.56,0.0,6.74,0.0,0.0,14.13,7.41,2.78,5.29,0.0,3.39,3.6,2.01,0.0,1.77,0.71,0.79,12.62,2.46,0.05,0.47,0.0,0.23,1.0,0.0,0.2,0.48,1.75
07/30/2025-16:02:30.638145,0.0,0.0,0.0,0.01,0.0,0.03,0.05,11.33,4.56,0.0,6.74,0.0,0.0,14.13,7.41,2.78,5.29,0.0,3.39,3.6,2.01,0.0,1.77,0.71,0.79,12.62,2.46,0.05,0.47,0.0,0.23,1.0,0.0,0.2,0.48,1.75
07/30/2025-16:02:31.064950,0.0,0.0,0.0,0.01,0.0,0.03,0.05,11.33,4.56,0.0,6.74,0.0,0.0,14.13,7.41,2.78,5.29,0.0,3.39,3.6,2.01,0.0,1.77,0.71,0.79,12.62,2.46,0.05,0.47,0.0,0.23,1.0,0.0,0.2,0.48,1.75
07/30/2025-16:02:31.541047,0.0,0.08,0.0,0.04,0.0,0.01,0.03,11.29,3.04,0.0,6.81,0.0,0.0,14.54,7.5,2.81,5.33,0.0,3.69,3.75,2.17,0.0,1.8,0.71,0.58,12.81,2.57,0.13,0.49,0.0,0.2,1.04,0.0,0.0,0.43,1.78
07/30/2025-16:02:32.306718,0.0,0.08,0.0,0.04,0.0,0.01,0.03,11.29,3.04,0.0,6.81,0.0,0.0,14.54,7.5,2.81,5.33,0.0,3.69,3.75,2.17,0.0,1.8,0.71,0.58,12.81,2.57,0.13,0.49,0.0,0.2,1.04,0.0,0.0,0.43,1.78
07/30/2025-16:02:32.796947,0.0,0.08,0.0,0.04,0.0,0.01,0.03,11.29,3.04,0.0,6.81,0.0,0.0,14.54,7.5,2.81,5.33,0.0,3.69,3.75,2.17,0.0,1.8,0.71,0.58,12.81,2.57,0.13,0.49,0.0,0.2,1.04,0.0,0.0,0.43,1.78
07/30/2025-16:02:33.261957,0.0,0.0,0.0,0.04,0.0,0.02,0.03,11.3,2.41,0.0,6.99,0.0,0.0,14.48,7.6,2.83,5.35,0.0,3.59,3.87,2.08,0.0,1.8,0.73,0.6,12.7,2.64,0.04,0.47,0.0,0.24,1.07,0.0,0.04,0.45,1.8
07/30/2025-16:02:33.735880,0.0,0.0,0.0,0.04,0.0,0.02,0.03,11.3,2.41,0.0,6.99,0.0,0.0,14.48,7.6,2.83,5.35,0.0,3.59,3.87,2.08,0.0,1.8,0.73,0.6,12.7,2.64,0.04,0.47,0.0,0.24,1.07,0.0,0.04,0.45,1.8
07/30/2025-16:02:34.251184,0.0,0.0,0.0,0.04,0.0,0.02,0.03,11.3,2.41,0.0,6.99,0.0,0.0,14.48,7.6,2.83,5.35,0.0,3.59,3.87,2.08,0.0,1.8,0.73,0.6,12.7,2.64,0.04,0.47,0.0,0.24,1.07,0.0,0.04,0.45,1.8
07/30/2025-16:02:34.753843,0.0,0.0,0.0,0.04,0.0,0.02,0.03,11.3,2.41,0.0,6.99,0.0,0.0,14.48,7.6,2.83,5.35,0.0,3.59,3.87,2.08,0.0,1.8,0.73,0.6,12.7,2.64,0.04,0.47,0.0,0.24,1.07,0.0,0.04,0.45,1.8
07/30/2025-16:02:35.228454,0.0,0.0,0.0,0.01,0.0,0.03,0.05,11.4,1.26,0.0,7.17,0.0,0.0,14.67,7.66,2.82,5.36,0.0,3.28,4.11,2.11,0.0,1.82,0.71,0.76,12.89,2.85,0.13,0.45,0.0,0.23,1.03,0.0,0.12,0.54,1.84
07/30/2025-16:02:35.728457,0.0,0.0,0.0,0.01,0.0,0.03,0.05,11.4,1.26,0.0,7.17,0.0,0.0,14.67,7.66,2.82,5.36,0.0,3.28,4.11,2.11,0.0,1.82,0.71,0.76,12.89,2.85,0.13,0.45,0.0,0.23,1.03,0.0,0.12,0.54,1.84
07/30/2025-16:02:36.183501,0.0,0.0,0.0,0.01,0.0,0.03,0.05,11.4,1.26,0.0,7.17,0.0,0.0,14.67,7.66,2.82,5.36,0.0,3.28,4.11,2.11,0.0,1.82,0.71,0.76,12.89,2.85,0.13,0.45,0.0,0.23,1.03,0.0,0.12,0.54,1.84
07/30/2025-16:02:36.652559,0.0,0.0,0.0,0.02,0.0,0.01,0.03,11.41,1.26,0.0,7.22,0.0,0.0,14.59,7.72,2.85,5.39,0.0,4.51,4.11,2.14,0.0,1.83,0.75,0.84,12.9,3.21,0.15,0.49,0.0,0.13,0.98,0.15,0.0,0.5,1.81
07/30/2025-16:02:37.168324,0.0,0.0,0.0,0.02,0.0,0.01,0.03,11.41,1.26,0.0,7.22,0.0,0.0,14.59,7.72,2.85,5.39,0.0,4.51,4.11,2.14,0.0,1.83,0.75,0.84,12.9,3.21,0.15,0.49,0.0,0.13,0.98,0.15,0.0,0.5,1.81
07/30/2025-16:02:37.610274,0.0,0.0,0.0,0.02,0.0,0.01,0.03,11.41,1.26,0.0,7.22,0.0,0.0,14.59,7.72,2.85,5.39,0.0,4.51,4.11,2.14,0.0,1.83,0.75,0.84,12.9,3.21,0.15,0.49,0.0,0.13,0.98,0.15,0.0,0.5,1.81
07/30/2025-16:02:38.113027,0.0,0.0,0.0,0.02,0.0,0.01,0.03,11.41,1.26,0.0,7.22,0.0,0.0,14.59,7.72,2.85,5.39,0.0,4.51,4.11,2.14,0.0,1.83,0.75,0.84,12.9,3.21,0.15,0.49,0.0,0.13,0.98,0.15,0.0,0.5,1.81
07/30/2025-16:02:38.686218,0.0,0.0,0.0,0.02,0.0,0.01,0.02,11.0,0.63,0.0,7.26,0.0,0.0,15.45,7.81,2.85,5.41,0.0,5.13,4.18,2.19,0.0,1.84,0.73,0.77,12.79,3.49,0.1,0.53,0.0,0.11,1.08,0.14,0.0,0.58,1.86
07/30/2025-16:02:39.212187,0.0,0.0,0.0,0.02,0.0,0.01,0.02,11.0,0.63,0.0,7.26,0.0,0.0,15.45,7.81,2.85,5.41,0.0,5.13,4.18,2.19,0.0,1.84,0.73,0.77,12.79,3.49,0.1,0.53,0.0,0.11,1.08,0.14,0.0,0.58,1.86
07/30/2025-16:02:39.711439,0.0,0.0,0.0,0.02,0.0,0.01,0.02,11.0,0.63,0.0,7.26,0.0,0.0,15.45,7.81,2.85,5.41,0.0,5.13,4.18,2.19,0.0,1.84,0.73,0.77,12.79,3.49,0.1,0.53,0.0,0.11,1.08,0.14,0.0,0.58,1.86
07/30/2025-16:02:40.751649,0.0,0.0,0.0,-0.0,0.0,0.02,0.05,11.29,0.58,0.0,7.28,0.0,0.0,15.58,7.85,2.88,5.44,0.0,5.64,4.58,2.22,0.0,1.86,0.75,0.72,13.02,3.75,0.2,0.53,0.0,0.13,1.14,0.4,0.0,0.56,1.87
07/30/2025-16:02:41.211525,0.0,0.0,0.0,-0.0,0.0,0.02,0.05,11.29,0.58,0.0,7.28,0.0,0.0,15.58,7.85,2.88,5.44,0.0,5.64,4.58,2.22,0.0,1.86,0.75,0.72,13.02,3.75,0.2,0.53,0.0,0.13,1.14,0.4,0.0,0.56,1.87
07/30/2025-16:02:41.682648,0.0,0.0,0.0,-0.0,0.0,0.02,0.05,11.29,0.58,0.0,7.28,0.0,0.0,15.58,7.85,2.88,5.44,0.0,5.64,4.58,2.22,0.0,1.86,0.75,0.72,13.02,3.75,0.2,0.53,0.0,0.13,1.14,0.4,0.0,0.56,1.87
07/30/2025-16:02:42.149456,0.0,0.0,0.0,0.03,0.0,0.0,0.05,11.71,0.37,0.0,7.38,0.0,-0.0,15.69,7.91,2.88,5.48,0.0,4.21,4.54,2.23,0.0,1.86,0.73,0.69,13.2,3.52,0.2,0.5,0.0,0.24,1.12,0.51,0.0,0.57,1.87
07/30/2025-16:02:42.595251,0.0,0.0,0.0,0.03,0.0,0.0,0.05,11.71,0.37,0.0,7.38,0.0,-0.0,15.69,7.91,2.88,5.48,0.0,4.21,4.54,2.23,0.0,1.86,0.73,0.69,13.2,3.52,0.2,0.5,0.0,0.24,1.12,0.51,0.0,0.57,1.87
07/30/2025-16:02:43.300690,0.0,0.0,0.0,0.03,0.0,0.0,0.05,11.71,0.37,0.0,7.38,0.0,-0.0,15.69,7.91,2.88,5.48,0.0,4.21,4.54,2.23,0.0,1.86,0.73,0.69,13.2,3.52,0.2,0.5,0.0,0.24,1.12,0.51,0.0,0.57,1.87
07/30/2025-16:02:43.925669,0.05,0.0,0.0,0.06,0.0,-0.0,0.06,11.83,1.1,0.0,7.4,0.0,0.0,15.52,7.99,2.91,5.46,0.0,3.8,4.11,2.2,0.0,1.87,0.69,0.52,13.27,3.52,0.11,0.53,0.0,0.24,1.14,0.51,0.0,0.58,1.9
07/30/2025-16:02:44.399362,0.05,0.0,0.0,0.06,0.0,-0.0,0.06,11.83,1.1,0.0,7.4,0.0,0.0,15.52,7.99,2.91,5.46,0.0,3.8,4.11,2.2,0.0,1.87,0.69,0.52,13.27,3.52,0.11,0.53,0.0,0.24,1.14,0.51,0.0,0.58,1.9
07/30/2025-16:02:44.901275,0.05,0.0,0.0,0.06,0.0,-0.0,0.06,11.83,1.1,0.0,7.4,0.0,0.0,15.52,7.99,2.91,5.46,0.0,3.8,4.11,2.2,0.0,1.87,0.69,0.52,13.27,3.52,0.11,0.53,0.0,0.24,1.14,0.51,0.0,0.58,1.9
07/30/2025-16:02:45.316543,0.05,0.0,0.0,0.06,0.0,-0.0,0.06,11.83,1.1,0.0,7.4,0.0,0.0,15.52,7.99,2.91,5.46,0.0,3.8,4.11,2.2,0.0,1.87,0.69,0.52,13.27,3.52,0.11,0.53,0.0,0.24,1.14,0.51,0.0,0.58,1.9
07/30/2025-16:02:45.748138,0.0,0.0,0.0,0.09,0.0,-0.0,0.08,11.97,0.68,0.0,7.46,0.0,0.01,15.35,8.04,2.91,5.49,0.0,4.82,4.5,2.27,0.0,1.89,0.71,0.52,13.38,3.62,0.31,0.57,0.0,0.34,1.12,0.64,0.0,0.48,1.92
07/30/2025-16:02:46.276571,0.0,0.0,0.0,0.09,0.0,-0.0,0.08,11.97,0.68,0.0,7.46,0.0,0.01,15.35,8.04,2.91,5.49,0.0,4.82,4.5,2.27,0.0,1.89,0.71,0.52,13.38,3.62,0.31,0.57,0.0,0.34,1.12,0.64,0.0,0.48,1.92
07/30/2025-16:02:46.756513,0.0,0.0,0.0,0.09,0.0,-0.0,0.08,11.97,0.68,0.0,7.46,0.0,0.01,15.35,8.04,2.91,5.49,0.0,4.82,4.5,2.27,0.0,1.89,0.71,0.52,13.38,3.62,0.31,0.57,0.0,0.34,1.12,0.64,0.0,0.48,1.92
07/30/2025-16:02:47.207938,0.0,0.0,0.0,0.04,0.0,0.03,-0.0,12.07,0.83,0.0,7.5,0.0,0.0,15.41,8.08,2.93,5.47,0.0,5.03,4.54,2.23,0.0,1.91,0.75,0.52,13.25,3.68,0.38,0.58,0.0,0.17,1.15,0.92,0.0,0.54,1.92
07/30/2025-16:02:47.707319,0.0,0.0,0.0,0.04,0.0,0.03,-0.0,12.07,0.83,0.0,7.5,0.0,0.0,15.41,8.08,2.93,5.47,0.0,5.03,4.54,2.23,0.0,1.91,0.75,0.52,13.25,3.68,0.38,0.58,0.0,0.17,1.15,0.92,0.0,0.54,1.92
07/30/2025-16:02:48.175221,0.0,0.0,0.0,0.04,0.0,0.03,-0.0,12.07,0.83,0.0,7.5,0.0,0.0,15.41,8.08,2.93,5.47,0.0,5.03,4.54,2.23,0.0,1.91,0.75,0.52,13.25,3.68,0.38,0.58,0.0,0.17,1.15,0.92,0.0,0.54,1.92
07/30/2025-16:02:48.606343,0.0,0.0,0.0,0.04,0.0,0.03,-0.0,12.07,0.83,0.0,7.5,0.0,0.0,15.41,8.08,2.93,5.47,0.0,5.03,4.54,2.23,0.0,1.91,0.75,0.52,13.25,3.68,0.38,0.58,0.0,0.17,1.15,0.92,0.0,0.54,1.92
07/30/2025-16:02:49.185338,0.18,0.0,0.0,0.06,0.0,0.04,0.08,12.06,0.68,0.0,7.55,0.0,0.01,16.1,8.1,2.94,5.53,0.0,4.93,4.22,2.29,0.0,1.93,0.69,0.52,13.44,3.66,0.3,0.6,0.0,0.07,1.17,1.0,0.0,0.57,1.94
07/30/2025-16:02:49.699468,0.18,0.0,0.0,0.06,0.0,0.04,0.08,12.06,0.68,0.0,7.55,0.0,0.01,16.1,8.1,2.94,5.53,0.0,4.93,4.22,2.29,0.0,1.93,0.69,0.52,13.44,3.66,0.3,0.6,0.0,0.07,1.17,1.0,0.0,0.57,1.94
07/30/2025-16:02:50.190602,0.18,0.0,0.0,0.06,0.0,0.04,0.08,12.06,0.68,0.0,7.55,0.0,0.01,16.1,8.1,2.94,5.53,0.0,4.93,4.22,2.29,0.0,1.93,0.69,0.52,13.44,3.66,0.3,0.6,0.0,0.07,1.17,1.0,0.0,0.57,1.94
07/30/2025-16:02:50.733721,0.0,0.0,0.0,0.06,0.0,0.03,0.06,12.12,0.76,0.0,7.63,0.0,-0.0,16.08,8.13,2.96,5.55,0.0,5.23,4.58,2.31,0.0,2.0,0.69,0.62,13.42,3.91,0.22,0.62,0.0,0.14,1.15,1.13,0.0,0.6,1.95
07/30/2025-16:02:51.177763,0.0,0.0,0.0,0.06,0.0,0.03,0.06,12.12,0.76,0.0,7.63,0.0,-0.0,16.08,8.13,2.96,5.55,0.0,5.23,4.58,2.31,0.0,2.0,0.69,0.62,13.42,3.91,0.22,0.62,0.0,0.14,1.15,1.13,0.0,0.6,1.95
07/30/2025-16:02:51.640008,0.0,0.0,0.0,0.06,0.0,0.03,0.06,12.12,0.76,0.0,7.63,0.0,-0.0,16.08,8.13,2.96,5.55,0.0,5.23,4.58,2.31,0.0,2.0,0.69,0.62,13.42,3.91,0.22,0.62,0.0,0.14,1.15,1.13,0.0,0.6,1.95
07/30/2025-16:02:52.107320,0.0,0.0,0.0,0.06,0.0,0.03,0.06,12.12,0.76,0.0,7.63,0.0,-0.0,16.08,8.13,2.96,5.55,0.0,5.23,4.58,2.31,0.0,2.0,0.69,0.62,13.42,3.91,0.22,0.62,0.0,0.14,1.15,1.13,0.0,0.6,1.95
07/30/2025-16:02:52.599862,0.0,0.0,0.0,0.07,0.0,0.02,0.05,12.15,0.68,0.0,7.67,0.0,0.01,15.86,8.18,2.97,5.58,0.0,5.95,4.11,2.35,0.0,1.95,0.65,0.71,13.68,3.91,0.2,0.6,0.0,0.22,1.23,1.09,0.0,0.57,1.97
07/30/2025-16:02:53.011290,0.0,0.0,0.0,0.07,0.0,0.02,0.05,12.15,0.68,0.0,7.67,0.0,0.01,15.86,8.18,2.97,5.58,0.0,5.95,4.11,2.35,0.0,1.95,0.65,0.71,13.68,3.91,0.2,0.6,0.0,0.22,1.23,1.09,0.0,0.57,1.97
07/30/2025-16:02:53.528307,0.0,0.0,0.0,0.07,0.0,0.02,0.05,12.15,0.68,0.0,7.67,0.0,0.01,15.86,8.18,2.97,5.58,0.0,5.95,4.11,2.35,0.0,1.95,0.65,0.71,13.68,3.91,0.2,0.6,0.0,0.22,1.23,1.09,0.0,0.57,1.97
07/30/2025-16:02:54.013503,0.0,0.0,0.0,0.07,0.0,0.02,0.05,12.15,0.68,0.0,7.67,0.0,0.01,15.86,8.18,2.97,5.58,0.0,5.95,4.11,2.35,0.0,1.95,0.65,0.71,13.68,3.91,0.2,0.6,0.0,0.22,1.23,1.09,0.0,0.57,1.97
07/30/2025-16:02:54.455331,0.0,0.0,0.0,0.06,0.0,0.03,0.06,12.16,0.7,0.0,7.6,0.0,0.0,15.56,8.21,2.95,5.48,0.0,5.03,4.73,2.27,0.0,1.96,0.71,0.72,13.77,4.0,0.28,0.63,0.0,0.26,1.22,1.38,0.0,0.53,1.95
07/30/2025-16:02:54.958615,0.0,0.0,0.0,0.06,0.0,0.03,0.06,12.16,0.7,0.0,7.6,0.0,0.0,15.56,8.21,2.95,5.48,0.0,5.03,4.73,2.27,0.0,1.96,0.71,0.72,13.77,4.0,0.28,0.63,0.0,0.26,1.22,1.38,0.0,0.53,1.95
07/30/2025-16:02:55.397701,0.0,0.0,0.0,0.06,0.0,0.03,0.06,12.16,0.7,0.0,7.6,0.0,0.0,15.56,8.21,2.95,5.48,0.0,5.03,4.73,2.27,0.0,1.96,0.71,0.72,13.77,4.0,0.28,0.63,0.0,0.26,1.22,1.38,0.0,0.53,1.95
07/30/2025-16:02:55.866351,0.0,0.0,0.0,0.06,0.0,0.03,0.06,12.16,0.7,0.0,7.6,0.0,0.0,15.56,8.21,2.95,5.48,0.0,5.03,4.73,2.27,0.0,1.96,0.71,0.72,13.77,4.0,0.28,0.63,0.0,0.26,1.22,1.38,0.0,0.53,1.95
07/30/2025-16:02:56.329249,0.0,0.0,0.0,0.06,0.0,0.0,0.05,12.24,0.27,0.0,7.53,0.0,0.03,16.36,8.23,2.98,5.55,0.0,5.34,4.81,2.38,0.0,1.98,0.67,0.79,13.95,3.98,0.24,0.63,0.0,0.22,1.19,1.47,0.0,0.6,1.98
07/30/2025-16:02:56.792279,0.0,0.0,0.0,0.06,0.0,0.0,0.05,12.24,0.27,0.0,7.53,0.0,0.03,16.36,8.23,2.98,5.55,0.0,5.34,4.81,2.38,0.0,1.98,0.67,0.79,13.95,3.98,0.24,0.63,0.0,0.22,1.19,1.47,0.0,0.6,1.98
07/30/2025-16:02:57.261784,0.0,0.0,0.0,0.06,0.0,0.0,0.05,12.24,0.27,0.0,7.53,0.0,0.03,16.36,8.23,2.98,5.55,0.0,5.34,4.81,2.38,0.0,1.98,0.67,0.79,13.95,3.98,0.24,0.63,0.0,0.22,1.19,1.47,0.0,0.6,1.98
07/30/2025-16:02:57.726639,0.0,0.0,0.0,0.06,0.0,0.0,0.05,12.24,0.27,0.0,7.53,0.0,0.03,16.36,8.23,2.98,5.55,0.0,5.34,4.81,2.38,0.0,1.98,0.67,0.79,13.95,3.98,0.24,0.63,0.0,0.22,1.19,1.47,0.0,0.6,1.98
07/30/2025-16:02:58.184536,0.37,0.0,0.0,0.07,0.0,0.03,0.13,12.19,0.57,0.0,7.79,0.0,0.0,16.58,8.29,3.01,5.59,0.0,5.64,4.73,2.33,0.0,2.0,0.71,0.67,14.01,3.98,0.3,0.66,0.0,0.22,1.11,0.95,0.0,0.6,1.99
07/30/2025-16:02:58.629137,0.37,0.0,0.0,0.07,0.0,0.03,0.13,12.19,0.57,0.0,7.79,0.0,0.0,16.58,8.29,3.01,5.59,0.0,5.64,4.73,2.33,0.0,2.0,0.71,0.67,14.01,3.98,0.3,0.66,0.0,0.22,1.11,0.95,0.0,0.6,1.99
07/30/2025-16:02:59.135748,0.37,0.0,0.0,0.07,0.0,0.03,0.13,12.19,0.57,0.0,7.79,0.0,0.0,16.58,8.29,3.01,5.59,0.0,5.64,4.73,2.33,0.0,2.0,0.71,0.67,14.01,3.98,0.3,0.66,0.0,0.22,1.11,0.95,0.0,0.6,1.99
07/30/2025-16:02:59.618513,0.0,0.0,0.0,0.06,0.0,0.01,0.11,12.19,0.42,0.0,7.85,0.0,0.03,16.47,8.29,3.01,5.63,0.0,4.41,5.24,2.25,0.0,2.0,0.65,0.38,14.37,4.01,0.37,0.7,0.0,0.14,1.04,0.93,0.0,0.64,1.98
07/30/2025-16:03:00.055378,0.0,0.0,0.0,0.06,0.0,0.01,0.11,12.19,0.42,0.0,7.85,0.0,0.03,16.47,8.29,3.01,5.63,0.0,4.41,5.24,2.25,0.0,2.0,0.65,0.38,14.37,4.01,0.37,0.7,0.0,0.14,1.04,0.93,0.0,0.64,1.98
07/30/2025-16:03:00.469943,0.0,0.0,0.0,0.06,0.0,0.01,0.11,12.19,0.42,0.0,7.85,0.0,0.03,16.47,8.29,3.01,5.63,0.0,4.41,5.24,2.25,0.0,2.0,0.65,0.38,14.37,4.01,0.37,0.7,0.0,0.14,1.04,0.93,0.0,0.64,1.98
07/30/2025-16:03:00.977099,0.0,0.0,0.0,0.06,0.0,0.01,0.11,12.19,0.42,0.0,7.85,0.0,0.03,16.47,8.29,3.01,5.63,0.0,4.41,5.24,2.25,0.0,2.0,0.65,0.38,14.37,4.01,0.37,0.7,0.0,0.14,1.04,0.93,0.0,0.64,1.98
07/30/2025-16:03:01.400071,0.0,0.0,0.0,0.08,0.0,0.0,0.08,12.26,0.47,0.0,7.75,0.0,0.0,16.45,8.34,3.03,5.65,0.0,4.21,5.32,2.35,0.0,2.02,0.55,0.5,14.49,4.1,0.33,0.66,0.0,0.22,1.1,0.65,0.0,0.67,2.02
07/30/2025-16:03:01.886867,0.0,0.0,0.0,0.08,0.0,0.0,0.08,12.26,0.47,0.0,7.75,0.0,0.0,16.45,8.34,3.03,5.65,0.0,4.21,5.32,2.35,0.0,2.02,0.55,0.5,14.49,4.1,0.33,0.66,0.0,0.22,1.1,0.65,0.0,0.67,2.02
07/30/2025-16:03:02.478665,0.0,0.0,0.0,0.08,0.0,0.0,0.08,12.26,0.47,0.0,7.75,0.0,0.0,16.45,8.34,3.03,5.65,0.0,4.21,5.32,2.35,0.0,2.02,0.55,0.5,14.49,4.1,0.33,0.66,0.0,0.22,1.1,0.65,0.0,0.67,2.02
07/30/2025-16:03:02.925928,0.0,0.0,0.0,0.08,0.0,0.0,0.08,12.26,0.47,0.0,7.75,0.0,0.0,16.45,8.34,3.03,5.65,0.0,4.21,5.32,2.35,0.0,2.02,0.55,0.5,14.49,4.1,0.33,0.66,0.0,0.22,1.1,0.65,0.0,0.67,2.02
07/30/2025-16:03:03.442986,0.0,0.0,0.0,0.08,0.0,0.03,0.13,12.33,0.72,0.0,7.94,0.0,0.0,16.51,8.33,3.03,5.63,0.0,3.8,5.51,2.38,0.0,2.04,0.61,0.47,14.87,4.13,0.39,0.7,0.0,0.37,1.11,1.02,0.0,0.66,2.04
07/30/2025-16:03:03.958666,0.0,0.0,0.0,0.08,0.0,0.03,0.13,12.33,0.72,0.0,7.94,0.0,0.0,16.51,8.33,3.03,5.63,0.0,3.8,5.51,2.38,0.0,2.04,0.61,0.47,14.87,4.13,0.39,0.7,0.0,0.37,1.11,1.02,0.0,0.66,2.04
07/30/2025-16:03:04.429524,0.0,0.0,0.0,0.08,0.0,0.03,0.13,12.33,0.72,0.0,7.94,0.0,0.0,16.51,8.33,3.03,5.63,0.0,3.8,5.51,2.38,0.0,2.04,0.61,0.47,14.87,4.13,0.39,0.7,0.0,0.37,1.11,1.02,0.0,0.66,2.04
07/30/2025-16:03:04.856419,0.0,0.0,0.0,0.06,0.0,-0.0,0.11,12.33,0.86,0.0,7.82,0.0,0.04,16.45,8.4,3.05,5.7,0.0,3.08,5.32,2.38,0.0,2.06,0.59,0.43,14.85,4.36,0.47,0.71,0.0,0.31,1.14,1.08,0.0,0.66,2.02
07/30/2025-16:03:05.319619,0.0,0.0,0.0,0.06,0.0,-0.0,0.11,12.33,0.86,0.0,7.82,0.0,0.04,16.45,8.4,3.05,5.7,0.0,3.08,5.32,2.38,0.0,2.06,0.59,0.43,14.85,4.36,0.47,0.71,0.0,0.31,1.14,1.08,0.0,0.66,2.02
07/30/2025-16:03:05.824014,0.0,0.0,0.0,0.06,0.0,-0.0,0.11,12.33,0.86,0.0,7.82,0.0,0.04,16.45,8.4,3.05,5.7,0.0,3.08,5.32,2.38,0.0,2.06,0.59,0.43,14.85,4.36,0.47,0.71,0.0,0.31,1.14,1.08,0.0,0.66,2.02
07/30/2025-16:03:06.244075,0.0,0.0,0.0,0.06,0.0,-0.0,0.11,12.33,0.86,0.0,7.82,0.0,0.04,16.45,8.4,3.05,5.7,0.0,3.08,5.32,2.38,0.0,2.06,0.59,0.43,14.85,4.36,0.47,0.71,0.0,0.31,1.14,1.08,0.0,0.66,2.02
07/30/2025-16:03:06.690733,0.0,0.0,0.0,0.07,0.0,0.0,0.1,12.38,1.26,0.0,7.97,0.0,0.03,16.6,8.39,3.05,5.72,0.0,4.0,6.02,2.33,0.0,2.07,0.55,0.46,14.86,4.3,0.42,0.71,0.0,0.42,1.19,1.14,0.0,0.63,2.04
07/30/2025-16:03:07.152591,0.0,0.0,0.0,0.07,0.0,0.0,0.1,12.38,1.26,0.0,7.97,0.0,0.03,16.6,8.39,3.05,5.72,0.0,4.0,6.02,2.33,0.0,2.07,0.55,0.46,14.86,4.3,0.42,0.71,0.0,0.42,1.19,1.14,0.0,0.63,2.04
07/30/2025-16:03:07.592947,0.0,0.0,0.0,0.07,0.0,0.0,0.1,12.38,1.26,0.0,7.97,0.0,0.03,16.6,8.39,3.05,5.72,0.0,4.0,6.02,2.33,0.0,2.07,0.55,0.46,14.86,4.3,0.42,0.71,0.0,0.42,1.19,1.14,0.0,0.63,2.04
07/30/2025-16:03:08.095866,0.0,0.0,0.0,0.07,0.0,0.0,0.1,12.38,1.26,0.0,7.97,0.0,0.03,16.6,8.39,3.05,5.72,0.0,4.0,6.02,2.33,0.0,2.07,0.55,0.46,14.86,4.3,0.42,0.71,0.0,0.42,1.19,1.14,0.0,0.63,2.04
07/30/2025-16:03:08.561505,0.0,0.0,0.0,0.07,0.0,0.03,0.06,12.42,1.46,0.0,7.96,0.0,0.0,16.84,8.44,3.06,5.72,0.0,3.49,5.55,2.35,0.0,2.08,0.57,0.56,15.0,4.32,0.39,0.7,0.0,0.38,1.11,1.34,0.0,0.62,2.03
07/30/2025-16:03:08.994793,0.0,0.0,0.0,0.07,0.0,0.03,0.06,12.42,1.46,0.0,7.96,0.0,0.0,16.84,8.44,3.06,5.72,0.0,3.49,5.55,2.35,0.0,2.08,0.57,0.56,15.0,4.32,0.39,0.7,0.0,0.38,1.11,1.34,0.0,0.62,2.03
07/30/2025-16:03:09.459860,0.0,0.0,0.0,0.07,0.0,0.03,0.06,12.42,1.46,0.0,7.96,0.0,0.0,16.84,8.44,3.06,5.72,0.0,3.49,5.55,2.35,0.0,2.08,0.57,0.56,15.0,4.32,0.39,0.7,0.0,0.38,1.11,1.34,0.0,0.62,2.03
07/30/2025-16:03:09.933225,0.0,0.0,0.0,0.07,0.0,0.03,0.06,12.42,1.46,0.0,7.96,0.0,0.0,16.84,8.44,3.06,5.72,0.0,3.49,5.55,2.35,0.0,2.08,0.57,0.56,15.0,4.32,0.39,0.7,0.0,0.38,1.11,1.34,0.0,0.62,2.03
07/30/2025-16:03:10.362929,0.0,0.0,0.0,0.02,0.0,0.03,0.11,12.42,1.38,0.0,8.06,0.0,0.01,16.86,8.47,3.07,5.73,0.0,4.41,5.59,2.35,0.0,2.09,0.55,0.31,14.85,4.27,0.39,0.7,0.0,0.28,1.11,1.25,0.0,0.64,2.02
07/30/2025-16:03:10.809711,0.0,0.0,0.0,0.02,0.0,0.03,0.11,12.42,1.38,0.0,8.06,0.0,0.01,16.86,8.47,3.07,5.73,0.0,4.41,5.59,2.35,0.0,2.09,0.55,0.31,14.85,4.27,0.39,0.7,0.0,0.28,1.11,1.25,0.0,0.64,2.02
07/30/2025-16:03:11.307028,0.0,0.0,0.0,0.02,0.0,0.03,0.11,12.42,1.38,0.0,8.06,0.0,0.01,16.86,8.47,3.07,5.73,0.0,4.41,5.59,2.35,0.0,2.09,0.55,0.31,14.85,4.27,0.39,0.7,0.0,0.28,1.11,1.25,0.0,0.64,2.02
