MM/DD/YYYY-hr:mn:se,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
07/30/2025-15:39:44.145587,0.0,0.0,0.0,0.0,0.0,0.13,0.0,5.32,0.0,0.0,0.0,0.0,0.0,2.29,8.03,3.99,6.53,0.0,0.0,0.36,2.47,0.0,2.76,0.24,0.31,13.78,6.57,0.09,0.77,0.0,2.44,0.84,0.0,0.08,1.85,3.0
07/30/2025-15:39:44.573571,0.0,0.0,0.0,0.0,0.0,0.13,0.0,5.51,0.0,0.0,0.0,0.0,0.0,2.87,8.03,4.01,6.74,0.0,0.0,0.23,2.51,0.0,2.81,0.31,0.45,14.19,8.37,0.19,0.84,0.0,2.42,0.84,0.0,0.14,1.92,3.04
07/30/2025-15:39:45.061949,0.0,0.0,0.0,0.0,0.0,0.13,0.0,5.51,0.0,0.0,0.0,0.0,0.0,2.87,8.03,4.01,6.74,0.0,0.0,0.23,2.51,0.0,2.81,0.31,0.45,14.19,8.37,0.19,0.84,0.0,2.42,0.84,0.0,0.14,1.92,3.04
07/30/2025-15:39:45.584971,0.0,0.0,0.0,0.0,0.0,0.13,0.0,5.51,0.0,0.0,0.0,0.0,0.0,2.87,8.03,4.01,6.74,0.0,0.0,0.23,2.51,0.0,2.81,0.31,0.45,14.19,8.37,0.19,0.84,0.0,2.42,0.84,0.0,0.14,1.92,3.04
07/30/2025-15:39:46.032967,0.0,0.0,0.0,0.0,0.0,0.13,0.0,5.51,0.0,0.0,0.0,0.0,0.0,2.87,8.03,4.01,6.74,0.0,0.0,0.23,2.51,0.0,2.81,0.31,0.45,14.19,8.37,0.19,0.84,0.0,2.42,0.84,0.0,0.14,1.92,3.04
07/30/2025-15:39:46.505760,0.18,0.0,0.0,0.0,0.0,0.13,0.0,5.94,0.0,0.0,0.0,0.0,0.0,3.52,8.14,4.05,6.88,0.0,0.0,0.26,2.57,0.0,2.85,0.35,0.37,14.56,7.61,0.21,0.86,0.0,2.48,0.8,0.0,0.0,1.95,3.08
07/30/2025-15:39:46.962063,0.18,0.0,0.0,0.0,0.0,0.13,0.0,5.94,0.0,0.0,0.0,0.0,0.0,3.52,8.14,4.05,6.88,0.0,0.0,0.26,2.57,0.0,2.85,0.35,0.37,14.56,7.61,0.21,0.86,0.0,2.48,0.8,0.0,0.0,1.95,3.08
07/30/2025-15:39:47.434255,0.18,0.0,0.0,0.0,0.0,0.13,0.0,5.94,0.0,0.0,0.0,0.0,0.0,3.52,8.14,4.05,6.88,0.0,0.0,0.26,2.57,0.0,2.85,0.35,0.37,14.56,7.61,0.21,0.86,0.0,2.48,0.8,0.0,0.0,1.95,3.08
07/30/2025-15:39:47.913708,0.18,0.0,0.0,0.0,0.0,0.13,0.0,5.94,0.0,0.0,0.0,0.0,0.0,3.52,8.14,4.05,6.88,0.0,0.0,0.26,2.57,0.0,2.85,0.35,0.37,14.56,7.61,0.21,0.86,0.0,2.48,0.8,0.0,0.0,1.95,3.08
07/30/2025-15:39:48.397594,0.05,0.0,0.0,0.0,0.0,0.13,0.0,6.58,0.0,0.0,0.0,0.0,0.0,3.88,8.17,4.11,6.85,0.0,0.0,0.48,2.57,0.0,2.85,0.37,0.3,14.48,6.78,0.15,0.89,0.0,2.51,0.89,0.0,0.03,1.87,3.11
07/30/2025-15:39:48.843848,0.05,0.0,0.0,0.0,0.0,0.13,0.0,6.58,0.0,0.0,0.0,0.0,0.0,3.88,8.17,4.11,6.85,0.0,0.0,0.48,2.57,0.0,2.85,0.37,0.3,14.48,6.78,0.15,0.89,0.0,2.51,0.89,0.0,0.03,1.87,3.11
07/30/2025-15:39:49.302905,0.05,0.0,0.0,0.0,0.0,0.13,0.0,6.58,0.0,0.0,0.0,0.0,0.0,3.88,8.17,4.11,6.85,0.0,0.0,0.48,2.57,0.0,2.85,0.37,0.3,14.48,6.78,0.15,0.89,0.0,2.51,0.89,0.0,0.03,1.87,3.11
07/30/2025-15:39:49.767135,0.14,0.0,0.0,0.0,0.0,0.13,0.0,6.13,0.0,0.0,0.0,0.0,0.0,4.15,8.34,4.15,7.11,0.0,0.0,0.58,2.59,0.0,2.89,0.43,0.39,16.58,7.47,0.24,0.93,0.0,2.77,0.89,0.0,0.11,1.94,3.15
07/30/2025-15:39:50.233155,0.14,0.0,0.0,0.0,0.0,0.13,0.0,6.13,0.0,0.0,0.0,0.0,0.0,4.15,8.34,4.15,7.11,0.0,0.0,0.58,2.59,0.0,2.89,0.43,0.39,16.58,7.47,0.24,0.93,0.0,2.77,0.89,0.0,0.11,1.94,3.15
07/30/2025-15:39:50.664274,0.14,0.0,0.0,0.0,0.0,0.13,0.0,6.13,0.0,0.0,0.0,0.0,0.0,4.15,8.34,4.15,7.11,0.0,0.0,0.58,2.59,0.0,2.89,0.43,0.39,16.58,7.47,0.24,0.93,0.0,2.77,0.89,0.0,0.11,1.94,3.15
07/30/2025-15:39:51.204157,0.14,0.0,0.0,0.0,0.0,0.13,0.0,6.13,0.0,0.0,0.0,0.0,0.0,4.15,8.34,4.15,7.11,0.0,0.0,0.58,2.59,0.0,2.89,0.43,0.39,16.58,7.47,0.24,0.93,0.0,2.77,0.89,0.0,0.11,1.94,3.15
07/30/2025-15:39:51.660735,0.18,0.0,0.0,0.0,0.0,0.12,0.0,6.22,1.99,0.0,0.0,0.0,0.0,4.4,8.44,4.22,7.27,0.0,0.0,0.36,2.72,0.0,2.93,0.45,0.08,16.85,7.61,0.27,1.02,0.0,2.72,0.72,0.0,0.08,2.01,3.2
07/30/2025-15:39:52.128124,0.18,0.0,0.0,0.0,0.0,0.12,0.0,6.22,1.99,0.0,0.0,0.0,0.0,4.4,8.44,4.22,7.27,0.0,0.0,0.36,2.72,0.0,2.93,0.45,0.08,16.85,7.61,0.27,1.02,0.0,2.72,0.72,0.0,0.08,2.01,3.2
07/30/2025-15:39:52.653676,0.18,0.0,0.0,0.0,0.0,0.12,0.0,6.22,1.99,0.0,0.0,0.0,0.0,4.4,8.44,4.22,7.27,0.0,0.0,0.36,2.72,0.0,2.93,0.45,0.08,16.85,7.61,0.27,1.02,0.0,2.72,0.72,0.0,0.08,2.01,3.2
07/30/2025-15:39:53.109302,0.18,0.0,0.0,0.0,0.0,0.12,0.0,6.22,1.99,0.0,0.0,0.0,0.0,4.4,8.44,4.22,7.27,0.0,0.0,0.36,2.72,0.0,2.93,0.45,0.08,16.85,7.61,0.27,1.02,0.0,2.72,0.72,0.0,0.08,2.01,3.2
07/30/2025-15:39:53.631636,0.05,0.0,0.0,0.0,0.0,0.01,0.0,6.55,2.13,0.0,0.0,0.0,0.0,5.05,8.47,4.28,7.14,0.0,0.0,0.94,2.84,0.0,2.91,0.39,0.29,16.21,8.99,0.25,0.98,0.0,2.94,0.79,0.0,0.06,2.06,3.23
07/30/2025-15:39:54.100074,0.05,0.0,0.0,0.0,0.0,0.01,0.0,6.55,2.13,0.0,0.0,0.0,0.0,5.05,8.47,4.28,7.14,0.0,0.0,0.94,2.84,0.0,2.91,0.39,0.29,16.21,8.99,0.25,0.98,0.0,2.94,0.79,0.0,0.06,2.06,3.23
07/30/2025-15:39:54.599517,0.05,0.0,0.0,0.0,0.0,0.01,0.0,6.55,2.13,0.0,0.0,0.0,0.0,5.05,8.47,4.28,7.14,0.0,0.0,0.94,2.84,0.0,2.91,0.39,0.29,16.21,8.99,0.25,0.98,0.0,2.94,0.79,0.0,0.06,2.06,3.23
07/30/2025-15:39:55.086981,0.05,0.0,0.0,0.0,0.0,0.01,0.0,6.55,2.13,0.0,0.0,0.0,0.0,5.05,8.47,4.28,7.14,0.0,0.0,0.94,2.84,0.0,2.91,0.39,0.29,16.21,8.99,0.25,0.98,0.0,2.94,0.79,0.0,0.06,2.06,3.23
07/30/2025-15:39:55.526619,0.14,0.0,0.0,0.0,0.0,0.02,0.0,6.65,2.56,0.0,0.0,0.0,0.0,4.8,8.31,4.2,7.67,0.0,0.0,0.48,2.75,0.0,3.02,0.55,0.5,17.66,9.27,0.21,1.04,0.0,2.69,0.76,0.0,0.03,2.08,3.07
07/30/2025-15:39:56.016785,0.14,0.0,0.0,0.0,0.0,0.02,0.0,6.65,2.56,0.0,0.0,0.0,0.0,4.8,8.31,4.2,7.67,0.0,0.0,0.48,2.75,0.0,3.02,0.55,0.5,17.66,9.27,0.21,1.04,0.0,2.69,0.76,0.0,0.03,2.08,3.07
07/30/2025-15:39:56.442465,0.14,0.0,0.0,0.0,0.0,0.02,0.0,6.65,2.56,0.0,0.0,0.0,0.0,4.8,8.31,4.2,7.67,0.0,0.0,0.48,2.75,0.0,3.02,0.55,0.5,17.66,9.27,0.21,1.04,0.0,2.69,0.76,0.0,0.03,2.08,3.07
07/30/2025-15:39:56.982580,0.09,0.0,0.0,0.0,0.0,0.01,0.0,6.43,2.69,0.0,0.0,0.0,0.0,5.46,8.36,4.31,7.71,0.0,0.0,0.36,2.73,0.0,3.07,0.55,0.64,15.92,10.16,0.28,1.02,0.0,2.63,0.82,0.0,0.06,2.08,3.05
07/30/2025-15:39:57.413003,0.09,0.0,0.0,0.0,0.0,0.01,0.0,6.43,2.69,0.0,0.0,0.0,0.0,5.46,8.36,4.31,7.71,0.0,0.0,0.36,2.73,0.0,3.07,0.55,0.64,15.92,10.16,0.28,1.02,0.0,2.63,0.82,0.0,0.06,2.08,3.05
07/30/2025-15:39:57.850392,0.09,0.0,0.0,0.0,0.0,0.01,0.0,6.43,2.69,0.0,0.0,0.0,0.0,5.46,8.36,4.31,7.71,0.0,0.0,0.36,2.73,0.0,3.07,0.55,0.64,15.92,10.16,0.28,1.02,0.0,2.63,0.82,0.0,0.06,2.08,3.05
07/30/2025-15:39:58.315016,0.09,0.0,0.0,0.0,0.0,0.01,0.0,6.43,2.69,0.0,0.0,0.0,0.0,5.46,8.36,4.31,7.71,0.0,0.0,0.36,2.73,0.0,3.07,0.55,0.64,15.92,10.16,0.28,1.02,0.0,2.63,0.82,0.0,0.06,2.08,3.05
07/30/2025-15:39:58.782109,0.0,0.0,0.0,0.0,0.0,0.02,0.0,6.46,2.32,0.0,0.0,0.0,0.0,5.54,7.86,4.08,6.78,0.0,0.0,0.32,2.83,0.0,3.04,0.53,0.72,15.89,10.86,0.32,1.0,0.0,2.94,0.92,0.0,0.11,2.15,2.81
07/30/2025-15:39:59.211993,0.0,0.0,0.0,0.0,0.0,0.02,0.0,6.46,2.32,0.0,0.0,0.0,0.0,5.54,7.86,4.08,6.78,0.0,0.0,0.32,2.83,0.0,3.04,0.53,0.72,15.89,10.86,0.32,1.0,0.0,2.94,0.92,0.0,0.11,2.15,2.81
07/30/2025-15:39:59.675442,0.0,0.0,0.0,0.0,0.0,0.02,0.0,6.46,2.32,0.0,0.0,0.0,0.0,5.54,7.86,4.08,6.78,0.0,0.0,0.32,2.83,0.0,3.04,0.53,0.72,15.89,10.86,0.32,1.0,0.0,2.94,0.92,0.0,0.11,2.15,2.81
07/30/2025-15:40:00.136424,0.0,0.0,0.0,0.0,0.0,0.02,0.0,6.46,2.32,0.0,0.0,0.0,0.0,5.54,7.86,4.08,6.78,0.0,0.0,0.32,2.83,0.0,3.04,0.53,0.72,15.89,10.86,0.32,1.0,0.0,2.94,0.92,0.0,0.11,2.15,2.81
07/30/2025-15:40:00.577644,0.0,0.0,0.0,0.0,0.0,0.05,0.0,6.31,2.33,0.0,0.0,0.0,0.0,5.71,8.07,4.13,7.48,0.0,0.0,0.61,2.92,0.0,3.11,0.51,0.83,15.66,11.48,0.42,1.04,0.0,2.78,1.07,0.0,0.11,2.13,3.04
07/30/2025-15:40:01.025282,0.0,0.0,0.0,0.0,0.0,0.05,0.0,6.31,2.33,0.0,0.0,0.0,0.0,5.71,8.07,4.13,7.48,0.0,0.0,0.61,2.92,0.0,3.11,0.51,0.83,15.66,11.48,0.42,1.04,0.0,2.78,1.07,0.0,0.11,2.13,3.04
07/30/2025-15:40:02.033734,0.0,0.0,0.0,0.0,0.0,0.05,0.0,6.31,2.33,0.0,0.0,0.0,0.0,5.71,8.07,4.13,7.48,0.0,0.0,0.61,2.92,0.0,3.11,0.51,0.83,15.66,11.48,0.42,1.04,0.0,2.78,1.07,0.0,0.11,2.13,3.04
07/30/2025-15:40:02.490825,0.05,0.0,0.0,0.0,0.0,0.03,0.0,6.43,2.7,0.0,0.0,0.0,0.0,4.94,8.1,4.07,7.2,0.0,0.0,0.61,2.88,0.0,3.15,0.53,0.71,15.86,12.52,0.45,1.06,0.0,2.82,1.06,0.0,0.0,2.07,3.22
07/30/2025-15:40:03.472865,0.05,0.0,0.0,0.0,0.0,0.03,0.0,6.43,2.7,0.0,0.0,0.0,0.0,4.94,8.1,4.07,7.2,0.0,0.0,0.61,2.88,0.0,3.15,0.53,0.71,15.86,12.52,0.45,1.06,0.0,2.82,1.06,0.0,0.0,2.07,3.22
07/30/2025-15:40:03.988931,0.14,0.0,0.0,0.0,0.0,0.03,0.0,6.52,2.84,0.0,0.0,0.0,0.0,5.73,8.44,4.15,7.04,0.0,0.0,0.61,3.04,0.0,3.08,0.65,0.76,17.75,13.28,0.46,1.02,0.0,2.93,1.06,0.0,0.11,2.1,3.32
07/30/2025-15:40:04.516397,0.14,0.0,0.0,0.0,0.0,0.03,0.0,6.52,2.84,0.0,0.0,0.0,0.0,5.73,8.44,4.15,7.04,0.0,0.0,0.61,3.04,0.0,3.08,0.65,0.76,17.75,13.28,0.46,1.02,0.0,2.93,1.06,0.0,0.11,2.1,3.32
07/30/2025-15:40:05.014572,0.14,0.0,0.0,0.0,0.0,0.03,0.0,6.52,2.84,0.0,0.0,0.0,0.0,5.73,8.44,4.15,7.04,0.0,0.0,0.61,3.04,0.0,3.08,0.65,0.76,17.75,13.28,0.46,1.02,0.0,2.93,1.06,0.0,0.11,2.1,3.32
07/30/2025-15:40:05.486675,0.14,0.0,0.0,0.0,0.0,0.03,0.0,6.52,2.84,0.0,0.0,0.0,0.0,5.73,8.44,4.15,7.04,0.0,0.0,0.61,3.04,0.0,3.08,0.65,0.76,17.75,13.28,0.46,1.02,0.0,2.93,1.06,0.0,0.11,2.1,3.32
07/30/2025-15:40:05.976322,0.09,0.0,0.0,0.0,0.0,0.03,0.0,6.57,2.81,0.0,0.0,0.0,0.0,4.91,8.68,4.15,5.3,0.0,0.0,0.42,3.01,0.0,3.05,0.67,0.88,15.92,13.48,0.44,1.06,0.0,2.83,1.2,0.0,0.03,2.13,3.39
07/30/2025-15:40:06.408888,0.09,0.0,0.0,0.0,0.0,0.03,0.0,6.57,2.81,0.0,0.0,0.0,0.0,4.91,8.68,4.15,5.3,0.0,0.0,0.42,3.01,0.0,3.05,0.67,0.88,15.92,13.48,0.44,1.06,0.0,2.83,1.2,0.0,0.03,2.13,3.39
07/30/2025-15:40:06.888284,0.09,0.0,0.0,0.0,0.0,0.03,0.0,6.57,2.81,0.0,0.0,0.0,0.0,4.91,8.68,4.15,5.3,0.0,0.0,0.42,3.01,0.0,3.05,0.67,0.88,15.92,13.48,0.44,1.06,0.0,2.83,1.2,0.0,0.03,2.13,3.39
07/30/2025-15:40:07.359657,0.09,0.0,0.0,0.0,0.0,0.03,0.0,6.57,2.81,0.0,0.0,0.0,0.0,4.91,8.68,4.15,5.3,0.0,0.0,0.42,3.01,0.0,3.05,0.67,0.88,15.92,13.48,0.44,1.06,0.0,2.83,1.2,0.0,0.03,2.13,3.39
07/30/2025-15:40:07.843400,0.05,0.0,0.0,0.0,0.0,0.0,0.0,6.62,3.13,0.0,0.0,0.0,0.0,5.49,8.79,4.15,5.95,0.0,0.0,0.45,3.11,0.0,3.04,0.67,0.58,16.27,13.55,0.45,1.02,0.0,3.03,1.13,0.0,0.03,2.14,3.39
07/30/2025-15:40:08.293272,0.05,0.0,0.0,0.0,0.0,0.0,0.0,6.62,3.13,0.0,0.0,0.0,0.0,5.49,8.79,4.15,5.95,0.0,0.0,0.45,3.11,0.0,3.04,0.67,0.58,16.27,13.55,0.45,1.02,0.0,3.03,1.13,0.0,0.03,2.14,3.39
07/30/2025-15:40:08.791686,0.05,0.0,0.0,0.0,0.0,0.0,0.0,6.62,3.13,0.0,0.0,0.0,0.0,5.49,8.79,4.15,5.95,0.0,0.0,0.45,3.11,0.0,3.04,0.67,0.58,16.27,13.55,0.45,1.02,0.0,3.03,1.13,0.0,0.03,2.14,3.39
07/30/2025-15:40:09.255143,0.05,0.0,0.0,0.0,0.0,0.0,0.0,6.62,3.13,0.0,0.0,0.0,0.0,5.49,8.79,4.15,5.95,0.0,0.0,0.45,3.11,0.0,3.04,0.67,0.58,16.27,13.55,0.45,1.02,0.0,3.03,1.13,0.0,0.03,2.14,3.39
07/30/2025-15:40:09.713815,0.0,0.0,0.0,0.0,0.0,0.04,0.0,6.81,3.04,0.0,0.0,0.0,0.0,5.51,8.69,4.19,6.28,0.0,0.0,0.58,3.13,0.0,3.12,0.71,0.29,17.0,13.97,0.42,1.11,0.0,2.95,1.13,0.0,0.03,2.17,3.47
07/30/2025-15:40:10.198592,0.0,0.0,0.0,0.0,0.0,0.04,0.0,6.81,3.04,0.0,0.0,0.0,0.0,5.51,8.69,4.19,6.28,0.0,0.0,0.58,3.13,0.0,3.12,0.71,0.29,17.0,13.97,0.42,1.11,0.0,2.95,1.13,0.0,0.03,2.17,3.47
07/30/2025-15:40:10.671088,0.0,0.0,0.0,0.0,0.0,0.04,0.0,6.81,3.04,0.0,0.0,0.0,0.0,5.51,8.69,4.19,6.28,0.0,0.0,0.58,3.13,0.0,3.12,0.71,0.29,17.0,13.97,0.42,1.11,0.0,2.95,1.13,0.0,0.03,2.17,3.47
07/30/2025-15:40:11.127859,0.05,0.0,0.0,0.0,0.0,0.03,0.0,7.01,3.04,0.0,0.0,0.0,0.0,6.03,8.87,4.23,6.26,0.0,0.0,0.55,3.19,0.0,3.03,0.65,0.34,18.06,14.04,0.51,1.13,0.0,2.96,1.15,0.0,0.0,2.21,3.49
07/30/2025-15:40:11.604877,0.05,0.0,0.0,0.0,0.0,0.03,0.0,7.01,3.04,0.0,0.0,0.0,0.0,6.03,8.87,4.23,6.26,0.0,0.0,0.55,3.19,0.0,3.03,0.65,0.34,18.06,14.04,0.51,1.13,0.0,2.96,1.15,0.0,0.0,2.21,3.49
07/30/2025-15:40:12.055673,0.05,0.0,0.0,0.0,0.0,0.03,0.0,7.01,3.04,0.0,0.0,0.0,0.0,6.03,8.87,4.23,6.26,0.0,0.0,0.55,3.19,0.0,3.03,0.65,0.34,18.06,14.04,0.51,1.13,0.0,2.96,1.15,0.0,0.0,2.21,3.49
07/30/2025-15:40:12.498224,0.05,0.0,0.0,0.0,0.0,0.03,0.0,7.01,3.04,0.0,0.0,0.0,0.0,6.03,8.87,4.23,6.26,0.0,0.0,0.55,3.19,0.0,3.03,0.65,0.34,18.06,14.04,0.51,1.13,0.0,2.96,1.15,0.0,0.0,2.21,3.49
07/30/2025-15:40:12.960027,0.27,0.0,0.0,0.0,0.0,0.03,0.0,6.97,3.27,0.0,0.0,0.0,0.0,6.44,8.97,4.25,6.41,0.0,0.0,0.39,3.25,0.0,3.1,0.71,0.29,18.3,14.87,0.5,1.11,0.0,2.94,1.23,0.0,0.0,2.28,3.57
07/30/2025-15:40:13.441380,0.27,0.0,0.0,0.0,0.0,0.03,0.0,6.97,3.27,0.0,0.0,0.0,0.0,6.44,8.97,4.25,6.41,0.0,0.0,0.39,3.25,0.0,3.1,0.71,0.29,18.3,14.87,0.5,1.11,0.0,2.94,1.23,0.0,0.0,2.28,3.57
07/30/2025-15:40:13.995102,0.27,0.0,0.0,0.0,0.0,0.03,0.0,6.97,3.27,0.0,0.0,0.0,0.0,6.44,8.97,4.25,6.41,0.0,0.0,0.39,3.25,0.0,3.1,0.71,0.29,18.3,14.87,0.5,1.11,0.0,2.94,1.23,0.0,0.0,2.28,3.57
07/30/2025-15:40:14.440563,0.27,0.0,0.0,0.0,0.0,0.03,0.0,6.97,3.27,0.0,0.0,0.0,0.0,6.44,8.97,4.25,6.41,0.0,0.0,0.39,3.25,0.0,3.1,0.71,0.29,18.3,14.87,0.5,1.11,0.0,2.94,1.23,0.0,0.0,2.28,3.57
07/30/2025-15:40:14.960048,0.09,0.0,0.0,0.0,0.0,0.05,0.0,7.12,3.23,0.0,0.0,0.0,0.0,6.63,8.64,4.2,6.83,0.0,0.0,0.78,3.21,0.0,3.18,0.69,0.46,18.31,15.42,0.49,1.13,0.0,2.96,1.22,0.0,0.03,2.29,3.6
07/30/2025-15:40:15.388468,0.09,0.0,0.0,0.0,0.0,0.05,0.0,7.12,3.23,0.0,0.0,0.0,0.0,6.63,8.64,4.2,6.83,0.0,0.0,0.78,3.21,0.0,3.18,0.69,0.46,18.31,15.42,0.49,1.13,0.0,2.96,1.22,0.0,0.03,2.29,3.6
07/30/2025-15:40:15.810286,0.09,0.0,0.0,0.0,0.0,0.05,0.0,7.12,3.23,0.0,0.0,0.0,0.0,6.63,8.64,4.2,6.83,0.0,0.0,0.78,3.21,0.0,3.18,0.69,0.46,18.31,15.42,0.49,1.13,0.0,2.96,1.22,0.0,0.03,2.29,3.6
07/30/2025-15:40:16.337228,0.09,0.0,0.0,0.0,0.0,0.05,0.0,7.12,3.23,0.0,0.0,0.0,0.0,6.63,8.64,4.2,6.83,0.0,0.0,0.78,3.21,0.0,3.18,0.69,0.46,18.31,15.42,0.49,1.13,0.0,2.96,1.22,0.0,0.03,2.29,3.6
07/30/2025-15:40:16.795349,0.0,0.0,0.0,0.0,0.0,0.03,0.0,7.13,3.23,0.0,0.0,0.0,0.0,6.77,8.51,4.15,7.12,0.0,0.0,0.81,3.29,0.0,3.21,0.67,0.12,18.49,15.49,0.46,1.09,0.0,2.96,1.15,0.0,0.06,2.3,3.62
07/30/2025-15:40:17.276065,0.0,0.0,0.0,0.0,0.0,0.03,0.0,7.13,3.23,0.0,0.0,0.0,0.0,6.77,8.51,4.15,7.12,0.0,0.0,0.81,3.29,0.0,3.21,0.67,0.12,18.49,15.49,0.46,1.09,0.0,2.96,1.15,0.0,0.06,2.3,3.62
07/30/2025-15:40:17.776387,0.0,0.0,0.0,0.0,0.0,0.03,0.0,7.13,3.23,0.0,0.0,0.0,0.0,6.77,8.51,4.15,7.12,0.0,0.0,0.81,3.29,0.0,3.21,0.67,0.12,18.49,15.49,0.46,1.09,0.0,2.96,1.15,0.0,0.06,2.3,3.62
07/30/2025-15:40:18.243299,0.05,0.0,0.0,0.0,0.0,0.05,0.0,7.45,2.11,0.0,0.0,0.0,0.0,6.47,7.96,3.35,4.27,0.0,0.0,0.81,2.72,0.0,2.98,0.59,0.45,16.67,11.69,0.26,1.15,0.0,3.06,1.09,0.0,0.0,2.35,3.58
07/30/2025-15:40:18.688951,0.05,0.0,0.0,0.0,0.0,0.05,0.0,7.45,2.11,0.0,0.0,0.0,0.0,6.47,7.96,3.35,4.27,0.0,0.0,0.81,2.72,0.0,2.98,0.59,0.45,16.67,11.69,0.26,1.15,0.0,3.06,1.09,0.0,0.0,2.35,3.58
07/30/2025-15:40:19.178583,0.05,0.0,0.0,0.0,0.0,0.05,0.0,7.45,2.11,0.0,0.0,0.0,0.0,6.47,7.96,3.35,4.27,0.0,0.0,0.81,2.72,0.0,2.98,0.59,0.45,16.67,11.69,0.26,1.15,0.0,3.06,1.09,0.0,0.0,2.35,3.58
07/30/2025-15:40:19.642463,0.05,0.0,0.0,0.0,0.0,0.05,0.0,7.45,2.11,0.0,0.0,0.0,0.0,6.47,7.96,3.35,4.27,0.0,0.0,0.81,2.72,0.0,2.98,0.59,0.45,16.67,11.69,0.26,1.15,0.0,3.06,1.09,0.0,0.0,2.35,3.58
07/30/2025-15:40:20.132898,0.0,0.0,0.0,0.0,0.0,0.03,0.0,7.98,2.69,0.0,0.0,0.0,0.0,6.82,8.25,3.68,5.4,0.0,0.0,1.23,2.89,0.0,3.04,0.71,0.43,17.16,14.31,0.43,1.09,0.0,3.21,1.19,0.0,0.0,2.3,3.58
07/30/2025-15:40:20.556374,0.0,0.0,0.0,0.0,0.0,0.03,0.0,7.98,2.69,0.0,0.0,0.0,0.0,6.82,8.25,3.68,5.4,0.0,0.0,1.23,2.89,0.0,3.04,0.71,0.43,17.16,14.31,0.43,1.09,0.0,3.21,1.19,0.0,0.0,2.3,3.58
07/30/2025-15:40:21.034748,0.0,0.0,0.0,0.0,0.0,0.03,0.0,7.98,2.69,0.0,0.0,0.0,0.0,6.82,8.25,3.68,5.4,0.0,0.0,1.23,2.89,0.0,3.04,0.71,0.43,17.16,14.31,0.43,1.09,0.0,3.21,1.19,0.0,0.0,2.3,3.58
07/30/2025-15:40:21.525948,0.0,0.0,0.0,0.0,0.0,0.03,0.0,7.98,2.69,0.0,0.0,0.0,0.0,6.82,8.25,3.68,5.4,0.0,0.0,1.23,2.89,0.0,3.04,0.71,0.43,17.16,14.31,0.43,1.09,0.0,3.21,1.19,0.0,0.0,2.3,3.58
07/30/2025-15:40:21.954776,0.0,0.0,0.0,0.0,0.0,0.03,0.0,6.04,2.53,0.0,0.0,0.0,0.0,7.13,8.94,4.28,6.8,0.0,0.0,0.81,2.93,0.0,3.17,0.73,0.3,18.66,13.9,0.43,1.13,0.0,3.11,1.13,0.0,0.0,2.22,3.58
07/30/2025-15:40:22.427085,0.0,0.0,0.0,0.0,0.0,0.03,0.0,6.04,2.53,0.0,0.0,0.0,0.0,7.13,8.94,4.28,6.8,0.0,0.0,0.81,2.93,0.0,3.17,0.73,0.3,18.66,13.9,0.43,1.13,0.0,3.11,1.13,0.0,0.0,2.22,3.58
07/30/2025-15:40:22.932976,0.0,0.0,0.0,0.0,0.0,0.03,0.0,6.04,2.53,0.0,0.0,0.0,0.0,7.13,8.94,4.28,6.8,0.0,0.0,0.81,2.93,0.0,3.17,0.73,0.3,18.66,13.9,0.43,1.13,0.0,3.11,1.13,0.0,0.0,2.22,3.58
07/30/2025-15:40:23.373176,0.0,0.0,0.0,0.0,0.0,0.03,0.0,6.04,2.53,0.0,0.0,0.0,0.0,7.13,8.94,4.28,6.8,0.0,0.0,0.81,2.93,0.0,3.17,0.73,0.3,18.66,13.9,0.43,1.13,0.0,3.11,1.13,0.0,0.0,2.22,3.58
07/30/2025-15:40:23.969340,0.09,0.0,0.0,0.0,0.0,0.01,0.0,4.62,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.97,0.0,0.0,0.25,0.31,0.0
07/30/2025-15:40:24.401691,0.09,0.0,0.0,0.0,0.0,0.01,0.0,4.62,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.97,0.0,0.0,0.25,0.31,0.0
07/30/2025-15:40:24.854400,0.09,0.0,0.0,0.0,0.0,0.01,0.0,4.62,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.97,0.0,0.0,0.25,0.31,0.0
07/30/2025-15:40:25.322744,0.09,0.08,0.0,0.0,0.0,0.18,0.0,0.0,12.27,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.19,0.31,0.0
