MM/DD/YYYY-hr:mn:se,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
07/30/2025-15:59:26.032372,0.0,0.0,0.32,0.03,0.0,0.04,-0.0,6.8,4.14,0.0,0.89,0.07,0.0,11.73,9.1,3.93,7.07,0.0,0.0,0.14,2.38,0.0,3.27,0.0,1.02,16.46,0.96,0.0,2.03,0.0,0.72,1.23,2.57,0.0,2.29,2.17
07/30/2025-15:59:26.536044,0.0,0.0,0.32,0.03,0.0,0.04,-0.0,6.8,4.14,0.0,0.89,0.07,0.0,11.73,9.1,3.93,7.07,0.0,0.0,0.14,2.38,0.0,3.27,0.0,1.02,16.46,0.96,0.0,2.03,0.0,0.72,1.23,2.57,0.0,2.29,2.17
07/30/2025-15:59:27.000499,0.0,0.0,0.32,0.03,0.0,0.04,-0.0,6.8,4.14,0.0,0.89,0.07,0.0,11.73,9.1,3.93,7.07,0.0,0.0,0.14,2.38,0.0,3.27,0.0,1.02,16.46,0.96,0.0,2.03,0.0,0.72,1.23,2.57,0.0,2.29,2.17
07/30/2025-15:59:27.439225,0.0,0.0,0.32,0.03,0.0,0.04,-0.0,6.8,4.14,0.0,0.89,0.07,0.0,11.73,9.1,3.93,7.07,0.0,0.0,0.14,2.38,0.0,3.27,0.0,1.02,16.46,0.96,0.0,2.03,0.0,0.72,1.23,2.57,0.0,2.29,2.17
07/30/2025-15:59:27.932304,0.09,0.0,0.34,0.0,0.0,0.05,0.0,7.43,6.98,0.0,1.19,0.36,0.0,11.82,9.16,3.99,7.17,0.0,0.0,0.29,2.4,0.0,3.33,0.0,0.88,16.69,1.04,0.0,2.09,0.0,1.29,1.24,3.1,0.0,2.46,2.21
07/30/2025-15:59:28.373315,0.09,0.0,0.34,0.0,0.0,0.05,0.0,7.43,6.98,0.0,1.19,0.36,0.0,11.82,9.16,3.99,7.17,0.0,0.0,0.29,2.4,0.0,3.33,0.0,0.88,16.69,1.04,0.0,2.09,0.0,1.29,1.24,3.1,0.0,2.46,2.21
07/30/2025-15:59:28.848370,0.09,0.0,0.34,0.0,0.0,0.05,0.0,7.43,6.98,0.0,1.19,0.36,0.0,11.82,9.16,3.99,7.17,0.0,0.0,0.29,2.4,0.0,3.33,0.0,0.88,16.69,1.04,0.0,2.09,0.0,1.29,1.24,3.1,0.0,2.46,2.21
07/30/2025-15:59:29.303842,0.0,0.0,0.4,0.0,0.0,0.05,0.0,7.5,7.96,0.0,1.13,0.42,0.02,12.12,9.24,4.0,7.13,0.0,0.0,0.54,2.35,0.0,3.36,0.0,0.85,16.45,1.32,0.0,2.11,0.0,1.1,1.27,3.55,0.0,2.4,2.23
07/30/2025-15:59:29.720906,0.0,0.0,0.4,0.0,0.0,0.05,0.0,7.5,7.96,0.0,1.13,0.42,0.02,12.12,9.24,4.0,7.13,0.0,0.0,0.54,2.35,0.0,3.36,0.0,0.85,16.45,1.32,0.0,2.11,0.0,1.1,1.27,3.55,0.0,2.4,2.23
07/30/2025-15:59:30.167579,0.0,0.0,0.4,0.0,0.0,0.05,0.0,7.5,7.96,0.0,1.13,0.42,0.02,12.12,9.24,4.0,7.13,0.0,0.0,0.54,2.35,0.0,3.36,0.0,0.85,16.45,1.32,0.0,2.11,0.0,1.1,1.27,3.55,0.0,2.4,2.23
07/30/2025-15:59:30.623359,0.0,0.0,0.4,0.0,0.0,0.05,0.0,7.5,7.96,0.0,1.13,0.42,0.02,12.12,9.24,4.0,7.13,0.0,0.0,0.54,2.35,0.0,3.36,0.0,0.85,16.45,1.32,0.0,2.11,0.0,1.1,1.27,3.55,0.0,2.4,2.23
07/30/2025-15:59:31.145145,0.0,0.0,0.38,0.01,0.0,0.07,0.0,7.35,8.21,0.0,1.23,0.43,0.02,12.35,9.34,4.05,7.24,0.0,0.0,1.0,2.42,0.0,3.36,0.0,1.01,16.56,1.44,0.0,2.06,0.0,1.15,1.24,3.77,0.0,2.56,2.24
07/30/2025-15:59:31.574790,0.0,0.0,0.38,0.01,0.0,0.07,0.0,7.35,8.21,0.0,1.23,0.43,0.02,12.35,9.34,4.05,7.24,0.0,0.0,1.0,2.42,0.0,3.36,0.0,1.01,16.56,1.44,0.0,2.06,0.0,1.15,1.24,3.77,0.0,2.56,2.24
07/30/2025-15:59:32.116245,0.0,0.0,0.38,0.01,0.0,0.07,0.0,7.35,8.21,0.0,1.23,0.43,0.02,12.35,9.34,4.05,7.24,0.0,0.0,1.0,2.42,0.0,3.36,0.0,1.01,16.56,1.44,0.0,2.06,0.0,1.15,1.24,3.77,0.0,2.56,2.24
07/30/2025-15:59:32.607143,0.0,0.0,0.38,0.01,0.0,0.07,0.0,7.35,8.21,0.0,1.23,0.43,0.02,12.35,9.34,4.05,7.24,0.0,0.0,1.0,2.42,0.0,3.36,0.0,1.01,16.56,1.44,0.0,2.06,0.0,1.15,1.24,3.77,0.0,2.56,2.24
07/30/2025-15:59:33.032020,0.0,0.0,0.42,-0.0,0.0,0.06,-0.0,7.67,8.25,0.0,1.28,0.43,0.01,12.43,9.42,4.09,7.24,0.0,0.0,1.11,2.41,0.0,3.38,0.0,1.23,16.9,1.52,0.0,2.14,0.0,0.88,1.3,3.96,0.0,2.55,2.26
07/30/2025-15:59:33.544792,0.0,0.0,0.42,-0.0,0.0,0.06,-0.0,7.67,8.25,0.0,1.28,0.43,0.01,12.43,9.42,4.09,7.24,0.0,0.0,1.11,2.41,0.0,3.38,0.0,1.23,16.9,1.52,0.0,2.14,0.0,0.88,1.3,3.96,0.0,2.55,2.26
07/30/2025-15:59:34.019840,0.0,0.0,0.42,-0.0,0.0,0.06,-0.0,7.67,8.25,0.0,1.28,0.43,0.01,12.43,9.42,4.09,7.24,0.0,0.0,1.11,2.41,0.0,3.38,0.0,1.23,16.9,1.52,0.0,2.14,0.0,0.88,1.3,3.96,0.0,2.55,2.26
07/30/2025-15:59:34.519031,0.0,0.0,0.42,-0.0,0.0,0.06,-0.0,7.67,8.25,0.0,1.28,0.43,0.01,12.43,9.42,4.09,7.24,0.0,0.0,1.11,2.41,0.0,3.38,0.0,1.23,16.9,1.52,0.0,2.14,0.0,0.88,1.3,3.96,0.0,2.55,2.26
07/30/2025-15:59:35.021870,0.0,0.0,0.44,0.01,0.0,0.02,0.0,7.67,8.3,0.0,1.35,0.52,0.0,12.31,9.5,4.13,7.27,0.0,0.0,0.79,2.46,0.0,3.41,0.0,1.35,17.06,1.45,0.0,2.15,0.0,1.2,1.24,4.19,0.0,2.52,2.31
07/30/2025-15:59:35.518699,0.0,0.0,0.44,0.01,0.0,0.02,0.0,7.67,8.3,0.0,1.35,0.52,0.0,12.31,9.5,4.13,7.27,0.0,0.0,0.79,2.46,0.0,3.41,0.0,1.35,17.06,1.45,0.0,2.15,0.0,1.2,1.24,4.19,0.0,2.52,2.31
07/30/2025-15:59:35.992953,0.0,0.0,0.44,0.01,0.0,0.02,0.0,7.67,8.3,0.0,1.35,0.52,0.0,12.31,9.5,4.13,7.27,0.0,0.0,0.79,2.46,0.0,3.41,0.0,1.35,17.06,1.45,0.0,2.15,0.0,1.2,1.24,4.19,0.0,2.52,2.31
07/30/2025-15:59:36.487316,0.0,0.0,0.44,0.0,0.0,0.04,0.0,7.63,8.04,0.0,1.44,0.57,0.0,12.8,9.55,4.16,7.35,0.0,0.0,0.9,2.42,0.0,3.46,0.0,1.46,16.97,1.65,0.0,2.17,0.0,1.17,1.07,4.18,0.0,2.51,2.3
07/30/2025-15:59:36.948651,0.0,0.0,0.44,0.0,0.0,0.04,0.0,7.63,8.04,0.0,1.44,0.57,0.0,12.8,9.55,4.16,7.35,0.0,0.0,0.9,2.42,0.0,3.46,0.0,1.46,16.97,1.65,0.0,2.17,0.0,1.17,1.07,4.18,0.0,2.51,2.3
07/30/2025-15:59:37.482062,0.0,0.0,0.44,0.0,0.0,0.04,0.0,7.63,8.04,0.0,1.44,0.57,0.0,12.8,9.55,4.16,7.35,0.0,0.0,0.9,2.42,0.0,3.46,0.0,1.46,16.97,1.65,0.0,2.17,0.0,1.17,1.07,4.18,0.0,2.51,2.3
07/30/2025-15:59:37.911275,0.0,0.0,0.44,0.0,0.0,0.04,0.0,7.63,8.04,0.0,1.44,0.57,0.0,12.8,9.55,4.16,7.35,0.0,0.0,0.9,2.42,0.0,3.46,0.0,1.46,16.97,1.65,0.0,2.17,0.0,1.17,1.07,4.18,0.0,2.51,2.3
07/30/2025-15:59:38.368337,0.09,0.0,0.46,0.04,0.0,0.07,0.0,7.48,6.53,0.0,1.49,0.52,0.03,12.97,9.54,4.18,7.38,0.0,0.13,1.15,2.46,0.0,3.44,0.0,1.26,17.16,1.9,0.0,2.22,0.0,1.32,1.33,4.19,0.0,2.43,2.29
07/30/2025-15:59:38.853861,0.09,0.0,0.46,0.04,0.0,0.07,0.0,7.48,6.53,0.0,1.49,0.52,0.03,12.97,9.54,4.18,7.38,0.0,0.13,1.15,2.46,0.0,3.44,0.0,1.26,17.16,1.9,0.0,2.22,0.0,1.32,1.33,4.19,0.0,2.43,2.29
07/30/2025-15:59:39.328310,0.09,0.0,0.46,0.04,0.0,0.07,0.0,7.48,6.53,0.0,1.49,0.52,0.03,12.97,9.54,4.18,7.38,0.0,0.13,1.15,2.46,0.0,3.44,0.0,1.26,17.16,1.9,0.0,2.22,0.0,1.32,1.33,4.19,0.0,2.43,2.29
07/30/2025-15:59:39.857214,0.09,0.0,0.46,0.04,0.0,0.07,0.0,7.48,6.53,0.0,1.49,0.52,0.03,12.97,9.54,4.18,7.38,0.0,0.13,1.15,2.46,0.0,3.44,0.0,1.26,17.16,1.9,0.0,2.22,0.0,1.32,1.33,4.19,0.0,2.43,2.29
07/30/2025-15:59:40.309151,0.0,0.0,0.49,0.0,0.0,0.05,0.0,7.88,6.58,0.0,1.56,0.45,0.0,13.13,9.56,4.19,7.38,0.0,1.06,1.29,2.5,0.0,3.48,0.0,1.31,17.2,1.86,0.0,2.17,0.0,1.37,1.27,4.19,0.0,2.41,2.32
07/30/2025-15:59:40.755901,0.0,0.0,0.49,0.0,0.0,0.05,0.0,7.88,6.58,0.0,1.56,0.45,0.0,13.13,9.56,4.19,7.38,0.0,1.06,1.29,2.5,0.0,3.48,0.0,1.31,17.2,1.86,0.0,2.17,0.0,1.37,1.27,4.19,0.0,2.41,2.32
07/30/2025-15:59:41.253396,0.0,0.0,0.49,0.0,0.0,0.05,0.0,7.88,6.58,0.0,1.56,0.45,0.0,13.13,9.56,4.19,7.38,0.0,1.06,1.29,2.5,0.0,3.48,0.0,1.31,17.2,1.86,0.0,2.17,0.0,1.37,1.27,4.19,0.0,2.41,2.32
07/30/2025-15:59:41.700506,0.0,0.0,0.42,0.03,0.0,0.05,0.0,8.11,6.53,0.0,1.58,0.55,0.0,13.25,9.64,4.2,7.41,0.0,0.0,1.58,2.45,0.0,3.5,0.0,1.32,17.53,2.13,0.0,2.2,0.0,1.22,1.34,4.42,0.0,2.48,2.36
07/30/2025-15:59:42.236322,0.0,0.0,0.42,0.03,0.0,0.05,0.0,8.11,6.53,0.0,1.58,0.55,0.0,13.25,9.64,4.2,7.41,0.0,0.0,1.58,2.45,0.0,3.5,0.0,1.32,17.53,2.13,0.0,2.2,0.0,1.22,1.34,4.42,0.0,2.48,2.36
07/30/2025-15:59:42.740853,0.0,0.0,0.42,0.03,0.0,0.05,0.0,8.11,6.53,0.0,1.58,0.55,0.0,13.25,9.64,4.2,7.41,0.0,0.0,1.58,2.45,0.0,3.5,0.0,1.32,17.53,2.13,0.0,2.2,0.0,1.22,1.34,4.42,0.0,2.48,2.36
07/30/2025-15:59:43.211594,0.0,0.0,0.42,0.03,0.0,0.05,0.0,8.11,6.53,0.0,1.58,0.55,0.0,13.25,9.64,4.2,7.41,0.0,0.0,1.58,2.45,0.0,3.5,0.0,1.32,17.53,2.13,0.0,2.2,0.0,1.22,1.34,4.42,0.0,2.48,2.36
07/30/2025-15:59:43.689248,0.0,0.0,0.49,0.03,0.0,0.05,0.0,8.43,6.53,0.0,1.81,0.55,0.0,13.21,9.58,4.23,7.42,0.0,0.0,0.97,2.41,0.0,3.51,0.0,1.59,17.71,2.1,0.0,2.25,0.0,0.94,1.27,4.33,0.0,2.53,2.37
07/30/2025-15:59:44.112802,0.0,0.0,0.49,0.03,0.0,0.05,0.0,8.43,6.53,0.0,1.81,0.55,0.0,13.21,9.58,4.23,7.42,0.0,0.0,0.97,2.41,0.0,3.51,0.0,1.59,17.71,2.1,0.0,2.25,0.0,0.94,1.27,4.33,0.0,2.53,2.37
07/30/2025-15:59:44.580791,0.0,0.0,0.49,0.03,0.0,0.05,0.0,8.43,6.53,0.0,1.81,0.55,0.0,13.21,9.58,4.23,7.42,0.0,0.0,0.97,2.41,0.0,3.51,0.0,1.59,17.71,2.1,0.0,2.25,0.0,0.94,1.27,4.33,0.0,2.53,2.37
07/30/2025-15:59:45.021979,0.0,0.0,0.49,0.03,0.0,0.05,0.0,8.43,6.53,0.0,1.81,0.55,0.0,13.21,9.58,4.23,7.42,0.0,0.0,0.97,2.41,0.0,3.51,0.0,1.59,17.71,2.1,0.0,2.25,0.0,0.94,1.27,4.33,0.0,2.53,2.37
07/30/2025-15:59:45.489314,0.0,0.0,0.42,0.01,0.0,0.02,0.0,8.19,6.94,0.0,1.72,0.54,0.02,13.46,9.69,4.27,7.48,0.0,0.0,1.58,2.63,0.0,3.52,0.0,1.57,17.78,2.29,0.0,2.2,0.0,1.11,1.37,4.42,0.0,2.65,2.4
07/30/2025-15:59:45.929205,0.0,0.0,0.42,0.01,0.0,0.02,0.0,8.19,6.94,0.0,1.72,0.54,0.02,13.46,9.69,4.27,7.48,0.0,0.0,1.58,2.63,0.0,3.52,0.0,1.57,17.78,2.29,0.0,2.2,0.0,1.11,1.37,4.42,0.0,2.65,2.4
07/30/2025-15:59:46.370519,0.0,0.0,0.42,0.01,0.0,0.02,0.0,8.19,6.94,0.0,1.72,0.54,0.02,13.46,9.69,4.27,7.48,0.0,0.0,1.58,2.63,0.0,3.52,0.0,1.57,17.78,2.29,0.0,2.2,0.0,1.11,1.37,4.42,0.0,2.65,2.4
07/30/2025-15:59:46.867429,0.0,0.0,0.42,0.01,0.0,0.02,0.0,8.19,6.94,0.0,1.72,0.54,0.02,13.46,9.69,4.27,7.48,0.0,0.0,1.58,2.63,0.0,3.52,0.0,1.57,17.78,2.29,0.0,2.2,0.0,1.11,1.37,4.42,0.0,2.65,2.4
07/30/2025-15:59:47.320267,0.0,0.0,0.57,0.02,0.0,0.04,0.0,8.4,6.92,0.0,1.72,0.51,0.01,13.4,9.59,4.27,7.46,0.0,0.26,1.68,2.58,0.0,3.54,0.0,1.46,17.78,2.34,0.0,2.25,0.0,0.99,1.41,4.55,0.0,2.67,2.38
07/30/2025-15:59:47.789083,0.0,0.0,0.57,0.02,0.0,0.04,0.0,8.4,6.92,0.0,1.72,0.51,0.01,13.4,9.59,4.27,7.46,0.0,0.26,1.68,2.58,0.0,3.54,0.0,1.46,17.78,2.34,0.0,2.25,0.0,0.99,1.41,4.55,0.0,2.67,2.38
07/30/2025-15:59:48.227249,0.0,0.0,0.57,0.02,0.0,0.04,0.0,8.4,6.92,0.0,1.72,0.51,0.01,13.4,9.59,4.27,7.46,0.0,0.26,1.68,2.58,0.0,3.54,0.0,1.46,17.78,2.34,0.0,2.25,0.0,0.99,1.41,4.55,0.0,2.67,2.38
07/30/2025-15:59:48.741556,0.0,0.0,0.57,0.02,0.0,0.04,0.0,8.4,6.92,0.0,1.72,0.51,0.01,13.4,9.59,4.27,7.46,0.0,0.26,1.68,2.58,0.0,3.54,0.0,1.46,17.78,2.34,0.0,2.25,0.0,0.99,1.41,4.55,0.0,2.67,2.38
07/30/2025-15:59:49.248477,0.0,0.0,0.55,-0.0,0.0,0.05,0.0,8.36,7.09,0.0,1.84,0.64,0.05,13.6,9.63,4.28,7.51,0.0,0.0,1.68,2.58,0.0,3.56,0.0,1.54,17.7,2.46,0.0,2.2,0.0,1.09,1.4,4.72,0.0,2.78,2.39
07/30/2025-15:59:49.698226,0.0,0.0,0.55,-0.0,0.0,0.05,0.0,8.36,7.09,0.0,1.84,0.64,0.05,13.6,9.63,4.28,7.51,0.0,0.0,1.68,2.58,0.0,3.56,0.0,1.54,17.7,2.46,0.0,2.2,0.0,1.09,1.4,4.72,0.0,2.78,2.39
07/30/2025-15:59:50.267489,0.0,0.0,0.55,-0.0,0.0,0.05,0.0,8.36,7.09,0.0,1.84,0.64,0.05,13.6,9.63,4.28,7.51,0.0,0.0,1.68,2.58,0.0,3.56,0.0,1.54,17.7,2.46,0.0,2.2,0.0,1.09,1.4,4.72,0.0,2.78,2.39
07/30/2025-15:59:50.716469,0.0,0.0,0.61,0.02,0.0,0.06,0.0,8.38,7.36,0.0,1.89,0.68,0.02,13.62,9.74,4.31,7.54,0.0,0.0,1.94,2.57,0.0,3.57,0.0,1.4,17.8,2.57,0.0,2.15,0.0,1.12,1.4,4.96,0.0,2.85,2.44
07/30/2025-15:59:51.168866,0.0,0.0,0.61,0.02,0.0,0.06,0.0,8.38,7.36,0.0,1.89,0.68,0.02,13.62,9.74,4.31,7.54,0.0,0.0,1.94,2.57,0.0,3.57,0.0,1.4,17.8,2.57,0.0,2.15,0.0,1.12,1.4,4.96,0.0,2.85,2.44
07/30/2025-15:59:51.655659,0.0,0.0,0.61,0.02,0.0,0.06,0.0,8.38,7.36,0.0,1.89,0.68,0.02,13.62,9.74,4.31,7.54,0.0,0.0,1.94,2.57,0.0,3.57,0.0,1.4,17.8,2.57,0.0,2.15,0.0,1.12,1.4,4.96,0.0,2.85,2.44
07/30/2025-15:59:52.113888,0.0,0.0,0.61,0.02,0.0,0.06,0.0,8.38,7.36,0.0,1.89,0.68,0.02,13.62,9.74,4.31,7.54,0.0,0.0,1.94,2.57,0.0,3.57,0.0,1.4,17.8,2.57,0.0,2.15,0.0,1.12,1.4,4.96,0.0,2.85,2.44
07/30/2025-15:59:52.658306,0.0,0.0,0.63,0.02,0.0,0.07,0.0,8.48,7.26,0.0,1.84,0.68,0.03,13.79,9.72,4.31,7.59,0.0,0.0,2.01,2.63,0.0,3.57,0.0,1.6,17.86,2.71,0.01,2.25,0.0,1.21,1.43,5.08,0.0,2.67,2.43
07/30/2025-15:59:53.099686,0.0,0.0,0.63,0.02,0.0,0.07,0.0,8.48,7.26,0.0,1.84,0.68,0.03,13.79,9.72,4.31,7.59,0.0,0.0,2.01,2.63,0.0,3.57,0.0,1.6,17.86,2.71,0.01,2.25,0.0,1.21,1.43,5.08,0.0,2.67,2.43
07/30/2025-15:59:53.542261,0.0,0.0,0.63,0.02,0.0,0.07,0.0,8.48,7.26,0.0,1.84,0.68,0.03,13.79,9.72,4.31,7.59,0.0,0.0,2.01,2.63,0.0,3.57,0.0,1.6,17.86,2.71,0.01,2.25,0.0,1.21,1.43,5.08,0.0,2.67,2.43
07/30/2025-15:59:54.017386,0.0,0.0,0.63,0.02,0.0,0.07,0.0,8.48,7.26,0.0,1.84,0.68,0.03,13.79,9.72,4.31,7.59,0.0,0.0,2.01,2.63,0.0,3.57,0.0,1.6,17.86,2.71,0.01,2.25,0.0,1.21,1.43,5.08,0.0,2.67,2.43
07/30/2025-15:59:54.526282,0.18,0.0,0.61,0.01,0.0,0.02,-0.0,8.5,7.06,0.0,1.84,0.7,0.04,13.89,9.82,4.34,7.59,0.0,0.0,2.44,2.69,0.0,3.59,0.0,1.63,17.89,2.61,0.04,2.29,0.0,1.49,1.41,5.2,0.0,2.7,2.47
07/30/2025-15:59:54.974170,0.18,0.0,0.61,0.01,0.0,0.02,-0.0,8.5,7.06,0.0,1.84,0.7,0.04,13.89,9.82,4.34,7.59,0.0,0.0,2.44,2.69,0.0,3.59,0.0,1.63,17.89,2.61,0.04,2.29,0.0,1.49,1.41,5.2,0.0,2.7,2.47
07/30/2025-15:59:55.417345,0.18,0.0,0.61,0.01,0.0,0.02,-0.0,8.5,7.06,0.0,1.84,0.7,0.04,13.89,9.82,4.34,7.59,0.0,0.0,2.44,2.69,0.0,3.59,0.0,1.63,17.89,2.61,0.04,2.29,0.0,1.49,1.41,5.2,0.0,2.7,2.47
07/30/2025-15:59:55.891214,0.0,0.0,0.61,0.0,0.0,0.06,-0.0,8.63,7.17,0.0,1.9,0.64,0.06,13.93,9.83,4.34,7.61,0.0,0.0,2.33,2.75,0.0,3.61,0.0,1.56,17.87,2.59,0.1,2.29,0.0,1.6,1.35,5.38,0.0,2.74,2.45
07/30/2025-15:59:56.341123,0.0,0.0,0.61,0.0,0.0,0.06,-0.0,8.63,7.17,0.0,1.9,0.64,0.06,13.93,9.83,4.34,7.61,0.0,0.0,2.33,2.75,0.0,3.61,0.0,1.56,17.87,2.59,0.1,2.29,0.0,1.6,1.35,5.38,0.0,2.74,2.45
07/30/2025-15:59:56.794045,0.0,0.0,0.61,0.0,0.0,0.06,-0.0,8.63,7.17,0.0,1.9,0.64,0.06,13.93,9.83,4.34,7.61,0.0,0.0,2.33,2.75,0.0,3.61,0.0,1.56,17.87,2.59,0.1,2.29,0.0,1.6,1.35,5.38,0.0,2.74,2.45
07/30/2025-15:59:57.320326,0.0,0.0,0.61,0.0,0.0,0.06,-0.0,8.63,7.17,0.0,1.9,0.64,0.06,13.93,9.83,4.34,7.61,0.0,0.0,2.33,2.75,0.0,3.61,0.0,1.56,17.87,2.59,0.1,2.29,0.0,1.6,1.35,5.38,0.0,2.74,2.45
07/30/2025-15:59:57.865675,0.0,0.0,0.7,0.01,0.0,0.05,0.0,8.76,7.21,0.0,1.95,0.64,0.02,14.02,9.75,4.34,7.62,0.0,0.0,2.8,2.79,0.0,3.6,0.0,1.51,17.96,2.72,0.07,2.28,0.0,1.68,1.27,5.38,0.0,2.73,2.45
07/30/2025-15:59:58.433648,0.0,0.0,0.7,0.01,0.0,0.05,0.0,8.76,7.21,0.0,1.95,0.64,0.02,14.02,9.75,4.34,7.62,0.0,0.0,2.8,2.79,0.0,3.6,0.0,1.51,17.96,2.72,0.07,2.28,0.0,1.68,1.27,5.38,0.0,2.73,2.45
07/30/2025-15:59:58.865078,0.0,0.0,0.7,0.01,0.0,0.05,0.0,8.76,7.21,0.0,1.95,0.64,0.02,14.02,9.75,4.34,7.62,0.0,0.0,2.8,2.79,0.0,3.6,0.0,1.51,17.96,2.72,0.07,2.28,0.0,1.68,1.27,5.38,0.0,2.73,2.45
07/30/2025-15:59:59.351942,0.0,0.0,0.7,0.01,0.0,0.05,0.0,8.76,7.21,0.0,1.95,0.64,0.02,14.02,9.75,4.34,7.62,0.0,0.0,2.8,2.79,0.0,3.6,0.0,1.51,17.96,2.72,0.07,2.28,0.0,1.68,1.27,5.38,0.0,2.73,2.45
07/30/2025-15:59:59.819709,0.0,0.0,0.59,0.02,0.0,0.05,0.0,8.86,7.53,0.0,1.99,0.62,0.01,14.22,9.84,4.36,7.64,0.0,0.0,2.44,2.81,0.0,3.63,0.0,1.35,17.98,2.92,0.02,2.26,0.0,1.75,1.4,5.26,0.0,2.67,2.48
07/30/2025-16:00:00.251992,0.0,0.0,0.59,0.02,0.0,0.05,0.0,8.86,7.53,0.0,1.99,0.62,0.01,14.22,9.84,4.36,7.64,0.0,0.0,2.44,2.81,0.0,3.63,0.0,1.35,17.98,2.92,0.02,2.26,0.0,1.75,1.4,5.26,0.0,2.67,2.48
07/30/2025-16:00:00.784563,0.0,0.0,0.59,0.02,0.0,0.05,0.0,8.86,7.53,0.0,1.99,0.62,0.01,14.22,9.84,4.36,7.64,0.0,0.0,2.44,2.81,0.0,3.63,0.0,1.35,17.98,2.92,0.02,2.26,0.0,1.75,1.4,5.26,0.0,2.67,2.48
07/30/2025-16:00:01.207022,0.0,0.0,0.59,0.0,0.0,0.03,0.0,8.97,7.59,0.0,1.93,0.61,0.02,14.04,9.89,4.36,7.67,0.0,0.0,2.47,2.87,0.0,3.64,0.0,1.43,18.09,2.82,0.06,2.29,0.0,1.81,1.54,5.49,0.0,2.52,2.49
07/30/2025-16:00:01.692763,0.0,0.0,0.59,0.0,0.0,0.03,0.0,8.97,7.59,0.0,1.93,0.61,0.02,14.04,9.89,4.36,7.67,0.0,0.0,2.47,2.87,0.0,3.64,0.0,1.43,18.09,2.82,0.06,2.29,0.0,1.81,1.54,5.49,0.0,2.52,2.49
07/30/2025-16:00:02.329784,0.0,0.0,0.59,0.0,0.0,0.03,0.0,8.97,7.59,0.0,1.93,0.61,0.02,14.04,9.89,4.36,7.67,0.0,0.0,2.47,2.87,0.0,3.64,0.0,1.43,18.09,2.82,0.06,2.29,0.0,1.81,1.54,5.49,0.0,2.52,2.49
07/30/2025-16:00:02.862442,0.0,0.0,0.59,0.0,0.0,0.03,0.0,8.97,7.59,0.0,1.93,0.61,0.02,14.04,9.89,4.36,7.67,0.0,0.0,2.47,2.87,0.0,3.64,0.0,1.43,18.09,2.82,0.06,2.29,0.0,1.81,1.54,5.49,0.0,2.52,2.49
07/30/2025-16:00:03.365105,0.0,0.0,0.61,0.01,0.0,0.05,0.0,8.9,7.68,0.0,2.05,0.61,0.02,14.26,10.02,4.38,7.69,0.0,0.0,2.47,2.85,0.0,3.62,0.0,1.57,18.09,3.37,0.15,2.28,0.0,2.04,1.38,5.73,0.0,2.33,2.51
07/30/2025-16:00:03.879242,0.0,0.0,0.61,0.01,0.0,0.05,0.0,8.9,7.68,0.0,2.05,0.61,0.02,14.26,10.02,4.38,7.69,0.0,0.0,2.47,2.85,0.0,3.62,0.0,1.57,18.09,3.37,0.15,2.28,0.0,2.04,1.38,5.73,0.0,2.33,2.51
07/30/2025-16:00:04.332550,0.0,0.0,0.61,0.01,0.0,0.05,0.0,8.9,7.68,0.0,2.05,0.61,0.02,14.26,10.02,4.38,7.69,0.0,0.0,2.47,2.85,0.0,3.62,0.0,1.57,18.09,3.37,0.15,2.28,0.0,2.04,1.38,5.73,0.0,2.33,2.51
07/30/2025-16:00:04.783022,0.0,0.0,0.51,0.01,0.0,0.05,-0.0,8.91,7.83,0.0,2.16,0.6,0.04,14.38,10.07,4.4,7.7,0.0,0.0,2.4,2.87,0.0,3.64,0.0,1.52,18.12,3.46,0.15,2.33,0.0,2.01,1.43,6.09,0.0,2.3,2.5
07/30/2025-16:00:05.291368,0.0,0.0,0.51,0.01,0.0,0.05,-0.0,8.91,7.83,0.0,2.16,0.6,0.04,14.38,10.07,4.4,7.7,0.0,0.0,2.4,2.87,0.0,3.64,0.0,1.52,18.12,3.46,0.15,2.33,0.0,2.01,1.43,6.09,0.0,2.3,2.5
07/30/2025-16:00:05.738640,0.0,0.0,0.51,0.01,0.0,0.05,-0.0,8.91,7.83,0.0,2.16,0.6,0.04,14.38,10.07,4.4,7.7,0.0,0.0,2.4,2.87,0.0,3.64,0.0,1.52,18.12,3.46,0.15,2.33,0.0,2.01,1.43,6.09,0.0,2.3,2.5
07/30/2025-16:00:06.184109,0.0,0.0,0.51,0.01,0.0,0.05,-0.0,8.91,7.83,0.0,2.16,0.6,0.04,14.38,10.07,4.4,7.7,0.0,0.0,2.4,2.87,0.0,3.64,0.0,1.52,18.12,3.46,0.15,2.33,0.0,2.01,1.43,6.09,0.0,2.3,2.5
07/30/2025-16:00:06.659311,0.0,0.0,0.55,-0.0,0.0,0.06,0.0,8.94,7.79,0.0,2.11,0.64,0.01,14.36,9.99,4.4,7.67,0.0,0.0,2.22,2.81,0.0,3.65,0.0,1.25,18.25,2.97,0.17,2.23,0.0,1.81,1.38,5.61,0.0,2.21,2.49
